Filename,Total_Vertices,Mean,Median,Std,Min,Max,RMSE,Pct_Within_Cutoff,R1_Count,R1_Mean,R1_Max,R1_RMSE,R1_Pct_Within,R2_Count,R2_Mean,R2_Max,R2_RMSE,R2_Pct_Within,R3_Count,R3_Mean,R3_Max,R3_RMSE,R3_Pct_Within,R4_Count,R4_Mean,R4_Max,R4_RMSE,R4_Pct_Within,R5_Count,R5_Mean,R5_Max,R5_RMSE,R5_Pct_Within,R6_Count,R6_Mean,R6_Max,R6_RMSE,R6_Pct_Within,R7_Count,R7_Mean,R7_Max,R7_RMSE,R7_Pct_Within
1_70_directional.obj,7160,0.121152,0.096505,0.119233,0.000017,0.642869,0.169983,97.14,850,0.030766,0.273288,0.045914,100.00,667,0.047396,0.238436,0.059639,100.00,2318,0.158605,0.543570,0.180849,99.40,760,0.033427,0.099018,0.040201,100.00,400,0.068959,0.180824,0.081162,100.00,1009,0.109584,0.427369,0.132892,100.00,1156,0.240900,0.642869,0.301700,83.48
2_70_directional.obj,7160,0.241835,0.191579,0.239932,0.000055,1.288528,0.340663,91.56,850,0.060673,0.543849,0.091255,99.88,667,0.092559,0.478900,0.117301,100.00,2318,0.316600,1.099042,0.362364,91.03,760,0.066414,0.196939,0.079987,100.00,400,0.137190,0.356911,0.161478,100.00,1009,0.218467,0.847130,0.264930,97.52,1156,0.483187,1.288528,0.605761,67.99
3_70_directional.obj,7160,0.359276,0.282023,0.364323,0.000012,1.943311,0.511674,76.19,850,0.081936,0.826198,0.129607,98.24,667,0.125412,0.676113,0.162339,99.70,2318,0.467565,1.674601,0.539981,64.58,760,0.096081,0.282945,0.116487,100.00,400,0.209798,0.540068,0.246333,99.00,1009,0.332609,1.273830,0.403205,73.64,1156,0.729033,1.943311,0.915176,48.36
4_70_directional.obj,7160,0.479805,0.375433,0.486346,0.000020,2.591835,0.683188,60.11,850,0.117500,1.085916,0.176840,97.41,667,0.174389,0.910060,0.222983,96.40,2318,0.626322,2.246314,0.723818,34.51,760,0.122683,0.381996,0.149230,100.00,400,0.277619,0.715359,0.325407,90.00,1009,0.435431,1.643000,0.528295,57.09,1156,0.972112,2.591835,1.222213,29.15
5_70_directional.obj,7160,0.592897,0.458740,0.616725,0.000149,3.284214,0.855498,52.71,850,0.140960,1.138032,0.206614,96.94,667,0.202980,1.076327,0.261553,92.95,2318,0.769028,2.871342,0.899601,23.81,760,0.143903,0.462769,0.176496,100.00,400,0.348301,0.901519,0.406881,72.00,1009,0.541889,2.000736,0.655768,47.87,1156,1.221348,3.284214,1.544778,21.37
6_70_directional.obj,7160,0.717854,0.562090,0.735407,0.000189,3.895406,1.027685,47.09,850,0.159527,1.399961,0.231805,96.82,667,0.244615,1.255743,0.315957,87.56,2318,0.933307,3.435840,1.086595,16.35,760,0.180352,0.576346,0.220204,99.21,400,0.427551,1.108723,0.499841,58.25,1009,0.667479,2.476360,0.806693,41.13,1156,1.467212,3.895406,1.841338,15.92
7_70_directional.obj,7160,0.844501,0.666326,0.851609,0.000011,4.495336,1.199341,43.38,850,0.188858,1.432402,0.258174,96.35,667,0.295265,1.443039,0.379562,82.01,2318,1.100866,3.990521,1.275220,13.07,760,0.207390,0.675117,0.254478,94.34,400,0.509584,1.311134,0.594693,49.25,1009,0.790265,2.731446,0.954442,36.67,1156,1.711525,4.495336,2.134533,13.24
8_70_directional.obj,7160,0.949413,0.729004,0.990861,0.000023,5.233174,1.372294,41.23,850,0.207235,1.401289,0.272376,94.82,667,0.314343,1.525922,0.406438,78.71,2318,1.230458,4.667590,1.447705,11.69,760,0.222881,0.737871,0.275996,90.92,400,0.572298,1.482724,0.666542,44.00,1009,0.883345,2.729568,1.065417,33.99,1156,1.963822,5.233174,2.473264,12.11
