vertex_id,distance
0,2.015894
1,2.025282
2,2.041043
3,2.044946
4,2.022920
5,2.034036
6,2.046059
7,2.016846
8,2.049286
9,2.056137
10,2.040030
11,2.043378
12,2.150699
13,1.949988
14,2.010625
15,2.052248
16,2.163066
17,2.026378
18,2.052440
19,2.041238
20,1.746324
21,2.071074
22,2.053869
23,2.117038
24,1.850447
25,2.057415
26,2.052329
27,1.764347
28,1.952323
29,2.036898
30,2.086683
31,2.124172
32,2.012584
33,1.906814
34,2.118775
35,1.651904
36,2.022955
37,1.910256
38,2.081199
39,2.104365
40,2.087837
41,2.046100
42,1.833133
43,1.521719
44,2.078262
45,1.311729
46,2.051153
47,2.045263
48,1.997944
49,2.061632
50,1.645302
51,2.116568
52,2.011271
53,2.157536
54,2.138685
55,1.396281
56,1.994441
57,2.024425
58,2.111521
59,1.855727
60,1.994114
61,1.985520
62,1.352859
63,1.518279
64,2.166459
65,1.961880
66,1.914045
67,2.041135
68,2.133421
69,1.411537
70,1.224454
71,1.682059
72,2.125669
73,2.005306
74,1.956947
75,1.793241
76,1.905599
77,1.221192
78,1.495397
79,1.132414
80,2.189001
81,2.066777
82,2.191277
83,2.107196
84,1.909878
85,2.138301
86,1.226466
87,2.210300
88,1.025500
89,1.346656
90,1.629181
91,1.817054
92,1.858777
93,1.130593
94,2.256472
95,2.193080
96,1.908117
97,1.250441
98,2.120768
99,2.201933
100,0.908803
101,1.471745
102,2.047551
103,1.705845
104,1.787947
105,1.964229
106,2.124152
107,1.189597
108,2.172441
109,0.997055
110,0.807607
111,2.183427
112,1.350865
113,1.799802
114,1.760007
115,1.572782
116,0.939025
117,1.279439
118,2.222564
119,2.331018
120,1.687563
121,1.148228
122,1.650694
123,0.692106
124,2.197436
125,1.087890
126,2.177421
127,0.807405
128,1.370523
129,2.355503
130,1.649638
131,1.232793
132,1.449554
133,1.894036
134,1.983531
135,0.983664
136,1.777896
137,2.056579
138,1.680760
139,0.623966
140,1.197213
141,0.714863
142,1.528172
143,1.597804
144,2.334423
145,2.241373
146,1.305956
147,0.825646
148,1.128289
149,2.121949
150,1.560585
151,1.444999
152,1.545584
153,0.612874
154,2.239864
155,2.379222
156,0.605599
157,1.282962
158,1.004110
159,0.643817
160,1.504725
161,2.235339
162,1.380935
163,2.179943
164,0.833471
165,1.256119
166,1.674888
167,1.491512
168,1.790979
169,2.489414
170,1.962278
