vertex_id,distance
0,1.703785
1,1.579877
2,1.419039
3,1.224313
4,1.728686
5,1.865343
6,2.012081
7,1.017111
8,2.171954
9,1.854210
10,1.561200
11,2.291150
12,1.280411
13,0.860774
14,1.820635
15,1.900658
16,1.058636
17,1.926662
18,2.052344
19,2.396322
20,0.819604
21,2.290336
22,1.709976
23,1.415069
24,0.817434
25,2.303365
26,2.472961
27,0.838999
28,0.796567
29,1.909197
30,2.007621
31,1.123321
32,1.820571
33,0.851360
34,2.162824
35,0.919949
36,1.648484
37,2.445777
38,2.527470
39,2.317511
40,0.919512
41,1.394682
42,0.883460
43,1.082145
44,2.488303
45,1.499457
46,1.789758
47,1.109081
48,0.878086
49,2.422112
50,0.829854
51,1.972556
52,1.648966
53,2.178577
54,2.576206
55,1.309468
56,1.499620
57,2.479244
58,2.593850
59,0.926118
60,0.910119
61,1.299095
62,1.506094
63,0.991823
64,2.339675
65,1.068296
66,0.907254
67,2.549843
68,2.411470
69,1.322333
70,1.739344
71,1.001762
72,1.885387
73,1.485475
74,1.337371
75,1.000669
76,0.918494
77,1.377905
78,1.105602
79,2.021396
80,2.136691
81,1.655784
82,2.593477
83,2.460524
84,1.190610
85,2.617881
86,1.801588
87,2.301087
88,2.330187
89,1.282223
90,1.126954
91,0.952145
92,1.047825
93,2.088215
94,2.623751
95,2.614389
96,1.268363
97,1.507484
98,2.513473
99,2.381456
100,2.603440
101,1.267381
102,1.574653
103,1.096104
104,0.977824
105,1.381457
106,1.821810
107,1.785336
108,2.568406
109,2.407480
110,2.795601
111,2.053782
112,1.436971
113,1.174641
114,1.093221
115,1.265669
116,2.606936
117,1.604896
118,2.226372
119,2.687325
120,1.061255
121,2.172165
122,1.140886
123,2.987066
124,2.423882
125,2.428643
126,2.479834
127,2.742895
128,1.552504
129,2.633857
130,1.127414
131,1.919764
132,1.453481
133,1.341534
134,1.487956
135,2.711362
136,1.271894
137,1.705169
138,1.243658
139,3.101503
140,2.221034
141,3.117190
142,1.338653
143,1.166525
144,2.597606
145,2.322719
146,1.817441
147,2.957180
148,2.498680
149,1.950099
150,1.274107
151,1.508741
152,1.239801
153,3.154842
154,2.378625
155,2.825856
156,3.294903
157,2.078561
158,2.754771
159,3.124805
160,1.296511
161,2.514102
162,1.696922
163,2.146750
164,2.951415
165,2.345671
166,1.315111
167,1.341008
168,1.339307
169,2.749469
170,1.608150
171,2.614753
172,1.318785
173,1.339620
174,1.920760
175,2.571967
176,2.963502
177,3.150455
178,2.253631
179,1.439004
180,3.288732
181,2.436637
182,3.224500
183,1.386699
184,3.092747
185,2.765996
186,1.476646
187,2.164180
188,1.294742
189,2.863880
190,1.860103
191,3.151639
192,1.682201
193,3.211106
194,3.122169
195,2.936422
196,2.656846
197,1.437027
198,2.392735
199,1.295896
200,1.352098
201,2.575563
202,2.336901
203,3.031650
204,1.895476
205,3.101115
206,2.058622
207,2.602157
208,2.626289
209,1.371238
210,1.426635
211,1.456410
212,1.403789
213,3.094036
214,3.112930
215,1.388584
216,2.138044
217,1.424363
218,3.070565
219,1.317403
220,2.884633
221,3.070620
222,2.511300
223,3.069446
224,2.761501
225,1.625685
226,2.375436
227,2.185813
228,1.600638
229,3.032041
230,3.048815
231,1.441157
232,2.840316
233,2.985610
234,1.831039
235,3.055177
236,1.334536
237,1.236443
238,2.574176
239,2.581986
240,2.436676
241,2.034388
242,1.399373
243,1.813554
244,2.727661
245,1.993014
246,3.000353
247,3.052061
248,1.377022
249,1.417702
250,1.368661
251,1.284435
252,2.777548
253,3.012203
254,2.860609
255,2.941236
256,2.980448
257,1.511025
258,2.285081
259,1.518090
260,3.393103
261,1.361182
262,2.514680
263,2.312150
264,3.090094
265,2.985741
266,1.190561
267,2.489789
268,1.335453
269,2.989927
270,1.765318
271,2.690208
272,1.795531
273,2.962226
274,3.277552
275,3.104400
276,1.271588
277,3.596168
278,2.665391
279,1.680568
280,3.105518
281,1.260838
282,2.889854
283,2.959414
284,2.427375
285,1.985026
286,2.839352
287,2.610570
288,1.163160
289,2.134781
290,1.457321
291,2.944446
292,1.486173
293,1.337712
294,3.225060
295,2.214907
296,3.074800
297,3.005872
298,3.084739
299,3.447198
300,3.015082
301,1.115639
302,2.408400
303,2.901326
304,3.271254
305,1.730910
306,1.933402
307,1.404249
308,2.530202
309,3.804774
310,2.265910
311,1.211049
312,1.277395
313,2.614306
314,1.629847
315,3.067804
316,3.338921
317,1.975718
318,1.723381
319,3.353214
320,3.244197
321,2.834793
322,3.121713
323,2.407411
324,1.037963
325,3.680320
326,2.961547
327,3.006460
328,1.202512
329,1.075124
330,2.192364
331,3.368971
332,1.466917
333,2.054687
334,3.145395
335,1.804794
336,3.112199
337,3.561646
338,3.168404
339,2.592492
340,3.990769
341,3.152718
342,2.810461
343,1.492027
344,3.328233
345,3.611789
346,2.406241
347,0.988070
348,1.979860
349,1.411042
350,1.309193
351,1.601562
352,3.229976
353,1.769293
354,3.457251
355,2.216592
356,2.686327
357,3.163545
358,1.137935
359,1.175181
360,3.393795
361,1.716641
362,3.706939
363,3.917316
364,3.588544
365,2.856751
366,1.007491
367,3.011256
368,1.783302
369,2.202308
370,1.863946
371,3.346894
372,3.126124
373,3.561693
374,1.983481
375,1.388530
376,0.878863
377,3.786308
378,2.623852
379,4.055583
380,3.430774
381,2.385603
382,3.810106
383,3.444366
384,3.839184
385,3.422143
386,1.708194
387,0.872431
388,2.606372
389,3.248677
390,1.656107
391,3.932219
392,1.990010
393,1.438539
394,3.687922
395,3.983586
396,1.021662
397,1.822326
398,4.232401
399,2.477319
400,2.866744
401,1.813177
402,3.564561
403,3.712016
404,1.798761
405,1.627563
406,2.212908
407,1.007283
408,3.168786
409,2.931023
410,3.903376
411,3.863922
412,1.852130
413,3.737252
414,1.269929
415,4.031174
416,3.110144
417,2.416729
418,1.627576
419,4.140044
420,2.261886
421,1.308629
422,0.788967
423,3.748196
424,4.105138
425,3.868212
426,1.866634
427,3.679679
428,0.796973
429,3.457890
430,3.582335
431,2.878993
432,4.438122
433,4.119391
434,2.664126
435,4.055237
436,4.018369
437,3.752855
438,4.017304
439,2.021277
440,4.177564
441,2.230505
442,1.975323
443,2.851604
444,1.846031
445,3.971181
446,3.148351
447,0.940134
448,1.781910
449,4.127476
450,4.423848
451,1.604709
452,1.895294
453,3.901994
454,1.355979
455,1.252001
456,2.986082
457,2.774225
458,3.451209
459,1.965599
460,1.877540
461,1.064771
462,3.403038
463,2.434871
464,4.243645
465,4.522981
466,4.270133
467,3.976517
468,3.909877
469,4.001657
470,3.823001
471,1.627079
472,4.204795
473,0.809481
474,1.992246
475,2.632976
476,4.194596
477,2.645593
478,0.713731
479,4.092475
480,3.608572
481,4.296493
482,3.201695
483,1.973703
484,2.842905
485,2.885151
486,4.483637
487,4.691924
488,4.061269
489,2.227894
490,1.903792
491,2.411017
492,3.770426
493,3.044377
494,1.873506
495,1.952804
496,4.102715
497,3.246150
498,1.415199
499,1.191736
500,2.103899
501,0.830097
502,4.717031
503,4.364942
504,4.375899
505,3.823695
506,3.889767
507,4.167804
508,4.279276
509,2.577248
510,3.028140
511,4.303089
512,4.318502
513,0.812951
514,3.931598
515,2.429080
516,2.042998
517,1.943544
518,1.999687
519,4.845326
520,1.699244
521,4.134379
522,2.853298
523,1.611866
524,4.292546
525,4.527687
526,3.614329
