vertex_id,distance
0,0.378976
1,0.383245
2,0.387283
3,0.391422
4,0.378425
5,0.372525
6,0.367769
7,0.395709
8,0.362750
9,0.381250
10,0.385841
11,0.358304
12,0.390312
13,0.400171
14,0.375832
15,0.371071
16,0.394937
17,0.380348
18,0.366100
19,0.353080
20,0.410421
21,0.361530
22,0.384770
23,0.389629
24,0.405302
25,0.356454
26,0.347951
27,0.409284
28,0.399869
29,0.374511
30,0.369738
31,0.393913
32,0.379243
33,0.403925
34,0.364934
35,0.414057
36,0.383841
37,0.350719
38,0.343307
39,0.359868
40,0.398529
41,0.388454
42,0.408628
43,0.419084
44,0.346545
45,0.429239
46,0.373680
47,0.393062
48,0.403168
49,0.354118
50,0.413567
51,0.368423
52,0.378060
53,0.363441
54,0.338252
55,0.424619
56,0.382796
57,0.349984
58,0.341673
59,0.408026
60,0.397942
61,0.387506
62,0.429378
63,0.418869
64,0.357694
65,0.392243
66,0.402448
67,0.344875
68,0.353406
69,0.423793
70,0.434693
71,0.412722
72,0.368011
73,0.376782
74,0.381728
75,0.407188
76,0.396938
77,0.429203
78,0.418110
79,0.439863
80,0.362157
81,0.371680
82,0.335344
83,0.348273
84,0.386501
85,0.339665
86,0.434711
87,0.356869
88,0.444865
89,0.423408
90,0.412400
91,0.401725
92,0.391329
93,0.440389
94,0.331555
95,0.335686
96,0.380893
97,0.428846
98,0.342951
99,0.351768
100,0.449084
101,0.417619
102,0.370689
103,0.406685
104,0.396157
105,0.375665
106,0.365255
107,0.434599
108,0.338848
109,0.446874
110,0.451881
111,0.360460
112,0.422944
113,0.385463
114,0.390598
115,0.411807
116,0.451617
117,0.427701
118,0.355481
119,0.326600
120,0.400812
121,0.441031
122,0.405321
123,0.443978
124,0.345053
125,0.445978
126,0.341457
127,0.457213
128,0.421623
129,0.329106
130,0.395174
131,0.433983
132,0.416876
133,0.374459
134,0.369299
135,0.451824
136,0.379462
137,0.364131
138,0.384508
139,0.436036
140,0.439923
141,0.460057
142,0.411009
143,0.400241
144,0.332289
145,0.348622
146,0.427919
147,0.457922
148,0.445830
149,0.358587
150,0.389299
151,0.416481
152,0.405247
153,0.428617
154,0.344223
155,0.320405
156,0.429471
157,0.433715
158,0.451869
159,0.463226
160,0.394461
161,0.335670
162,0.421908
163,0.352419
164,0.457626
165,0.439821
166,0.378290
167,0.410478
168,0.372986
169,0.322948
170,0.363513
171,0.326970
172,0.399415
173,0.383379
174,0.427590
175,0.445641
176,0.316851
177,0.414646
178,0.347805
179,0.367494
180,0.415420
181,0.338685
182,0.425775
183,0.388485
184,0.464325
185,0.451347
186,0.415681
187,0.433534
188,0.404593
189,0.319228
190,0.357104
191,0.464799
192,0.421466
193,0.418212
194,0.406968
195,0.457915
196,0.323102
197,0.393470
198,0.439289
199,0.409601
200,0.377270
201,0.328652
202,0.342140
203,0.462398
204,0.426858
205,0.410085
206,0.351457
207,0.445428
208,0.325175
209,0.371649
210,0.387594
211,0.366304
212,0.415300
213,0.401570
214,0.416613
215,0.382091
216,0.432964
217,0.398370
218,0.401564
219,0.403964
220,0.456784
221,0.314544
222,0.331767
223,0.426510
224,0.451437
225,0.360829
226,0.439124
227,0.345827
228,0.420949
229,0.401705
230,0.384335
231,0.392351
232,0.316727
233,0.462164
234,0.355142
235,0.414956
236,0.414802
237,0.410018
238,0.327354
239,0.445829
240,0.335130
241,0.431552
242,0.397710
243,0.426496
244,0.451180
245,0.350015
246,0.348011
247,0.425815
248,0.375545
249,0.370095
250,0.380908
251,0.403051
252,0.319130
253,0.401847
254,0.457455
255,0.382354
256,0.363586
257,0.364843
258,0.438370
259,0.420146
260,0.308629
261,0.386099
262,0.330402
263,0.338730
264,0.414827
265,0.461291
266,0.408453
267,0.444591
268,0.391399
269,0.343583
270,0.426045
271,0.321679
272,0.354227
273,0.378848
274,0.310699
275,0.426187
276,0.396816
277,0.305387
278,0.450722
279,0.358417
280,0.398464
281,0.413802
282,0.354598
283,0.336872
284,0.333689
285,0.431627
286,0.457178
287,0.324749
288,0.402137
289,0.341769
290,0.369462
291,0.366580
292,0.419619
293,0.379500
294,0.412445
295,0.437911
296,0.384426
297,0.462327
298,0.312863
299,0.307083
300,0.333437
301,0.407229
302,0.443695
303,0.333777
304,0.401978
305,0.425159
306,0.346983
307,0.373590
308,0.328913
309,0.301400
310,0.337269
311,0.390333
312,0.384493
313,0.450313
314,0.361858
315,0.322603
316,0.308886
317,0.431278
318,0.356872
319,0.414975
320,0.422613
321,0.456885
322,0.356221
323,0.332629
324,0.400302
325,0.302817
326,0.314472
327,0.328331
328,0.412904
329,0.395406
330,0.437520
331,0.378553
332,0.419002
333,0.340984
334,0.311993
335,0.350845
336,0.458729
337,0.396915
338,0.310768
339,0.449880
340,0.296998
341,0.343098
342,0.317368
343,0.372150
344,0.426431
345,0.304258
346,0.444230
347,0.406399
348,0.430720
349,0.377706
350,0.383280
351,0.366415
352,0.328018
353,0.425346
354,0.353467
355,0.335656
356,0.321463
357,0.307954
358,0.412190
359,0.388663
360,0.307104
361,0.360575
362,0.377264
363,0.297734
364,0.410052
365,0.456591
366,0.394301
367,0.312772
368,0.354480
369,0.436894
370,0.344141
371,0.325496
372,0.460793
373,0.329161
374,0.339740
375,0.417625
376,0.399814
377,0.395947
378,0.324573
379,0.294936
380,0.305123
381,0.442786
382,0.360065
383,0.302334
384,0.299018
385,0.421872
386,0.423712
387,0.405417
388,0.449268
389,0.308426
390,0.371164
391,0.382756
392,0.429847
393,0.381606
394,0.409567
395,0.295753
396,0.410790
397,0.358882
398,0.291333
399,0.328190
400,0.455487
401,0.346658
402,0.338370
403,0.300515
404,0.364261
405,0.375435
406,0.435788
407,0.392929
408,0.460459
409,0.313571
410,0.393310
411,0.296352
412,0.342172
413,0.286789
414,0.386773
415,0.323549
416,0.310003
417,0.442205
418,0.422019
419,0.292167
420,0.331618
421,0.416591
422,0.404325
423,0.301593
424,0.348409
425,0.296603
426,0.352250
427,0.411041
428,0.399048
429,0.419485
430,0.302255
431,0.454879
432,0.287519
433,0.300136
434,0.449123
435,0.367866
436,0.283583
437,0.356741
438,0.293289
439,0.335695
440,0.324697
441,0.435076
442,0.428494
443,0.315574
444,0.345867
445,0.304384
446,0.458816
447,0.410048
448,0.373687
449,0.347858
450,0.287764
451,0.379473
452,0.367796
453,0.389168
454,0.385208
455,0.415627
456,0.311384
457,0.319190
458,0.303654
459,0.356497
460,0.340453
461,0.390957
462,0.419009
463,0.440780
464,0.281646
465,0.285379
