vertex_id,distance
0,0.113431
1,0.109593
2,0.105153
3,0.101361
4,0.113223
5,0.122212
6,0.129586
7,0.100522
8,0.134941
9,0.111373
10,0.105725
11,0.139189
12,0.101002
13,0.107134
14,0.115725
15,0.122704
16,0.100194
17,0.109023
18,0.129067
19,0.143237
20,0.127863
21,0.134319
22,0.102723
23,0.099896
24,0.123126
25,0.138720
26,0.145917
27,0.126294
28,0.107349
29,0.112384
30,0.119495
31,0.101087
32,0.105672
33,0.118010
34,0.125614
35,0.148453
36,0.100557
37,0.142050
38,0.146528
39,0.131166
40,0.109538
41,0.098971
42,0.136485
43,0.194129
44,0.144680
45,0.244305
46,0.109215
47,0.103061
48,0.124994
49,0.136149
50,0.163221
51,0.116007
52,0.103248
53,0.122904
54,0.146613
55,0.236137
56,0.099102
57,0.139185
58,0.146212
59,0.149307
60,0.116006
61,0.098989
62,0.241894
63,0.197688
64,0.128517
65,0.105404
66,0.133658
67,0.142046
68,0.132850
69,0.229465
70,0.283936
71,0.178453
72,0.112661
73,0.100928
74,0.097849
75,0.158883
76,0.119277
77,0.268097
78,0.211847
79,0.340036
80,0.119795
81,0.106198
82,0.145719
83,0.136500
84,0.099436
85,0.143837
86,0.308563
87,0.125412
88,0.397610
89,0.251125
90,0.191732
91,0.142040
92,0.107838
93,0.351764
94,0.146381
95,0.145112
96,0.097232
97,0.292915
98,0.139427
99,0.129957
100,0.440667
101,0.230359
102,0.104502
103,0.170184
104,0.124487
105,0.099157
106,0.111006
107,0.334618
108,0.141302
109,0.406686
110,0.474972
111,0.117158
112,0.270972
113,0.100095
114,0.109623
115,0.205547
116,0.436429
117,0.305104
118,0.122563
119,0.146844
120,0.150090
121,0.392701
122,0.172682
123,0.517211
124,0.134238
125,0.426516
126,0.137317
127,0.478826
128,0.277296
129,0.145447
130,0.128190
131,0.359420
132,0.247562
133,0.097900
134,0.102702
135,0.470732
136,0.096365
137,0.108667
138,0.100401
139,0.552212
140,0.408846
141,0.520186
142,0.215874
143,0.153625
144,0.142486
145,0.127962
146,0.332690
147,0.518322
148,0.456547
149,0.114720
150,0.111827
151,0.256208
152,0.185421
153,0.589100
154,0.131422
155,0.145683
156,0.560092
157,0.382589
158,0.505658
159,0.554516
160,0.131056
161,0.138516
162,0.300582
163,0.120971
164,0.548706
165,0.435082
166,0.095810
167,0.223739
168,0.096579
169,0.144791
170,0.105957
171,0.143005
172,0.157966
173,0.100654
174,0.349537
175,0.482459
176,0.145000
177,0.615527
178,0.125242
179,0.100658
180,0.605541
181,0.134275
182,0.611042
183,0.112883
184,0.597302
185,0.527285
186,0.265188
187,0.400434
188,0.191056
189,0.144784
190,0.112495
191,0.627426
192,0.312312
193,0.636230
194,0.624300
195,0.581097
196,0.142996
197,0.132902
198,0.451364
199,0.226934
200,0.095301
201,0.139792
202,0.128865
203,0.615852
204,0.358159
205,0.631537
206,0.118277
207,0.504426
208,0.141185
209,0.095494
210,0.112986
211,0.099460
212,0.272461
213,0.672418
214,0.675109
215,0.100367
216,0.412909
217,0.160592
218,0.663636
219,0.193546
220,0.592812
221,0.143213
222,0.136284
223,0.667550
224,0.558989
225,0.104779
226,0.465293
227,0.122880
228,0.319638
229,0.708398
230,0.696564
231,0.133102
232,0.142564
233,0.649130
234,0.110988
235,0.706855
236,0.274680
237,0.239739
238,0.137692
239,0.527026
240,0.132015
241,0.410553
242,0.160279
243,0.370497
244,0.568657
245,0.116126
246,0.712418
247,0.693051
248,0.094291
249,0.094569
250,0.099679
251,0.193477
252,0.140656
253,0.736667
254,0.618338
255,0.734453
256,0.714391
257,0.098030
258,0.472809
259,0.321560
260,0.142076
261,0.112022
262,0.134085
263,0.127080
264,0.729618
265,0.666281
266,0.232173
267,0.525985
268,0.131912
269,0.725819
270,0.371526
271,0.138151
272,0.108532
273,0.766429
274,0.141361
275,0.707195
276,0.159167
277,0.141247
278,0.577886
279,0.103478
280,0.764099
281,0.273785
282,0.761305
283,0.728896
284,0.129696
285,0.421475
286,0.629125
287,0.135389
288,0.191843
289,0.121498
290,0.093359
291,0.780728
292,0.321485
293,0.098472
294,0.747779
295,0.476637
296,0.782679
297,0.670711
298,0.139959
299,0.140777
300,0.733246
301,0.226398
302,0.525785
303,0.765923
304,0.773088
305,0.368418
306,0.114776
307,0.093045
308,0.131650
309,0.140678
310,0.124745
311,0.129717
312,0.109765
313,0.580923
314,0.097542
315,0.735306
316,0.139446
317,0.421801
318,0.102327
319,0.748613
320,0.718751
321,0.630393
322,0.806458
323,0.127214
324,0.181319
325,0.139503
326,0.137875
327,0.796906
328,0.269712
329,0.154633
330,0.474519
331,0.803406
332,0.317492
333,0.119024
334,0.768304
335,0.107957
336,0.681784
337,0.785413
338,0.137867
339,0.576858
340,0.138919
341,0.749079
342,0.135698
343,0.092101
344,0.716786
345,0.138522
346,0.531288
347,0.222466
348,0.415466
349,0.096536
350,0.107588
351,0.092698
352,0.817909
353,0.370630
354,0.821768
355,0.122346
356,0.132967
357,0.799379
358,0.263535
359,0.125128
360,0.137750
361,0.096358
362,0.810165
363,0.138793
364,0.754712
365,0.626462
366,0.150005
367,0.135889
368,0.101466
369,0.467259
370,0.112653
371,0.781144
372,0.668484
373,0.830011
374,0.116811
375,0.305776
376,0.179537
377,0.784333
378,0.129487
379,0.137436
380,0.820396
381,0.514552
382,0.825828
383,0.796754
384,0.137085
385,0.710389
386,0.353851
387,0.214683
388,0.565684
389,0.135857
390,0.091138
391,0.805953
392,0.402695
393,0.104299
394,0.744601
395,0.137069
396,0.250788
397,0.095740
398,0.135622
399,0.125193
400,0.610670
401,0.107769
402,0.784670
403,0.135890
404,0.091712
405,0.093845
406,0.450309
407,0.143618
408,0.654820
409,0.133166
410,0.775091
411,0.831604
412,0.111445
413,0.813614
414,0.119370
415,0.834573
416,0.134000
417,0.500349
418,0.334241
419,0.135551
420,0.120840
421,0.292118
422,0.205545
423,0.782759
424,0.822184
425,0.135128
426,0.100435
427,0.723669
428,0.175075
429,0.688565
430,0.134931
431,0.594850
432,0.133122
433,0.833203
434,0.550456
435,0.794666
436,0.823644
437,0.781480
438,0.135283
439,0.115795
440,0.828770
441,0.435883
442,0.382620
443,0.130185
444,0.105702
445,0.795532
446,0.633310
447,0.241364
448,0.091873
449,0.808545
450,0.132931
451,0.100028
452,0.089426
453,0.754304
454,0.114372
455,0.278939
456,0.131134
457,0.127018
458,0.133260
459,0.094669
460,0.109675
461,0.134654
462,0.669137
463,0.474469
464,0.824400
465,0.131648
466,0.827340
467,0.783012
468,0.133344
469,0.773892
470,0.133178
471,0.320120
472,0.807318
473,0.160439
474,0.090931
475,0.521195
476,0.814518
477,0.123208
478,0.192617
479,0.780674
480,0.699483
481,0.132445
482,0.131377
483,0.363650
484,0.564891
485,0.128225
486,0.131348
487,0.129915
488,0.786851
489,0.406377
490,0.104937
491,0.119017
492,0.725796
493,0.602755
494,0.089906
495,0.100879
496,0.132533
497,0.638893
498,0.108996
499,0.262308
500,0.114079
501,0.220526
502,0.129569
503,0.810775
504,0.801548
505,0.131923
506,0.747112
507,0.772533
508,0.805031
509,0.488727
510,0.128843
511,0.777597
512,0.131030
513,0.151078
514,0.131455
515,0.444737
516,0.090402
517,0.344060
518,0.087970
519,0.127379
520,0.094717
521,0.785601
522,0.124776
523,0.302869
524,0.761950
525,0.129477
526,0.698442
527,0.109309
528,0.123724
529,0.094450
530,0.667117
531,0.576792
532,0.130702
533,0.130635
534,0.794657
535,0.798054
536,0.528759
537,0.175438
538,0.127165
539,0.126495
540,0.752109
541,0.785397
542,0.776555
543,0.377066
544,0.206086
545,0.121263
546,0.129190
547,0.125772
548,0.418768
549,0.127065
550,0.757633
551,0.708052
552,0.103323
553,0.596666
554,0.239259
555,0.129853
556,0.099399
557,0.128829
558,0.117451
559,0.770880
560,0.738234
561,0.458167
562,0.777494
563,0.627552
564,0.087119
565,0.125537
566,0.773011
567,0.089950
568,0.100987
569,0.129432
570,0.122873
571,0.311176
572,0.748247
573,0.129533
574,0.716716
575,0.123824
576,0.126873
577,0.494254
578,0.112984
579,0.132270
580,0.714085
581,0.124418
582,0.087293
583,0.753020
584,0.268781
585,0.651753
586,0.090423
587,0.126560
588,0.529415
589,0.119318
590,0.114391
591,0.190185
592,0.724055
593,0.108221
594,0.127969
595,0.389341
596,0.123806
597,0.094048
598,0.123811
599,0.124646
600,0.351176
601,0.159005
602,0.700564
603,0.127926
604,0.126774
605,0.121401
606,0.584040
607,0.098994
608,0.653125
609,0.741592
610,0.676509
611,0.548959
612,0.727062
613,0.127760
614,0.735512
615,0.463337
616,0.730179
617,0.213462
618,0.102728
619,0.121478
620,0.120828
621,0.247973
622,0.417191
623,0.698920
624,0.124191
625,0.085132
626,0.094553
627,0.121472
628,0.122912
629,0.115751
630,0.088864
631,0.701124
632,0.279710
633,0.126852
634,0.596853
635,0.124402
636,0.717895
637,0.117996
638,0.482433
639,0.119821
640,0.126100
641,0.684339
642,0.713334
643,0.671794
644,0.121242
645,0.111808
646,0.614213
647,0.086257
648,0.126829
649,0.353605
650,0.125964
651,0.086196
652,0.695321
653,0.510083
654,0.103447
655,0.695377
656,0.163113
657,0.118335
658,0.305436
659,0.123980
660,0.098632
661,0.538192
662,0.119051
663,0.697805
664,0.140091
665,0.106928
666,0.622801
667,0.123928
668,0.094242
669,0.663149
670,0.686986
671,0.688454
672,0.121094
673,0.122287
674,0.225076
675,0.118348
676,0.125309
677,0.668661
678,0.118704
679,0.407069
680,0.121618
681,0.643615
682,0.190574
683,0.371994
684,0.118819
685,0.656555
686,0.113722
687,0.564419
688,0.658738
689,0.117393
690,0.538998
691,0.102461
692,0.118233
693,0.470018
694,0.246613
695,0.124949
696,0.611398
697,0.083491
698,0.087850
699,0.641309
700,0.115540
701,0.430838
702,0.117230
703,0.623673
704,0.277428
705,0.115683
706,0.109951
707,0.115729
708,0.089889
709,0.120482
710,0.308411
711,0.149187
712,0.124347
713,0.115961
714,0.115476
715,0.123321
716,0.641518
717,0.082974
718,0.640547
719,0.110566
720,0.614118
721,0.478801
722,0.123381
723,0.633038
724,0.118361
725,0.093914
726,0.085821
727,0.557937
728,0.116688
729,0.623363
730,0.369129
731,0.615386
732,0.122059
733,0.121060
734,0.194652
735,0.113946
736,0.597751
737,0.098455
738,0.115441
739,0.121433
740,0.105914
741,0.325536
742,0.561294
743,0.123495
744,0.123701
745,0.592023
746,0.094820
747,0.507281
748,0.168446
749,0.112796
750,0.119272
751,0.477876
752,0.249526
753,0.565225
754,0.113053
755,0.412869
