source_vertex_id,target_vertex_id,distance
278,3816,0.961806
279,3815,1.014930
280,3817,0.973506
281,3818,1.066995
282,3819,0.335960
283,3820,0.369113
284,3821,0.303496
285,3822,0.254566
286,3823,0.172443
287,3824,0.219933
288,3825,0.176200
289,3826,0.191784
290,3827,0.227998
291,3828,0.242645
292,3829,0.285684
293,3830,0.317318
294,3831,0.281974
295,3832,0.334252
296,3833,0.344186
297,3834,0.338832
298,3835,0.356201
299,3836,0.389435
300,3837,0.419456
301,3838,0.366254
302,3839,0.359470
303,3840,0.501123
304,3841,0.370550
305,3842,0.586663
306,3843,0.677578
307,3844,0.770019
308,3845,0.848638
309,3846,0.855416
310,3847,0.941981
311,367,1.087632
312,51,0.857060
313,53,0.988472
314,3648,1.123942
315,3850,1.228425
316,3851,1.305367
317,3852,1.193579
318,3853,1.149795
319,3854,1.069787
320,3855,1.035905
321,3857,1.110107
322,3856,1.153388
323,323,0.566409
324,324,0.362981
325,3858,0.523539
326,3859,0.560153
327,3860,0.494512
328,3861,0.433836
329,3862,0.342693
330,3863,0.386190
331,3864,0.325029
332,3865,0.293344
333,3866,0.228113
334,3867,0.280221
335,3868,0.237878
336,3869,0.290711
337,3870,0.265498
338,3871,0.319682
339,3872,0.359532
340,3873,0.364065
341,3874,0.408601
342,3875,0.384707
343,3876,0.419246
344,3877,0.398370
345,3878,0.437242
346,3879,0.479775
347,3880,0.416350
348,3881,0.395028
349,3882,0.560164
350,3883,0.411881
351,3884,0.647910
352,3885,0.438933
353,3886,0.737251
354,3887,0.832015
355,3888,0.906122
356,3889,0.924209
357,3890,1.001789
358,3892,0.985274
359,3931,1.023188
360,3892,1.002712
361,75,0.759801
362,78,0.251747
363,3652,0.187525
364,74,0.530322
365,3667,0.649814
366,3653,0.377960
367,47,0.212145
368,3651,0.159542
369,81,1.260217
370,46,1.137191
371,3898,0.566851
372,84,1.145705
373,88,0.364047
374,3675,0.714147
375,3676,0.695139
376,91,1.122196
377,3656,0.780274
378,3655,0.644516
379,3654,0.516135
380,169,1.060392
381,3905,0.996957
382,3910,1.386054
383,93,0.870921
384,3657,0.977930
385,3915,1.396048
386,3916,1.274962
387,3917,1.363079
388,3918,1.244732
389,3919,1.207064
390,3920,1.124780
391,3921,1.094429
392,3922,1.213739
393,4497,2.511166
394,4499,2.268789
395,4025,1.163223
396,4026,0.930372
397,3928,0.516511
398,3927,0.153348
399,4027,0.636155
400,4080,1.363997
401,3931,0.960332
402,3932,0.387843
403,3933,0.636016
404,3934,0.923465
405,3664,0.753946
406,3664,1.107769
407,3936,0.351467
408,3938,0.699068
409,3939,0.756430
410,3940,0.663338
411,3941,0.697938
412,3942,0.619231
413,3943,0.526040
414,3944,0.572454
415,3945,0.498985
416,3946,0.456244
417,3947,0.371788
418,3948,0.423660
419,3949,0.370316
420,3950,0.348065
421,3951,0.355808
422,3952,0.375313
423,3953,0.407297
424,3954,0.448631
425,3955,0.414145
426,3956,0.455715
427,3957,0.489144
428,3958,0.463698
429,3959,0.466983
430,3960,0.507637
431,3961,0.473368
432,3962,0.511116
433,3963,0.474689
434,3964,0.446317
435,3965,0.440933
436,3966,0.542043
437,3967,0.452233
438,3968,0.483926
439,3969,0.624305
440,3970,0.522997
441,3971,0.712982
442,3972,0.796364
443,3973,0.895957
444,3974,0.963084
445,3975,1.008819
446,3976,0.986855
447,3977,1.060087
448,3668,0.834590
449,3669,0.822704
450,3979,0.591186
451,3894,0.153156
452,3895,0.356876
453,3978,0.559410
454,3897,0.411695
455,3899,0.726390
456,3900,0.735245
457,3671,0.618316
458,3670,0.584913
459,3902,0.394316
460,3988,0.875906
461,3899,0.499836
462,3673,0.424676
463,3672,0.465266
464,3674,0.448259
465,3903,0.418154
466,3904,0.504717
467,3907,0.722621
468,3906,1.090239
469,3909,1.247664
470,3997,0.967905
471,3908,1.008068
472,3909,0.770717
473,4004,1.776657
474,106,1.464790
475,3911,1.273906
476,3912,1.356249
477,4007,1.737020
478,4008,1.587577
479,3683,1.053002
480,111,0.800657
481,3677,0.898738
482,4011,1.402846
483,4012,1.439538
484,4014,1.331102
485,4015,1.412358
486,4016,1.300666
487,4017,1.263162
488,4018,1.187065
489,4019,1.152352
490,4020,1.280495
491,4614,3.211297
492,4617,2.887041
493,4618,2.710623
494,4136,1.423560
495,4136,1.242332
496,4137,0.877460
497,4138,1.098791
498,4029,0.441546
499,4028,0.189872
500,4030,0.506994
501,4031,0.712737
502,4032,1.017399
503,3937,1.291580
504,504,1.013408
505,4034,0.987533
506,4035,1.029447
507,4036,0.951955
508,4037,0.849541
509,4038,0.894970
510,4039,0.817551
511,4040,0.762043
512,4041,0.670261
513,4042,0.713360
514,4043,0.649508
515,4044,0.543508
516,4045,0.601296
517,4046,0.521053
518,4047,0.563054
519,4048,0.495609
520,4049,0.418751
521,4050,0.479262
522,4051,0.424139
523,4052,0.421723
524,4053,0.440652
525,4054,0.460303
526,4055,0.495828
527,4056,0.539902
528,4057,0.511501
529,4058,0.543352
530,4059,0.589616
531,4060,0.551250
532,4061,0.552171
533,4062,0.594458
534,4063,0.557455
535,4064,0.597707
536,4065,0.543186
537,4066,0.497254
538,4067,0.609175
539,4068,0.478689
540,4069,0.496807
541,4070,0.692752
542,4071,0.531477
543,4072,0.568877
544,4073,0.777585
545,4074,0.598447
546,4075,0.871481
547,4076,0.961038
548,4077,1.077613
549,4078,1.050261
550,4079,1.114939
551,4080,1.130779
552,4081,0.796761
553,3983,0.711313
554,3980,0.922490
555,3984,0.634529
556,3982,0.497454
557,3900,1.036125
558,3985,0.486888
559,3986,0.582758
560,3987,0.514899
561,3989,0.455837
562,3991,0.842024
563,4089,0.903727
564,3992,0.234024
565,3993,0.582085
566,3994,0.892767
567,4001,0.786753
568,4093,0.794571
569,3996,0.683538
570,3998,1.210282
571,4000,1.529835
572,4002,0.989256
573,4102,1.730884
574,4006,1.253001
575,4005,1.255568
576,4007,1.518440
577,4102,1.622553
578,4009,1.011435
579,4109,1.519238
580,3685,1.345399
581,123,0.911642
582,170,0.759101
583,4111,1.157300
584,4112,1.343834
585,4113,1.349168
586,4114,1.191492
587,4013,1.440618
588,4117,1.389258
589,4118,1.470026
590,4119,1.363766
591,4120,1.335066
592,4121,1.250186
593,4122,1.168662
594,4123,1.207094
595,4124,1.339276
596,4739,3.604932
597,4741,3.454587
598,4742,3.397730
599,4742,3.259750
600,4620,3.060796
601,4743,3.563368
602,4744,3.532299
603,4866,3.249446
604,4387,1.143698
605,4388,1.948400
606,4259,1.563313
607,4259,1.820880
608,4260,1.520325
609,4261,1.365870
610,4262,1.028760
611,4140,0.332594
612,4139,0.381843
613,4141,1.011311
614,4142,0.481644
615,4143,0.536514
616,4144,0.693250
617,4145,0.877975
618,4147,1.050192
619,4033,0.901509
620,4148,0.987346
621,4149,1.033640
622,4150,0.957068
623,4151,0.853988
624,4152,0.904892
625,4153,0.823691
626,4154,0.855235
627,4155,0.783052
628,4156,0.688341
629,4157,0.745441
630,4158,0.664708
631,4159,0.706351
632,4160,0.637286
633,4161,0.556302
634,4162,0.613430
635,4163,0.553496
636,4164,0.479342
637,4165,0.544358
638,4166,0.484490
639,4167,0.539695
640,4168,0.506467
641,4169,0.520337
642,4170,0.547807
643,4171,0.592183
644,4172,0.633260
645,4173,0.589220
646,4174,0.643116
647,4175,0.634207
648,4176,0.650798
649,4177,0.682831
650,4178,0.644900
651,4179,0.686097
652,4180,0.728390
653,4181,0.613347
654,4182,0.546782
655,4183,0.527472
656,4184,0.549027
657,4185,0.580526
658,4186,0.679664
659,4187,0.616815
660,4188,0.653804
661,4189,0.760090
662,4190,0.687052
663,4191,0.852323
664,4192,0.939711
665,4193,1.026803
666,4194,1.144517
667,4195,1.121905
668,4082,0.617521
669,4083,0.500412
670,4084,0.836267
671,4086,0.885469
672,4087,0.517774
673,4088,0.895353
674,4091,0.416628
675,3990,0.711286
676,4090,0.638722
677,4092,0.688681
678,4094,0.899702
679,4096,1.125481
680,4098,1.015102
681,4097,0.805407
682,4099,1.344565
683,4101,1.247171
684,4100,1.276245
685,4102,1.021955
686,4102,1.103733
687,4103,0.736879
688,4105,1.038129
689,4106,1.365852
690,4104,1.283992
691,4106,1.044515
692,4107,1.103207
693,4108,0.850508
694,4223,1.210669
695,4110,1.018580
696,3692,0.844662
697,125,0.353178
698,3693,0.691387
699,4226,1.058510
700,3699,0.960082
701,4111,1.349083
702,4229,0.813554
703,4230,1.489037
704,4113,1.372849
705,4232,1.249609
706,4234,1.517467
707,4235,1.445672
708,4236,1.534718
709,4237,1.417896
710,4238,1.378463
711,4239,1.434319
712,4240,1.262185
713,4241,1.314532
714,4242,1.222840
715,4243,1.408005
716,4741,3.885699
717,4739,3.801138
718,4863,3.693200
719,4864,3.888299
720,4865,4.067385
721,4866,3.934936
722,4866,3.713512
723,4869,3.449762
724,4869,4.047123
725,4979,3.898510
726,4871,3.577016
727,4645,1.953567
728,4524,2.277703
729,4525,2.321487
730,4389,2.454350
731,4390,1.895647
732,4391,1.958734
733,4391,1.774784
734,4392,1.413281
735,4393,1.322471
736,4263,0.415561
737,4264,0.396356
738,4265,0.998827
739,4266,0.724436
740,4146,1.058594
741,4270,0.966649
742,4269,1.045063
743,4270,0.965341
744,4400,0.983622
745,4272,0.921844
746,4273,0.832633
747,4274,0.884401
748,4275,0.807943
749,4276,0.781928
750,4277,0.696070
751,4278,0.757724
752,4279,0.692399
753,4280,0.608804
754,4281,0.671401
755,4282,0.606077
756,4283,0.612303
757,4284,0.559501
758,4285,0.619507
759,4286,0.583960
760,4287,0.600510
761,4288,0.638969
762,4289,0.679373
763,4290,0.679139
764,4291,0.713764
765,4292,0.679778
766,4293,0.724134
767,4294,0.726584
768,4295,0.771629
769,4296,0.709629
770,4297,0.734164
771,4298,0.774733
772,4299,0.817668
773,4300,0.687032
774,4301,0.663443
775,4302,0.602764
776,4303,0.606286
777,4304,0.585512
778,4305,0.754813
779,4306,0.634874
780,4307,0.600854
781,4308,0.658869
782,4309,0.706614
783,4310,0.836059
784,4311,0.734340
785,4312,0.919912
786,4313,1.008748
787,4314,1.093169
788,4315,1.204363
789,4316,1.177173
790,4317,0.832442
791,4196,1.070093
792,4197,0.939694
793,4198,1.079295
794,4199,1.386449
795,4200,1.109007
796,4201,0.940357
797,4203,0.972247
798,4200,0.629817
799,4202,0.520571
800,4205,0.763646
801,4206,0.940238
802,4208,1.113451
803,4207,1.225394
804,4209,1.016211
805,4210,1.292872
806,4211,1.218383
807,4212,1.069226
808,4214,0.977196
809,4216,1.035984
810,4216,1.250344
811,4218,1.226164
812,4215,1.154594
813,4217,1.059776
814,4219,1.077834
815,4335,1.168946
816,4221,1.000740
817,4345,1.113137
818,4346,1.160916
819,4347,1.098046
820,4223,1.263899
821,3698,0.981861
822,4348,1.090315
823,3700,1.060020
824,4228,1.317083
825,4350,0.965160
826,4352,1.314289
827,4354,1.603266
828,4353,1.431880
829,4356,1.575364
830,4355,1.550698
831,4358,1.506169
832,4357,1.557785
833,4360,1.484243
834,4361,1.488115
835,4362,1.317953
836,4363,1.358696
837,4364,1.288249
838,4365,1.406002
839,4366,1.455553
840,4740,3.836077
841,4740,4.191122
842,4860,4.076904
843,4862,4.046921
844,4863,4.200618
845,4865,4.428267
846,4976,4.426942
847,4978,4.377270
848,4978,4.139453
849,4980,4.545410
850,4979,4.533484
851,4982,4.345423
852,4982,4.048265
853,4981,3.850026
854,4982,4.507225
855,5093,4.360123
856,5094,4.094654
857,4765,3.405273
858,4647,3.128240
859,4525,3.046072
860,4648,3.159223
861,4526,2.580280
862,4527,2.532045
863,4528,2.250609
864,4528,1.952010
865,4529,1.429911
866,4530,1.517579
867,4394,0.710084
868,4395,0.474140
869,4396,0.896537
870,4265,1.069088
871,4267,0.953610
872,4399,1.062099
873,4400,0.975630
874,4401,1.027648
875,4402,0.956059
876,4403,0.847888
877,4404,0.916781
878,4405,0.821541
879,4406,0.836483
880,4407,0.741113
881,4408,0.810968
882,4409,0.661220
883,4410,0.731680
884,4411,0.735112
885,4412,0.680777
886,4413,0.673365
887,4414,0.638043
888,4415,0.696730
889,4416,0.654898
890,4417,0.692795
891,4418,0.730411
892,4419,0.751187
893,4420,0.769221
894,4421,0.766145
895,4422,0.822781
896,4423,0.815875
897,4424,0.861638
898,4425,0.792676
899,4426,0.826936
900,4427,0.865038
901,4428,0.901454
902,4429,0.681796
903,4430,0.740904
904,4431,0.739518
905,4432,0.684255
906,4433,0.623034
907,4434,0.630132
908,4435,0.692654
909,4436,0.717468
910,4437,0.791366
911,4438,0.755663
912,4439,0.816472
913,4440,0.806044
914,4441,0.896569
915,4442,0.872972
916,4443,0.979930
917,4444,0.953614
918,4314,0.989644
919,4446,1.040862
920,4447,1.160258
921,4448,1.251570
922,4449,1.237153
923,4318,0.893373
924,4319,0.917193
925,4320,1.104541
926,4321,1.212432
927,4322,0.386106
928,4323,0.921779
929,4325,0.698051
930,4324,0.788509
931,4327,0.884588
932,4328,1.028803
933,4331,1.224634
934,4329,1.014979
935,4329,1.438385
936,4330,1.008669
937,4330,1.319706
938,4332,1.044939
939,4333,1.322404
940,4334,1.014947
941,4333,1.017208
942,4335,1.048070
943,4336,0.737562
944,4337,0.902608
945,4336,1.408305
946,4339,0.787000
947,4340,0.985411
948,4338,1.162037
949,4469,1.437002
950,4342,0.687807
951,4345,1.108103
952,4478,1.243176
953,4346,1.230954
954,4349,1.398799
955,4351,1.049544
956,4482,1.150382
957,4483,1.364712
958,4484,1.123502
959,4485,1.150010
960,4487,1.565798
961,4486,1.557842
962,4489,1.527932
963,4490,1.580376
964,4491,1.548366
965,4492,1.387280
966,4493,1.305463
967,4494,1.342250
968,4495,1.470097
969,4496,1.512827
970,4861,4.296815
971,4973,4.390912
972,4974,4.345095
973,4975,4.311656
974,5085,4.683927
975,4977,4.554476
976,4976,4.653047
977,4976,4.584254
978,5088,4.919806
979,5089,5.011016
980,5090,4.824753
981,4982,4.702292
982,5092,5.163456
983,5091,5.045540
984,5093,4.828188
985,5199,4.644324
986,5096,4.374944
987,5096,4.940101
988,5200,4.656475
989,5099,4.617618
990,4991,4.721718
991,4885,4.922498
992,4885,4.179242
993,4885,4.400491
994,4766,4.151621
995,4767,3.918071
996,4767,3.925192
997,4649,3.504358
998,4649,3.298381
999,4650,2.721303
1000,4650,2.736738
1001,4651,2.145072
1002,4652,1.462620
1003,4530,1.282477
1004,4531,0.537806
1005,4532,0.804944
1006,4397,1.100740
1007,4398,0.836428
1008,4535,1.090802
1009,4540,0.922868
1010,4537,1.059635
1011,4538,0.895993
1012,4539,0.959300
1013,4539,0.942662
1014,4541,0.869918
1015,4542,0.798078
1016,4666,0.845078
1017,4544,0.736829
1018,4545,0.796142
1019,4546,0.736497
1020,4547,0.722178
1021,4548,0.774960
1022,4549,0.759310
1023,4550,0.760793
1024,4550,0.728936
1025,4552,0.782355
1026,4553,0.815952
1027,4554,0.867585
1028,4555,0.860493
1029,4556,0.901122
1030,4557,0.906858
1031,4558,0.928962
1032,4559,0.871790
1033,4560,0.834753
1034,4561,0.911511
1035,4562,0.945801
1036,4563,0.952040
1037,4564,0.740591
1038,4565,0.754679
1039,4566,0.804749
1040,4567,0.800740
1041,4568,0.764079
1042,4569,0.775162
1043,4570,0.878552
1044,4571,0.854776
1045,4572,0.809009
1046,4573,0.885462
1047,4574,0.843329
1048,4575,0.951096
1049,4576,1.029164
1050,4447,0.923043
1051,4577,1.068488
1052,4449,1.078412
1053,4580,1.185234
1054,4493,1.070663
1055,4581,1.269861
1056,4583,0.674327
1057,4450,1.228011
1058,4451,1.100731
1059,4452,1.438291
1060,4453,1.440210
1061,4454,1.296122
1062,4455,1.057994
1063,4457,0.917902
1064,4454,1.128532
1065,4458,1.018542
1066,4459,1.070481
1067,4461,0.967162
1068,4460,1.188003
1069,4463,1.034956
1070,4465,1.307433
1071,4467,0.984444
1072,4468,1.013541
1073,4479,1.514587
1074,4471,1.232770
1075,4472,1.653362
1076,4470,1.155287
1077,4475,1.528225
1078,4477,1.035916
1079,4476,1.490063
1080,4600,1.591945
1081,4608,1.555197
1082,4609,1.597345
1083,4610,1.397707
1084,4611,1.446241
1085,4612,1.362377
1086,4613,1.530602
1087,5081,4.541209
1088,4972,4.488322
1089,4970,4.281533
1090,4973,4.560615
1091,5085,4.634738
1092,5086,4.846819
1093,5085,4.798153
1094,5088,4.915339
1095,5193,5.178925
1096,5089,5.156884
1097,5090,5.313868
1098,5092,5.207246
1099,5194,5.479668
1100,5092,5.554322
1101,5091,5.662556
1102,5198,5.501630
1103,5199,5.460097
1104,5199,5.130736
1105,5300,5.619543
1106,5201,5.379603
1107,5200,5.060088
1108,5100,5.594592
1109,5099,5.045647
1110,5099,5.333054
1111,5100,5.843214
1112,4992,5.568730
1113,4887,5.549833
1114,4885,4.949285
1115,4886,4.818810
1116,4886,5.233858
1117,4886,4.548479
1118,4886,4.868731
1119,4768,4.196279
1120,4768,4.193279
1121,4769,3.417628
1122,4890,3.246930
1123,4770,2.724724
1124,4771,1.850496
1125,4772,1.553986
1126,4653,1.355481
1127,4654,0.875251
1128,4655,0.620966
1129,4656,1.165431
1130,4534,1.013820
1131,4658,0.694143
1132,4659,1.034863
1133,4660,1.096569
1134,4660,0.836777
1135,4662,0.946011
1136,4663,1.015110
1137,4664,0.927598
1138,4665,0.858832
1139,4666,0.860336
1140,4667,0.921953
1141,4668,0.806606
1142,4669,0.799083
1143,4670,0.861418
1144,4671,0.820571
1145,4672,0.801031
1146,4673,0.839101
1147,4674,0.833163
1148,4675,0.873517
1149,4676,0.910015
1150,4677,0.953368
1151,4678,0.944748
1152,4679,0.987839
1153,4680,0.960388
1154,4681,0.996727
1155,4682,1.001662
1156,4683,0.924301
1157,4684,0.934407
1158,4685,0.970086
1159,4686,0.998783
1160,4687,1.053589
1161,4688,0.813235
1162,4689,0.832971
1163,4690,0.880126
1164,4691,0.880175
1165,4692,0.848216
1166,4693,0.867106
1167,4694,0.900780
1168,4695,0.974739
1169,4696,0.934072
1170,4697,0.941213
1171,4698,0.936078
1172,4699,1.033988
1173,4700,1.003014
1174,4701,1.060344
1175,4702,1.102177
1176,4580,0.904980
1177,4579,1.183929
1178,4582,0.920166
1179,4612,1.185030
1180,4707,1.370537
1181,4584,1.160377
1182,4585,0.873427
1183,4586,1.310843
1184,4587,1.406635
1185,4588,0.510370
1186,4455,0.581232
1187,4589,0.971319
1188,4591,0.723818
1189,4590,0.949100
1190,4592,0.957021
1191,4593,1.194397
1192,4595,1.081038
1193,4594,0.955316
1194,4596,1.019212
1195,4597,0.849741
1196,4599,0.979345
1197,4598,0.910694
1198,4598,0.994632
1199,4599,1.053493
1200,4727,1.639282
1201,4728,1.640307
1202,4729,1.670578
1203,4730,1.618217
1204,4731,1.648033
1205,4604,1.001972
1206,4733,1.450730
1207,4734,1.492571
1208,4735,1.428050
1209,4736,1.545508
1210,4737,1.584823
1211,5081,4.460913
1212,5082,4.606377
1213,5083,4.593282
1214,5084,4.660301
1215,5085,4.781577
1216,5087,4.998783
1217,5087,5.016850
1218,5086,5.185719
1219,5194,5.457246
1220,5195,5.391236
1221,5196,5.867353
1222,5194,5.791693
1223,5197,5.895223
1224,5198,5.999892
1225,5198,5.855442
1226,5299,5.882448
1227,5299,6.135460
1228,5300,6.147989
1229,5201,6.093421
1230,5201,5.902412
1231,5202,6.081873
1232,5202,6.315484
1233,5100,6.350109
1234,4992,6.113532
1235,4992,6.092567
1236,4993,5.873276
1237,4888,5.409709
1238,4888,4.890278
1239,4994,4.947352
1240,4889,4.194130
1241,4995,4.044293
1242,4996,3.373877
1243,4891,2.633263
1244,4892,1.966925
1245,4893,1.674335
1246,4773,1.132980
1247,4774,0.700590
1248,4775,0.960110
1249,4656,0.808306
1250,4657,0.949637
1251,4778,1.083543
1252,4779,1.146706
1253,4783,0.920296
1254,4781,1.060035
1255,4782,0.984527
1256,4782,0.833733
1257,4788,0.902369
1258,4785,0.983013
1259,4786,0.871297
1260,4787,0.919967
1261,4788,0.923777
1262,4789,0.895175
1263,4790,0.881928
1264,4791,0.867754
1265,4792,0.914590
1266,4793,0.915682
1267,4794,0.889507
1268,4795,0.953432
1269,4796,0.992726
1270,4797,1.019859
1271,4798,0.994758
1272,4799,1.041345
1273,4800,1.048542
1274,4801,1.083337
1275,4802,1.088228
1276,4803,1.001983
1277,4804,1.042818
1278,4805,1.134137
1279,4806,0.892287
1280,4807,0.915457
1281,4808,0.938930
1282,4809,0.951312
1283,4810,0.953733
1284,4811,0.934303
1285,4812,0.956653
1286,4813,1.017599
1287,4814,1.002170
1288,4815,0.986342
1289,4816,1.064299
1290,4817,1.024569
1291,4702,0.818421
1292,4818,0.898794
1293,4703,0.936456
1294,4820,0.796836
1295,4822,1.108696
1296,4823,1.144135
1297,4704,0.739253
1298,4824,1.202577
1299,4707,0.350490
1300,4826,1.226768
1301,4735,1.210298
1302,4828,1.247219
1303,4830,0.706971
1304,4708,1.166553
1305,4709,1.213421
1306,4710,1.528497
1307,4711,1.266337
1308,4713,0.558933
1309,4714,1.110257
1310,4715,0.910703
1311,4716,0.906403
1312,4717,0.939280
1313,4718,1.071537
1314,4719,0.948959
1315,4720,0.976083
1316,4720,1.202426
1317,4721,1.012921
1318,4722,0.959904
1319,4724,0.713066
1320,4726,0.530329
1321,4848,1.607614
1322,4731,1.168356
1323,4848,1.470272
1324,4851,1.595614
1325,4852,1.559286
1326,4732,0.460222
1327,4854,1.500820
1328,4854,1.450817
1329,4855,0.710429
1330,5078,4.444223
1331,5183,4.647885
1332,5186,4.609306
1333,5188,4.796205
1334,5187,4.769594
1335,5189,4.788361
1336,5190,4.897596
1337,5290,5.086401
1338,5191,5.102551
1339,5192,5.192662
1340,5193,5.393693
1341,5293,5.527393
1342,5195,5.611813
1343,5295,5.859226
1344,5196,5.977768
1345,5196,6.145822
1346,5197,6.166301
1347,5298,6.199641
1348,5299,6.529318
1349,5299,6.533933
1350,5301,6.404966
1351,5301,6.610242
1352,5203,6.463438
1353,5203,6.518683
1354,5101,6.249513
1355,4993,6.038977
1356,4993,5.644010
1357,5102,5.919035
1358,4994,5.442674
1359,4995,4.927060
1360,5103,5.270665
1361,5103,4.729014
1362,5104,3.964916
1363,4996,3.302122
1364,4997,2.702963
1365,4998,1.881001
1366,4893,1.716965
1367,4894,1.078222
1368,4776,1.034242
1369,4896,0.957530
1370,4777,1.011939
