source_vertex_id,target_vertex_id,distance
505,4034,1.008683
506,4035,1.052755
507,4036,0.975575
508,4037,0.873600
509,4038,0.921278
510,4039,0.844456
511,4040,0.791900
512,4041,0.701505
513,4042,0.746745
514,4043,0.684075
515,4044,0.580154
516,4045,0.639881
517,4046,0.560704
518,4047,0.605114
519,4048,0.539675
520,4049,0.465105
521,4050,0.526416
522,4051,0.472627
523,4052,0.471419
524,4053,0.490125
525,4054,0.508243
526,4055,0.541595
527,4056,0.583082
528,4057,0.550021
529,4058,0.583191
530,4059,0.630778
531,4060,0.588171
532,4061,0.586133
533,4062,0.629531
534,4063,0.588430
535,4064,0.630692
536,4065,0.550877
537,4066,0.510247
538,4067,0.612948
539,4068,0.496414
540,4069,0.519239
541,4070,0.692863
542,4071,0.555990
543,4072,0.595125
544,4073,0.775265
545,4074,0.627333
546,4075,0.866923
547,4076,0.954341
548,4077,1.066396
549,4078,1.041524
550,4079,1.102047
551,4141,1.021067
552,4080,1.260541
553,3983,0.905628
554,3980,1.174675
555,3984,0.642575
556,3982,0.555080
557,3900,1.093382
558,3985,0.508544
559,3986,0.644076
560,3987,0.545925
561,3989,0.471724
562,3991,0.812602
563,4089,0.926576
564,3992,0.295104
565,3993,0.651240
566,3994,0.959917
567,4001,0.846976
568,4093,0.781630
569,3996,0.748664
570,3998,1.215941
571,4000,1.552557
572,4002,1.007557
573,4102,1.705921
574,4006,1.262345
575,4005,1.249585
576,4007,1.543789
577,4102,1.648299
578,4009,0.952118
579,4109,1.506264
580,3685,1.277919
581,123,0.918212
582,170,0.827478
583,4111,1.114391
584,4112,1.345405
585,4113,1.323668
586,4114,1.192160
587,4116,1.437328
588,4117,1.367591
589,4118,1.447985
590,4119,1.343853
591,4120,1.316589
592,4121,1.234320
593,4122,1.155656
594,4123,1.192649
595,4124,1.322463
596,4860,5.333638
597,4862,5.238526
598,4862,4.928195
599,4863,4.695830
600,4865,4.606503
601,4976,5.195015
602,4865,5.267808
603,4978,4.846958
604,4524,1.785592
605,4389,2.509088
606,4390,2.167212
607,4390,2.186285
608,4261,1.861567
609,4262,1.936761
610,4262,1.457265
611,4140,0.962023
612,4139,0.404780
613,4317,1.217573
614,4142,1.235864
615,4143,0.368362
616,4144,0.285622
617,4145,0.439372
618,4147,0.621113
619,4146,0.949898
620,4150,0.999549
621,4149,1.061168
622,4150,0.985232
623,4151,0.883068
624,4152,0.935879
625,4153,0.854931
626,4154,0.888898
627,4155,0.817735
628,4156,0.724894
629,4157,0.783462
630,4158,0.703770
631,4159,0.747281
632,4160,0.680047
633,4161,0.601120
634,4162,0.659021
635,4163,0.600575
636,4164,0.528547
637,4165,0.593346
638,4166,0.534321
639,4167,0.589590
640,4168,0.556376
641,4169,0.569424
642,4170,0.595155
643,4171,0.637245
644,4172,0.675967
645,4173,0.628242
646,4174,0.683537
647,4175,0.671310
648,4176,0.684532
649,4177,0.717948
650,4178,0.676278
651,4179,0.718463
652,4180,0.761655
653,4181,0.621395
654,4182,0.558724
655,4183,0.544020
656,4184,0.569749
657,4185,0.604215
658,4186,0.683197
659,4187,0.642050
660,4188,0.680579
661,4189,0.760778
662,4190,0.716377
663,4191,0.850609
664,4192,0.935715
665,4193,1.020601
666,4194,1.133847
667,4195,1.113415
668,4082,0.604651
669,4083,0.569195
670,4084,0.965700
671,4086,0.959371
672,4087,0.564693
673,4088,0.919096
674,4091,0.444696
675,3990,0.697918
676,4090,0.637024
677,4092,0.695383
678,4094,0.879644
679,4096,1.142317
680,4098,1.023809
681,4097,0.864911
682,4099,1.360767
683,4101,1.257993
684,4100,1.295465
685,4102,1.022196
686,4102,1.047823
687,4103,0.792264
688,4105,1.055057
689,4106,1.411261
690,4104,1.333639
691,4106,1.078597
692,4107,1.036136
693,4108,0.798218
694,4223,1.196975
695,4110,0.949845
696,3692,0.810037
697,125,0.376626
698,3693,0.706345
699,4225,1.062124
700,3699,0.992064
701,4111,1.393870
702,4229,0.809989
703,4230,1.497124
704,4113,1.431998
705,4232,1.260873
706,4234,1.494389
707,4235,1.425166
708,4236,1.513207
709,4237,1.399071
710,4238,1.360500
711,4239,1.416767
712,4240,1.247782
713,4241,1.299069
714,4242,1.210382
715,4243,1.391844
716,4974,5.625709
717,4860,5.766548
718,4975,5.387048
719,4977,5.795310
720,5085,6.051431
721,4976,5.764501
722,5088,5.452788
723,4980,5.175319
724,5088,5.933336
725,5089,5.771417
726,5090,5.423242
727,4765,3.174628
728,4525,3.214029
729,4526,3.375800
730,4526,3.121187
731,4391,2.813192
732,4391,2.844297
733,4392,2.075518
734,4529,2.232493
735,4393,1.511713
736,4263,1.020108
737,4264,0.666081
738,4265,0.554212
739,4266,0.388605
740,4267,1.075228
741,4270,0.916635
742,4269,1.076204
743,4270,0.997117
744,4400,0.933249
745,4272,0.956750
746,4273,0.868899
747,4274,0.921931
748,4275,0.846357
749,4276,0.823187
750,4277,0.739454
751,4278,0.801657
752,4279,0.737861
753,4280,0.656250
754,4281,0.718856
755,4282,0.654705
756,4283,0.662016
757,4284,0.609456
758,4285,0.669389
759,4286,0.633483
760,4287,0.648859
761,4288,0.685615
762,4289,0.723838
763,4290,0.720728
764,4291,0.756520
765,4292,0.718353
766,4293,0.764549
767,4294,0.763376
768,4295,0.806607
769,4296,0.741035
770,4297,0.763548
771,4298,0.806156
772,4299,0.850832
773,4300,0.693950
774,4301,0.673360
775,4302,0.613900
776,4303,0.620924
777,4304,0.604631
778,4305,0.758608
779,4306,0.657288
780,4307,0.621368
781,4308,0.683138
782,4309,0.731814
783,4310,0.837022
784,4311,0.761167
785,4312,0.918439
786,4313,1.005180
787,4314,1.087346
788,4315,1.194008
789,4316,1.169189
790,4396,1.092700
791,4196,1.197205
792,4197,1.112928
793,4198,1.100748
794,4199,1.404676
795,4200,1.144177
796,4201,0.975696
797,4203,0.955289
798,4200,0.596086
799,4202,0.539349
800,4205,0.798987
801,4206,1.003674
802,4208,1.130320
803,4207,1.237971
804,4209,1.023499
805,4210,1.332725
806,4211,1.229570
807,4212,1.083857
808,4214,0.934723
809,4216,1.067483
810,4216,1.183866
811,4218,1.271000
812,4215,1.173903
813,4217,1.092671
814,4219,1.101157
815,4335,1.212129
816,4221,0.980187
817,4345,1.134761
818,4346,1.167649
819,4347,1.086806
820,4223,1.193935
821,3698,0.978900
822,4348,1.107534
823,3700,1.117139
824,4228,1.348965
825,4350,0.959009
826,4352,1.338497
827,4354,1.578214
828,4353,1.454419
829,4356,1.552227
830,4355,1.571695
831,4358,1.486412
832,4357,1.574415
833,4360,1.465895
834,4361,1.471412
835,4362,1.304078
836,4363,1.343618
837,4364,1.276008
838,4365,1.391382
839,4366,1.440223
840,4861,5.775421
841,4970,6.168117
842,4972,6.141469
843,4974,6.092674
844,5085,6.140111
845,5085,6.534181
846,5087,6.501631
847,5086,6.267364
848,5088,6.199178
849,5193,6.656694
850,5089,6.574550
851,5194,6.453589
852,5092,6.040396
853,5092,5.887566
854,5092,6.658287
855,5197,6.488793
856,5198,6.119107
857,4767,4.949520
858,4767,4.468894
859,4648,4.057389
860,4649,4.386627
861,4527,3.603212
862,4650,3.632269
863,4528,3.078134
864,4651,2.758247
865,4652,2.306563
866,4530,1.821405
867,4394,0.454572
868,4395,0.952724
869,4583,1.691225
870,4397,0.763669
871,4398,1.066970
872,4399,1.096712
873,4402,0.994913
874,4401,1.064486
875,4402,0.994149
876,4403,0.887824
877,4404,0.957138
878,4405,0.865270
879,4405,0.874932
880,4407,0.787325
881,4408,0.856699
882,4409,0.710124
883,4410,0.780192
884,4411,0.782566
885,4412,0.730471
886,4413,0.722880
887,4414,0.687554
888,4415,0.746124
889,4416,0.703818
890,4417,0.740494
891,4418,0.776294
892,4419,0.795173
893,4420,0.811267
894,4421,0.804653
895,4422,0.862581
896,4423,0.852365
897,4424,0.896329
898,4425,0.820160
899,4426,0.856333
900,4427,0.896436
901,4428,0.934373
902,4429,0.694669
903,4430,0.747402
904,4431,0.748916
905,4432,0.700911
906,4433,0.640996
907,4434,0.650036
908,4435,0.713156
909,4436,0.740650
910,4437,0.816979
911,4438,0.780108
912,4439,0.819786
913,4440,0.811923
914,4441,0.897215
915,4442,0.875621
916,4443,0.978194
917,4444,0.953765
918,4314,1.014305
919,4446,1.038813
920,4447,1.154744
921,4448,1.241385
922,4449,1.229636
923,4318,0.926748
924,4319,1.034900
925,4320,1.046804
926,4321,1.271741
927,4322,0.421630
928,4323,0.970568
929,4325,0.676373
930,4324,0.825310
931,4327,0.918265
932,4328,1.032405
933,4331,1.233342
934,4329,1.077845
935,4329,1.421760
936,4330,1.069682
937,4330,1.308790
938,4332,1.094706
939,4333,1.313031
940,4334,1.079273
941,4333,1.080700
942,4335,1.036779
943,4336,0.722677
944,4337,0.922931
945,4336,1.451923
946,4339,0.797155
947,4340,1.008358
948,4338,1.192046
949,4342,1.444208
950,4342,0.732294
