source_vertex_id,target_vertex_id,distance
1041,4692,0.914867
1042,4693,1.361791
1043,4698,0.885793
1044,4808,0.526686
1045,4574,1.229043
1046,4683,1.098213
1047,4573,1.152215
1048,4700,1.584821
1049,4819,1.971847
1050,4825,2.175276
1051,4821,2.150361
1052,4939,2.047586
1053,4940,2.132079
1054,4827,3.003732
1055,4941,2.165610
1056,4583,1.065094
1057,4708,1.957885
1058,4709,1.732324
1059,4710,2.240630
1060,4711,2.281214
1061,4835,1.796331
1062,4835,1.632758
1063,4838,2.671149
1064,4837,2.321065
1065,4839,3.052405
1066,4840,3.475017
1067,4958,3.065450
1068,4957,3.193660
1069,4959,2.759467
1070,4964,2.326293
1071,4962,2.199202
1072,4960,2.520080
1073,4606,9.803026
1074,5075,6.198348
1075,4968,4.086840
1076,5075,7.922286
1077,4968,2.281965
1078,4729,9.340833
1079,4730,9.635655
1080,4730,9.734545
1081,4737,9.308389
1082,4730,9.578608
1083,4829,4.862766
1084,4829,6.222123
1085,4943,2.985515
1086,4946,7.630430
1087,4615,0.072661
1088,4614,0.071454
1089,4616,0.073434
1090,4617,0.070064
1091,4618,0.068492
1092,4619,0.062880
1093,4620,0.065703
1094,4621,0.059787
1095,4623,0.055566
1096,4622,0.052452
1097,4624,0.049157
1098,4625,0.045486
1099,4627,0.046291
1100,4626,0.039565
1101,4628,0.033038
1102,4629,0.024203
1103,4630,0.014726
1104,4631,0.007181
1105,4632,0.004956
1106,4633,0.022781
1107,4634,0.035531
1108,4635,0.054636
1109,4636,0.078720
1110,4637,0.099648
1111,4638,0.079810
1112,4639,0.142505
1113,4640,0.194090
1114,4641,0.242810
1115,4642,0.296047
1116,4643,0.268322
1117,4644,0.360055
1118,4645,0.341185
1119,4646,0.421204
1120,4647,0.424218
1121,4648,0.486210
1122,4649,0.475219
1123,4650,0.531766
1124,4651,0.663172
1125,4652,0.732840
1126,4653,0.794213
1127,4775,1.232639
1128,4655,1.183369
1129,4776,1.084553
1130,4777,1.352346
1131,4658,0.965315
1132,4659,0.053338
1133,4660,0.068918
1134,4661,0.075876
1135,4662,0.012571
1136,4663,0.040705
1137,4664,0.016294
1138,4665,0.086904
1139,4666,0.065076
1140,4667,0.035794
1141,4668,0.189475
1142,4669,0.160724
