source_vertex_id,distance_to_surface
1864,0.456235
1865,0.550335
1866,0.569147
1867,0.624762
1868,0.662178
1869,0.650414
1870,0.650300
1871,0.626275
1872,0.639988
1873,0.641266
1874,0.552988
1875,0.511381
1876,0.473137
1877,0.375283
1878,0.317251
1879,0.234882
1880,0.176531
1881,0.126262
1882,0.121420
1883,0.110903
1884,0.177704
1885,0.013144
1886,0.315439
1887,0.334180
1888,0.315216
1889,0.326409
1890,0.283836
1891,0.317739
1892,0.283877
1893,0.186355
1894,0.262063
1895,0.186035
1896,0.142325
1897,0.146516
1898,0.142722
1899,0.033382
1900,0.131556
1901,0.005028
1902,0.006671
1903,0.027035
1904,0.006946
1905,0.583622
1906,0.486458
1907,0.242592
1908,0.146466
1909,0.111615
1910,0.705140
1911,0.657766
1912,0.087112
1913,0.027840
1914,0.777491
1915,0.781559
1916,0.244636
1917,0.242047
1918,0.712150
1919,0.747902
1920,0.596613
1921,0.608096
1922,0.695625
1923,0.060738
1924,0.039783
1925,0.540448
1926,0.565992
1927,0.572092
1928,0.537196
1929,0.671357
1930,0.606859
1931,0.031005
1932,0.530356
1933,0.407795
1934,0.571093
1935,0.391366
1936,0.140546
1937,0.210599
1938,0.096074
1939,0.088120
1940,0.124391
1941,0.153060
1942,0.258017
1943,0.407569
1944,0.484927
1945,0.647768
1946,0.518995
1947,0.572594
1948,0.584881
1949,0.286787
1950,0.297581
1951,0.319096
1952,0.304383
1953,0.330872
1954,0.359958
1955,0.331678
1956,0.385756
1957,0.433959
1958,0.432339
1959,0.485997
1960,0.526856
1961,0.618024
1962,0.568027
1963,0.641117
1964,0.627373
1965,0.669394
1966,0.629317
1967,0.570526
1968,0.512852
1969,0.438331
1970,0.343828
1971,0.286687
1972,0.205600
1973,0.138334
1974,0.063171
1975,0.307453
1976,0.233544
1977,0.132341
1978,0.088022
1979,0.014473
1980,0.327596
1981,0.319927
1982,0.343255
1983,0.337312
1984,0.291657
1985,0.307620
1986,0.282645
1987,0.240983
1988,0.266313
1989,0.217614
1990,0.229105
1991,0.252957
1992,0.266440
1993,0.118889
1994,0.259366
1995,0.130497
1996,0.151354
1997,0.067692
1998,0.171949
1999,0.607946
2000,0.496420
2001,0.340587
2002,0.238491
2003,0.108667
2004,0.052957
2005,0.049709
2006,0.718726
2007,0.650044
2008,0.011129
2009,0.135525
2010,0.213717
2011,0.111096
2012,0.788435
2013,0.779766
2014,0.771403
2015,0.819127
2016,0.047161
2017,0.069336
2018,0.608825
2019,0.665261
2020,0.512946
2021,0.528275
2022,0.543270
2023,0.518775
2024,0.472367
2025,0.544277
2026,0.481465
2027,0.420464
2028,0.446662
2029,0.294420
2030,0.078501
2031,0.138840
2032,0.239405
2033,0.141481
2034,0.103769
2035,0.056868
2036,0.309897
2037,0.387259
2038,0.461271
2039,0.509513
2040,0.487588
2041,0.438814
2042,0.504539
2043,0.267016
2044,0.268979
2045,0.286279
2046,0.285372
2047,0.282573
2048,0.296025
2049,0.324177
2050,0.289595
2051,0.328295
2052,0.345247
2053,0.390678
2054,0.456929
2055,0.407908
2056,0.519123
2057,0.585005
2058,0.537263
2059,0.593907
2060,0.575490
2061,0.540644
2062,0.458425
2063,0.395812
2064,0.298879
2065,0.235524
2066,0.174559
2067,0.101523
2068,0.044618
2069,0.214054
2070,0.334629
2071,0.147353
2072,0.050017
2073,0.297205
2074,0.315061
2075,0.304227
2076,0.297182
2077,0.301080
2078,0.275605
2079,0.295809
2080,0.306428
2081,0.327974
2082,0.366029
2083,0.389431
2084,0.221794
2085,0.386306
2086,0.284600
2087,0.275566
2088,0.167851
2089,0.322219
2090,0.417999
2091,0.569327
2092,0.146693
2093,0.023058
2094,0.096979
2095,0.754633
2096,0.699276
2097,0.092622
2098,0.108992
2099,0.774022
2100,0.753919
2101,0.084998
2102,0.055867
2103,0.739337
2104,0.751511
2105,0.597573
2106,0.597337
2107,0.679835
2108,0.084648
2109,0.219150
2110,0.518681
2111,0.567586
2112,0.499853
2113,0.460375
2114,0.444776
2115,0.024785
2116,0.405234
2117,0.332741
2118,0.250649
2119,0.145548
2120,0.047491
2121,0.046231
2122,0.089636
2123,0.160318
2124,0.210194
2125,0.080104
2126,0.306212
2127,0.374688
2128,0.382221
2129,0.429449
2130,0.372701
2131,0.344757
2132,0.437335
2133,0.269107
2134,0.261277
2135,0.272148
2136,0.269805
2137,0.276290
2138,0.292521
2139,0.306533
2140,0.259654
2141,0.315182
2142,0.358523
2143,0.426228
2144,0.372132
2145,0.471185
2146,0.534216
2147,0.482547
2148,0.513510
2149,0.437757
2150,0.357831
2151,0.279480
2152,0.203721
2153,0.138872
2154,0.094470
2155,0.068517
2156,0.248987
2157,0.153480
2158,0.069831
2159,0.009109
2160,0.062438
2161,0.300848
2162,0.298517
2163,0.307256
2164,0.301737
2165,0.300372
2166,0.301826
2167,0.321804
2168,0.413156
2169,0.454824
2170,0.496783
2171,0.383777
2172,0.509696
2173,0.442637
2174,0.418307
2175,0.317649
2176,0.479245
2177,0.503640
2178,0.343872
2179,0.650222
2180,0.140102
2181,0.072398
2182,0.078681
2183,0.698051
2184,0.014919
2185,0.023490
2186,0.017192
2187,0.088430
2188,0.760494
2189,0.723052
2190,0.675020
2191,0.689837
2192,0.136845
2193,0.279781
2194,0.545194
2195,0.584637
2196,0.486062
2197,0.502293
2198,0.406263
2199,0.415644
2200,0.276793
2201,0.204540
2202,0.146959
2203,0.047012
2204,0.046169
2205,0.024037
2206,0.216471
2207,0.135867
2208,0.098313
2209,0.042623
2210,0.277231
2211,0.298930
2212,0.289140
2213,0.379116
2214,0.302732
2215,0.307641
2216,0.345063
2217,0.240682
2218,0.259261
2219,0.237445
2220,0.261595
2221,0.235907
2222,0.254564
2223,0.251653
2224,0.263026
2225,0.218556
2226,0.281323
2227,0.314236
2228,0.321045
2229,0.371826
2230,0.439989
2231,0.463668
2232,0.416745
2233,0.384050
2234,0.304725
2235,0.259596
2236,0.191790
2237,0.122970
2238,0.107045
2239,0.097370
2240,0.130355
2241,0.071893
2242,0.004741
2243,0.051840
2244,0.418991
2245,0.293590
2246,0.280008
2247,0.296873
2248,0.341760
2249,0.328471
2250,0.411252
2251,0.462202
2252,0.531623
2253,0.569074
2254,0.470730
2255,0.577800
2256,0.605069
2257,0.583741
2258,0.567877
2259,0.440732
2260,0.602684
2261,0.473407
2262,0.443122
2263,0.275797
2264,0.601334
2265,0.586029
2266,0.676962
2267,0.628100
2268,0.260772
2269,0.057201
2270,0.107842
2271,0.046414
2272,0.680626
2273,0.675461
2274,0.122943
2275,0.072505
2276,0.656140
2277,0.024248
2278,0.116140
2279,0.578183
2280,0.595763
2281,0.458189
2282,0.481131
2283,0.280892
2284,0.425963
2285,0.402125
2286,0.417746
2287,0.316520
2288,0.078639
2289,0.123989
2290,0.075770
2291,0.054569
2292,0.030132
2293,0.021871
2294,0.001204
2295,0.195475
2296,0.136072
2297,0.084906
2298,0.048569
2299,0.252369
2300,0.242695
2301,0.235835
2302,0.295424
2303,0.206928
2304,0.233140
2305,0.277459
2306,0.233953
2307,0.250353
2308,0.233878
2309,0.222803
2310,0.211376
2311,0.199261
2312,0.216439
2313,0.186659
2314,0.215286
2315,0.233890
2316,0.278553
2317,0.274735
2318,0.318155
2319,0.373109
2320,0.343904
2321,0.282024
2322,0.222300
2323,0.173028
2324,0.138188
2325,0.124226
2326,0.116314
2327,0.007817
2328,0.034091
2329,0.084346
2330,0.105684
2331,0.142313
2332,0.281706
2333,0.295462
2334,0.367406
2335,0.329216
2336,0.428985
2337,0.488692
2338,0.518604
2339,0.600177
2340,0.676288
2341,0.648164
2342,0.671780
2343,0.680400
2344,0.649357
2345,0.696104
2346,0.545977
2347,0.709546
2348,0.412052
2349,0.473849
2350,0.566417
2351,0.603385
2352,0.290347
2353,0.220742
2354,0.245713
2355,0.630932
2356,0.602650
2357,0.177795
2358,0.117439
2359,0.028690
2360,0.202267
2361,0.571130
2362,0.458860
2363,0.499376
2364,0.368193
2365,0.544684
2366,0.373567
2367,0.395382
2368,0.330565
2369,0.318070
2370,0.006864
2371,0.043680
2372,0.021124
2373,0.037403
2374,0.017703
2375,0.010755
2376,0.190762
2377,0.138156
2378,0.063646
2379,0.031479
2380,0.180520
2381,0.175780
2382,0.169681
2383,0.240188
2384,0.145987
2385,0.164284
2386,0.256900
2387,0.217581
2388,0.223388
2389,0.224995
2390,0.215254
2391,0.198822
2392,0.169846
2393,0.174997
2394,0.184098
2395,0.162051
2396,0.176301
2397,0.178683
2398,0.189264
2399,0.240008
2400,0.224368
2401,0.265727
2402,0.314470
2403,0.244897
2404,0.187069
2405,0.165803
2406,0.151060
2407,0.132861
2408,0.138148
2409,0.060277
2410,0.108261
2411,0.117260
2412,0.146395
2413,0.312547
2414,0.319803
2415,0.378963
2416,0.356259
2417,0.419164
2418,0.461104
2419,0.550615
2420,0.623523
2421,0.631954
2422,0.743397
2423,0.687760
2424,0.775309
2425,0.787868
2426,0.644000
2427,0.769702
2428,0.449949
2429,0.372304
2430,0.511065
2431,0.521325
2432,0.541073
2433,0.326784
2434,0.302582
2435,0.334301
2436,0.515027
2437,0.487450
2438,0.213788
2439,0.053731
2440,0.471429
2441,0.096585
2442,0.313301
2443,0.380681
2444,0.447118
2445,0.301052
2446,0.296838
2447,0.462248
2448,0.595883
2449,0.278369
2450,0.143885
2451,0.042672
2452,0.112148
2453,0.072490
2454,0.043593
2455,0.022924
2456,0.056185
2457,0.099915
2458,0.054436
2459,0.014073
2460,0.029269
2461,0.114886
2462,0.120552
2463,0.148402
2464,0.155785
2465,0.136747
2466,0.131615
2467,0.204459
2468,0.207718
2469,0.205194
2470,0.181712
2471,0.199147
2472,0.169642
2473,0.142321
2474,0.138790
2475,0.152209
2476,0.149060
2477,0.134081
2478,0.137283
2479,0.152731
2480,0.203348
2481,0.213038
2482,0.193678
2483,0.185452
2484,0.162565
2485,0.143785
2486,0.137807
2487,0.145418
2488,0.141610
2489,0.151478
2490,0.155285
2491,0.171540
2492,0.162942
2493,0.390124
2494,0.364744
2495,0.458363
2496,0.539343
2497,0.599499
2498,0.630453
2499,0.733871
2500,0.678743
2501,0.747225
2502,0.755833
2503,0.749351
2504,0.673733
2505,0.688384
2506,0.728196
2507,0.410102
2508,0.370380
2509,0.456700
2510,0.475360
2511,0.457774
2512,0.448258
2513,0.369456
2514,0.399837
2515,0.314602
2516,0.398464
2517,0.390865
2518,0.186314
2519,0.016760
2520,0.197539
2521,0.375276
2522,0.361306
2523,0.344910
2524,0.294025
2525,0.506053
2526,0.616678
2527,0.204575
2528,0.248761
2529,0.125696
2530,0.144382
2531,0.093891
2532,0.100939
2533,0.071465
2534,0.105019
2535,0.065348
2536,0.011721
2537,0.027140
2538,0.074902
2539,0.065742
2540,0.079461
2541,0.044396
2542,0.143323
2543,0.080079
2544,0.076315
2545,0.148915
2546,0.181753
2547,0.198047
2548,0.181053
2549,0.159944
2550,0.161811
2551,0.136842
2552,0.121713
2553,0.111046
2554,0.124398
2555,0.119505
2556,0.103148
2557,0.111225
2558,0.123981
2559,0.169070
2560,0.159255
2561,0.131420
2562,0.126577
2563,0.124360
2564,0.136592
2565,0.156949
2566,0.159678
2567,0.174380
2568,0.155002
2569,0.403848
2570,0.461341
2571,0.514808
2572,0.573849
2573,0.524805
2574,0.549413
2575,0.722411
2576,0.670574
2577,0.586225
2578,0.696640
2579,0.713267
2580,0.719439
2581,0.676762
2582,0.381155
2583,0.391999
2584,0.411057
2585,0.399605
2586,0.394232
2587,0.364220
2588,0.358517
2589,0.422363
2590,0.405794
2591,0.309051
2592,0.311692
2593,0.322900
2594,0.146144
2595,0.057221
2596,0.234413
2597,0.249401
2598,0.249659
2599,0.401752
2600,0.181281
2601,0.185232
2602,0.501424
2603,0.511183
2604,0.595327
2605,0.125879
2606,0.134716
2607,0.137831
2608,0.131099
2609,0.136098
2610,0.106569
2611,0.132629
2612,0.015905
2613,0.035987
2614,0.081797
2615,0.134334
2616,0.006245
2617,0.001297
2618,0.012064
2619,0.080746
2620,0.006309
2621,0.011967
2622,0.108145
2623,0.176893
2624,0.170756
2625,0.153125
2626,0.127269
2627,0.129455
2628,0.111884
2629,0.103235
2630,0.093909
2631,0.095962
2632,0.085316
2633,0.084530
2634,0.094850
2635,0.110272
2636,0.142581
2637,0.124341
2638,0.123165
2639,0.127010
2640,0.105938
2641,0.186336
2642,0.186592
2643,0.174339
2644,0.147304
2645,0.111508
2646,0.498607
2647,0.497164
2648,0.563048
2649,0.606915
2650,0.583089
2651,0.682228
2652,0.637567
2653,0.654566
2654,0.561040
2655,0.602531
2656,0.376658
2657,0.401275
2658,0.364220
2659,0.354983
2660,0.377023
2661,0.335584
2662,0.325206
2663,0.311813
2664,0.295682
2665,0.269982
2666,0.241540
2667,0.228559
2668,0.443581
2669,0.406037
2670,0.271820
2671,0.224882
2672,0.142202
2673,0.087714
2674,0.261546
2675,0.393349
2676,0.163224
2677,0.190315
2678,0.124779
2679,0.483797
2680,0.161478
2681,0.185085
2682,0.165126
2683,0.153496
2684,0.136627
2685,0.158608
2686,0.042504
2687,0.073945
2688,0.124123
2689,0.135836
2690,0.045333
2691,0.065426
2692,0.058650
2693,0.038854
2694,0.036892
2695,0.041599
2696,0.047444
2697,0.144950
2698,0.165012
2699,0.147426
2700,0.137864
2701,0.103112
2702,0.103074
2703,0.085134
2704,0.086883
2705,0.084574
2706,0.067184
2707,0.080404
2708,0.060761
2709,0.063259
2710,0.065984
2711,0.086313
2712,0.110546
2713,0.102829
2714,0.110027
2715,0.085015
2716,0.175227
2717,0.167307
2718,0.126324
2719,0.107957
2720,0.565554
2721,0.542838
2722,0.586730
2723,0.576297
2724,0.563555
2725,0.520780
2726,0.552316
2727,0.414863
2728,0.361428
2729,0.297948
2730,0.257405
2731,0.229433
2732,0.220536
2733,0.166401
2734,0.183344
2735,0.162827
2736,0.161534
2737,0.448028
2738,0.408179
2739,0.254274
2740,0.149936
2741,0.095712
2742,0.100644
2743,0.107954
2744,0.095627
2745,0.232705
2746,0.240073
2747,0.370254
2748,0.423853
2749,0.084905
2750,0.173558
2751,0.157978
2752,0.183629
2753,0.168351
2754,0.145820
2755,0.157911
2756,0.092618
2757,0.131712
2758,0.174341
2759,0.157346
2760,0.104593
2761,0.094807
2762,0.086464
2763,0.014234
2764,0.085611
2765,0.075396
2766,0.008525
2767,0.149535
2768,0.107872
2769,0.120785
2770,0.107390
2771,0.087172
2772,0.085603
2773,0.060028
2774,0.053969
2775,0.063880
2776,0.053099
2777,0.057748
2778,0.056275
2779,0.062655
2780,0.076101
2781,0.139834
2782,0.114660
2783,0.086980
2784,0.079529
2785,0.067164
2786,0.523105
2787,0.514363
2788,0.499311
2789,0.509636
2790,0.448286
2791,0.412602
2792,0.358124
2793,0.291548
2794,0.246378
2795,0.161251
2796,0.185228
2797,0.136796
2798,0.119365
2799,0.108512
2800,0.138719
2801,0.082881
2802,0.411633
2803,0.323198
2804,0.188044
2805,0.080415
2806,0.061669
2807,0.110393
2808,0.233014
2809,0.323155
2810,0.032537
2811,0.311833
2812,0.373755
2813,0.158075
2814,0.142540
2815,0.165756
2816,0.201382
2817,0.155520
2818,0.168605
2819,0.137686
2820,0.177062
2821,0.166596
2822,0.156866
2823,0.122991
2824,0.123728
2825,0.138376
2826,0.055226
2827,0.116737
2828,0.111144
2829,0.034933
2830,0.114434
2831,0.127300
2832,0.083394
2833,0.093956
2834,0.081287
2835,0.054262
2836,0.069718
2837,0.061988
2838,0.048276
2839,0.050967
2840,0.059375
2841,0.057638
2842,0.059622
2843,0.123342
2844,0.095355
2845,0.083307
2846,0.065638
2847,0.461840
2848,0.417420
2849,0.327548
2850,0.374843
2851,0.378205
2852,0.338184
2853,0.290326
2854,0.222254
2855,0.169696
2856,0.121478
2857,0.113076
2858,0.104475
2859,0.085559
2860,0.064273
2861,0.054528
2862,0.024572
2863,0.351427
2864,0.246211
2865,0.123014
2866,0.007046
2867,0.028734
2868,0.007119
2869,0.106980
2870,0.204250
2871,0.261463
2872,0.050208
2873,0.133558
2874,0.108312
2875,0.104602
2876,0.122203
2877,0.168951
2878,0.163144
2879,0.135020
2880,0.176657
2881,0.163392
2882,0.169110
2883,0.157132
2884,0.152042
2885,0.168105
2886,0.080589
2887,0.171666
2888,0.138848
2889,0.065066
2890,0.091511
2891,0.084344
2892,0.060976
2893,0.069202
2894,0.064337
2895,0.058295
2896,0.041028
2897,0.053455
2898,0.039225
2899,0.039599
2900,0.040576
2901,0.052060
2902,0.041976
2903,0.092374
2904,0.073600
2905,0.057876
2906,0.053189
2907,0.042157
2908,0.325250
2909,0.275307
2910,0.334465
2911,0.330150
2912,0.264531
2913,0.270666
2914,0.208188
2915,0.144697
2916,0.209891
2917,0.081045
2918,0.055474
2919,0.032860
2920,0.036227
2921,0.001809
2922,0.008371
2923,0.013599
2924,0.030099
2925,0.277825
2926,0.186323
2927,0.093081
2928,0.017803
2929,0.107417
2930,0.099749
2931,0.181776
2932,0.162429
2933,0.222277
2934,0.104981
2935,0.093797
2936,0.106377
2937,0.141612
2938,0.170586
2939,0.158550
2940,0.174024
2941,0.204394
2942,0.187067
2943,0.167287
2944,0.175132
2945,0.167417
2946,0.190346
2947,0.110542
2948,0.182925
2949,0.166912
2950,0.101096
2951,0.062644
2952,0.079829
2953,0.056628
2954,0.047285
2955,0.044000
2956,0.044120
2957,0.040698
2958,0.038905
2959,0.038437
2960,0.039478
2961,0.041712
2962,0.037714
2963,0.036638
2964,0.073099
2965,0.059643
2966,0.052546
2967,0.045816
2968,0.190210
2969,0.280772
2970,0.264229
2971,0.238308
2972,0.242899
2973,0.285310
2974,0.186362
2975,0.116285
2976,0.048814
2977,0.016064
2978,0.014437
2979,0.005052
2980,0.042232
2981,0.041458
2982,0.056372
2983,0.061828
2984,0.075177
2985,0.210431
2986,0.143384
2987,0.056838
2988,0.030235
2989,0.093346
2990,0.130274
2991,0.037034
2992,0.106824
2993,0.083294
2994,0.118553
2995,0.135950
2996,0.166438
2997,0.149768
2998,0.203648
2999,0.193215
3000,0.173793
3001,0.170815
3002,0.184372
3003,0.180774
3004,0.158817
3005,0.148442
3006,0.172858
3007,0.179521
3008,0.131835
3009,0.052626
3010,0.042484
3011,0.029729
3012,0.028848
3013,0.019603
3014,0.021974
3015,0.042288
3016,0.028393
3017,0.043998
3018,0.032593
3019,0.078540
3020,0.043888
3021,0.046851
3022,0.035761
3023,0.182622
3024,0.184879
3025,0.181494
3026,0.144273
3027,0.099034
3028,0.044364
3029,0.019976
3030,0.047709
3031,0.079894
3032,0.092905
3033,0.088400
3034,0.107783
3035,0.117399
3036,0.172332
3037,0.139539
3038,0.107337
3039,0.081885
3040,0.033662
3041,0.018139
3042,0.030082
3043,0.031210
3044,0.077129
3045,0.104313
3046,0.083839
3047,0.109845
3048,0.120169
3049,0.167407
3050,0.145091
3051,0.188301
3052,0.171419
3053,0.175107
3054,0.184159
3055,0.186716
3056,0.166784
3057,0.170312
3058,0.165663
3059,0.188432
3060,0.190590
3061,0.164938
3062,0.030535
3063,0.039147
3064,0.034155
3065,0.022861
3066,0.010244
3067,0.001744
3068,0.004256
3069,0.016493
3070,0.020208
3071,0.036338
3072,0.036841
3073,0.058338
3074,0.044644
3075,0.042094
3076,0.146993
3077,0.139354
3078,0.131151
3079,0.096258
3080,0.068505
3081,0.010439
3082,0.029802
3083,0.043899
3084,0.084022
3085,0.064241
3086,0.122976
3087,0.143153
3088,0.124889
3089,0.154298
3090,0.154707
3091,0.164737
3092,0.101011
3093,0.058976
3094,0.011220
3095,0.082796
3096,0.067496
3097,0.061563
3098,0.104244
3099,0.117948
3100,0.172057
3101,0.145167
3102,0.186071
3103,0.200543
3104,0.184363
3105,0.213643
3106,0.205634
3107,0.190064
3108,0.182459
3109,0.199121
3110,0.190701
3111,0.198411
3112,0.218584
3113,0.199802
3114,0.010773
3115,0.021341
3116,0.005865
3117,0.006131
3118,0.012624
3119,0.004411
3120,0.001517
3121,0.000067
3122,0.017762
3123,0.025580
3124,0.032331
3125,0.018555
3126,0.037101
3127,0.038566
3128,0.048974
3129,0.039808
3130,0.125359
3131,0.103957
3132,0.099735
3133,0.116081
3134,0.100984
3135,0.086076
3136,0.091333
3137,0.046190
3138,0.053791
3139,0.007823
3140,0.008807
3141,0.054937
3142,0.100572
3143,0.145513
3144,0.146175
3145,0.188892
3146,0.193848
3147,0.191694
3148,0.084206
3149,0.056060
3150,0.040592
3151,0.027941
3152,0.002500
3153,0.082676
3154,0.060283
3155,0.105422
3156,0.121621
3157,0.158544
3158,0.142930
3159,0.206785
3160,0.220855
3161,0.206588
3162,0.178814
3163,0.216100
3164,0.222775
3165,0.236264
3166,0.217575
3167,0.241727
3168,0.251516
3169,0.213607
3170,0.000701
3171,0.002205
3172,0.003459
3173,0.002957
3174,0.014872
3175,0.012779
3176,0.021830
3177,0.002512
3178,0.018497
3179,0.028603
3180,0.036815
3181,0.046483
3182,0.085245
3183,0.082532
3184,0.054975
3185,0.087630
3186,0.020402
3187,0.016775
3188,0.064658
3189,0.121540
3190,0.132814
3191,0.154461
3192,0.191712
3193,0.174328
3194,0.199920
3195,0.219680
3196,0.201440
3197,0.225805
3198,0.057120
3199,0.042717
3200,0.078563
3201,0.055939
3202,0.094055
3203,0.087522
3204,0.122661
3205,0.170897
3206,0.146952
3207,0.146047
3208,0.220011
3209,0.236449
3210,0.233828
3211,0.206913
3212,0.184909
3213,0.242363
3214,0.240886
3215,0.261014
3216,0.271529
3217,0.234059
3218,0.265021
3219,0.256617
3220,0.288534
3221,0.284808
3222,0.256257
3223,0.018863
3224,0.013222
3225,0.013978
3226,0.027375
3227,0.023734
3228,0.014773
3229,0.022597
3230,0.025272
3231,0.027528
3232,0.018586
3233,0.000852
3234,0.009768
3235,0.030148
3236,0.021070
3237,0.045602
3238,0.035113
3239,0.061426
3240,0.064984
3241,0.060282
3242,0.013545
3243,0.022549
3244,0.022296
3245,0.016424
3246,0.062905
3247,0.056023
3248,0.115058
3249,0.111622
3250,0.158042
3251,0.199510
3252,0.231836
3253,0.226900
3254,0.243323
3255,0.250870
3256,0.058533
3257,0.061807
3258,0.073652
3259,0.046458
3260,0.086370
3261,0.103034
3262,0.198351
3263,0.187806
3264,0.127217
3265,0.253684
3266,0.240212
3267,0.228780
3268,0.272462
3269,0.283864
3270,0.299284
3271,0.296353
3272,0.305242
3273,0.305858
3274,0.280575
3275,0.025131
3276,0.030086
3277,0.031778
3278,0.034081
3279,0.033441
3280,0.019534
3281,0.030918
3282,0.009310
3283,0.028294
3284,0.012468
3285,0.058552
3286,0.050509
3287,0.051259
3288,0.038393
3289,0.031683
3290,0.009810
3291,0.062802
3292,0.105126
3293,0.158390
3294,0.184717
3295,0.191906
3296,0.218010
3297,0.230171
3298,0.256932
3299,0.275367
3300,0.297741
3301,0.060685
3302,0.059424
3303,0.047639
3304,0.032823
3305,0.067259
3306,0.087401
3307,0.205531
3308,0.164762
3309,0.130740
3310,0.070533
3311,0.105346
3312,0.272216
3313,0.247168
3314,0.247383
3315,0.225254
3316,0.287966
3317,0.300136
3318,0.312723
3319,0.312259
3320,0.319184
3321,0.324133
3322,0.330212
3323,0.335192
3324,0.046733
3325,0.047196
3326,0.042568
3327,0.047651
3328,0.050360
3329,0.051775
3330,0.038061
3331,0.042509
3332,0.033324
3333,0.031097
3334,0.023628
3335,0.020389
3336,0.004453
3337,0.010606
3338,0.023951
3339,0.041987
3340,0.047985
3341,0.053430
3342,0.026731
3343,0.027710
3344,0.002837
3345,0.004393
3346,0.030048
3347,0.043509
3348,0.090282
3349,0.096583
3350,0.140522
3351,0.144331
3352,0.185401
3353,0.224498
3354,0.268720
3355,0.286149
3356,0.301295
3357,0.327582
3358,0.031267
3359,0.051103
3360,0.169651
3361,0.117053
3362,0.036062
3363,0.054555
3364,0.085307
3365,0.285625
3366,0.243145
3367,0.205636
3368,0.302909
3369,0.312595
3370,0.345547
3371,0.340197
3372,0.304984
3373,0.324830
3374,0.335233
3375,0.064578
3376,0.062923
3377,0.062512
3378,0.059371
3379,0.054868
3380,0.055057
3381,0.025721
3382,0.006619
3383,0.023861
3384,0.058562
3385,0.033070
3386,0.008381
3387,0.054188
3388,0.115994
3389,0.169398
3390,0.148784
3391,0.211901
3392,0.199192
3393,0.244826
3394,0.254182
3395,0.270390
3396,0.317482
3397,0.337074
3398,0.191684
3399,0.158320
3400,0.063084
3401,0.132005
3402,0.097608
3403,0.015008
3404,0.029651
3405,0.274122
3406,0.247002
3407,0.214551
3408,0.277531
3409,0.322139
3410,0.335333
3411,0.287628
3412,0.308147
3413,0.080026
3414,0.077909
3415,0.067376
3416,0.071344
3417,0.064901
3418,0.070337
3419,0.058236
3420,0.056392
3421,0.053492
3422,0.034227
3423,0.019997
3424,0.007445
3425,0.002884
3426,0.056327
3427,0.040713
3428,0.019845
3429,0.010502
3430,0.027891
3431,0.046661
3432,0.080139
3433,0.098348
3434,0.160670
3435,0.207836
3436,0.259825
3437,0.236497
3438,0.283546
3439,0.275058
3440,0.304504
3441,0.318706
3442,0.170147
3443,0.004086
3444,0.028111
3445,0.104954
3446,0.063010
3447,0.003861
3448,0.227463
3449,0.196179
3450,0.255703
3451,0.286227
3452,0.302210
3453,0.233604
3454,0.258125
3455,0.097414
3456,0.085997
3457,0.104052
3458,0.094624
3459,0.090346
3460,0.091187
3461,0.075445
3462,0.052705
3463,0.023489
3464,0.017173
3465,0.018480
3466,0.014058
3467,0.028036
3468,0.064950
3469,0.030460
3470,0.084216
3471,0.120325
3472,0.140598
3473,0.177428
3474,0.192879
3475,0.242245
3476,0.270811
3477,0.245144
3478,0.277046
3479,0.178033
3480,0.141147
3481,0.024484
3482,0.017635
3483,0.001155
3484,0.098477
3485,0.053609
3486,0.200369
3487,0.255605
3488,0.269178
3489,0.174307
3490,0.198391
3491,0.229982
3492,0.108285
3493,0.113747
3494,0.104037
3495,0.101295
3496,0.096149
3497,0.087680
3498,0.077801
3499,0.062826
3500,0.047554
3501,0.040923
3502,0.011783
3503,0.038657
3504,0.007182
3505,0.092350
3506,0.060599
3507,0.150633
3508,0.109164
3509,0.159892
3510,0.198054
3511,0.207960
3512,0.243695
3513,0.216339
3514,0.238911
3515,0.133586
3516,0.018698
3517,0.025057
3518,0.004062
3519,0.038522
3520,0.051796
3521,0.187081
3522,0.219071
3523,0.125650
3524,0.152208
3525,0.105353
3526,0.119626
3527,0.134099
3528,0.110554
3529,0.099461
3530,0.088626
3531,0.078851
3532,0.060914
3533,0.058989
3534,0.037953
3535,0.032421
3536,0.016335
3537,0.050027
3538,0.112660
3539,0.063545
3540,0.160342
3541,0.122532
3542,0.165002
3543,0.172512
3544,0.159797
3545,0.089674
3546,0.029522
3547,0.007773
3548,0.053000
3549,0.056121
3550,0.029205
3551,0.110048
3552,0.132128
3553,0.086845
3554,0.149670
3555,0.160999
3556,0.133236
3557,0.146125
3558,0.122587
3559,0.099399
3560,0.117120
3561,0.084721
3562,0.018726
3563,0.019224
3564,0.015379
3565,0.009834
3566,0.056107
3567,0.014222
3568,0.101823
3569,0.041924
3570,0.128027
3571,0.078112
3572,0.107771
3573,0.102410
3574,0.017956
3575,0.074010
3576,0.052587
3577,0.083570
3578,0.040717
3579,0.022015
3580,0.061181
3581,0.182880
3582,0.149676
3583,0.121449
3584,0.108297
3585,0.103125
3586,0.028958
3587,0.027615
3588,0.005472
3589,0.040507
3590,0.018042
3591,0.025639
3592,0.054221
3593,0.011919
3594,0.029729
3595,0.039874
3596,0.105033
3597,0.075106
3598,0.107440
3599,0.017534
3600,0.002947
3601,0.188174
3602,0.183176
3603,0.159730
3604,0.160837
3605,0.132360
3606,0.128009
3607,0.065125
3608,0.101378
3609,0.046982
3610,0.082930
3611,0.018334
