source_vertex_id,distance_to_surface
157,1.734881
158,0.924395
159,0.483407
160,0.221573
161,0.146452
162,2.581722
163,3.261422
164,3.566303
165,2.927735
166,3.971653
167,0.403284
168,0.177070
169,0.662013
170,0.544818
171,0.268846
172,2.766355
173,2.233611
174,0.429676
175,0.289071
176,0.355276
177,0.406803
178,0.311457
179,0.314826
180,0.342534
181,0.403964
182,0.267392
183,0.285387
184,0.299799
185,0.302641
186,0.220038
187,0.198654
188,0.266688
189,0.157563
190,0.093087
191,0.354571
192,0.445386
193,0.491339
194,0.553839
195,0.492734
196,0.344632
197,0.209153
198,0.090055
199,0.062777
200,0.016262
201,0.009041
202,0.132712
203,0.058414
204,0.300820
205,0.393701
206,0.500184
207,0.576494
208,0.578747
209,0.631764
210,0.429819
211,0.319515
212,0.571391
213,0.256576
214,0.145485
215,0.090040
216,0.014002
217,0.079591
218,0.099585
219,0.215168
220,0.075666
221,0.159681
222,0.207219
223,0.235052
224,0.361771
225,0.310571
226,0.271289
227,0.325660
228,0.415910
229,0.539971
230,0.592097
231,0.681756
232,0.667171
233,0.760127
234,0.365380
235,0.505489
236,0.644662
237,0.175186
238,0.004256
239,0.186575
240,0.266463
241,0.257894
242,0.402674
243,0.103215
244,0.207443
245,0.444906
246,0.427949
247,0.551605
248,0.579145
249,0.210207
250,0.293532
251,0.316873
252,0.292668
253,0.348161
254,0.434418
255,0.555979
256,0.627102
257,0.732565
258,0.820489
259,0.735873
260,0.799916
261,0.218388
262,0.425390
263,0.601751
264,0.022262
265,0.697291
266,0.155257
267,0.322973
268,0.415571
269,0.368980
270,0.470184
271,0.570852
272,0.064220
273,0.223978
274,0.034570
275,0.248804
276,0.531803
277,0.707932
278,0.580121
279,0.720045
280,0.732796
281,0.791424
282,0.273194
283,0.312785
284,0.297804
285,0.316771
286,0.323742
287,0.344692
288,0.383023
289,0.478752
290,0.587207
291,0.663125
292,0.773823
293,0.784172
294,0.675721
295,0.900474
296,0.872962
297,0.758371
298,0.831004
299,0.897953
300,0.295251
301,0.522019
302,0.632261
303,0.063266
304,0.728294
305,0.125779
306,0.299976
307,0.458644
308,0.554890
309,0.602277
310,0.717708
311,0.063488
312,0.061250
313,0.013637
314,0.299174
315,0.598077
316,0.614888
317,0.819028
318,0.938756
319,0.893145
320,0.904463
321,0.950487
322,1.072412
323,0.364020
324,0.496161
325,0.337141
326,0.385786
327,0.351744
328,0.361449
329,0.344007
330,0.394640
331,0.389571
332,0.435941
333,0.449524
334,0.509626
335,0.520723
336,0.562817
337,0.614467
338,0.645060
339,0.801947
340,0.916825
341,0.973553
342,0.949592
343,0.967550
344,0.815352
345,0.908887
346,0.117217
347,0.342498
348,0.537320
349,0.088600
350,0.676997
351,0.269234
352,0.760275
353,0.429305
354,0.581238
355,0.668963
356,0.731115
357,0.854635
358,0.132460
359,0.345119
360,0.250900
361,0.309748
362,0.233462
363,0.089433
364,0.112283
365,0.105607
366,0.688237
367,0.417999
368,0.568540
369,0.347634
370,0.576893
371,0.884775
372,0.076135
373,0.190582
374,0.308001
375,0.756386
376,0.590032
377,0.300192
378,0.076466
379,0.214212
380,1.072185
381,1.277872
382,1.743414
383,0.017053
384,0.305757
385,0.688882
386,0.889376
387,0.968245
388,1.063429
389,1.163359
390,1.094759
391,1.061293
392,1.294656
393,1.084848
394,0.868294
395,0.105278
396,0.220107
397,0.316157
398,0.380612
399,0.400019
400,0.403545
401,0.392863
402,0.354798
403,0.419980
404,0.425911
405,0.347083
406,0.315166
407,0.455909
408,0.430301
409,0.498228
410,0.434782
411,0.503446
412,0.445764
413,0.397396
414,0.463472
415,0.428148
416,0.464867
417,0.437019
418,0.490522
419,0.484578
420,0.549654
421,0.589258
422,0.653342
423,0.785157
424,0.979923
425,1.013593
426,1.087158
427,1.132499
428,1.072964
429,0.980016
430,1.068474
431,0.850321
432,0.959453
433,0.179575
434,0.410714
435,0.538386
436,0.031834
437,0.617402
438,0.648015
439,0.234833
440,0.719763
441,0.408405
442,0.538393
443,0.695540
444,0.780235
445,0.878076
446,0.843686
447,0.993948
448,0.122284
449,0.343731
450,0.687424
451,0.043690
452,0.189465
453,0.246005
454,0.229168
455,1.003396
456,0.867978
457,0.473145
458,0.976256
459,1.031715
460,1.018909
461,0.977259
462,0.190303
463,0.260150
464,0.148491
465,0.198884
466,0.126042
467,0.803611
468,1.290781
469,0.809111
470,1.322922
471,0.516599
472,0.932447
473,2.372685
474,1.487402
475,1.803337
476,1.995894
477,2.487752
478,2.254838
479,1.339464
480,0.023392
481,0.334512
482,0.741209
483,1.012341
484,1.173544
485,1.270089
486,1.310226
487,1.377716
488,1.288812
489,1.221017
490,1.497615
491,1.459932
492,1.365285
493,1.305546
494,0.126451
495,0.299152
496,0.469043
497,0.560472
498,0.306679
499,0.322254
500,0.303050
501,0.389919
502,0.482679
503,0.734472
504,0.456220
505,0.550705
506,0.633907
507,0.596332
508,0.545200
509,0.626963
510,0.570020
511,0.588122
512,0.533417
513,0.617011
514,0.570158
515,0.484014
516,0.556927
517,0.510407
518,0.593906
519,0.557295
520,0.552938
521,0.619453
522,0.615993
523,0.661497
524,0.665813
525,0.759910
526,0.972959
527,1.188591
528,1.183063
529,1.258369
530,1.329813
531,1.180532
532,1.047989
533,1.106315
534,0.842673
535,0.960737
536,0.038644
537,0.241217
538,0.170575
539,0.538908
540,0.647908
541,0.374840
542,0.642096
543,0.630033
544,0.522298
545,0.617794
546,0.654121
547,0.793446
548,1.010817
549,0.939425
550,1.110214
551,0.541667
552,0.496842
553,0.802788
554,1.138966
555,0.614262
556,0.749774
557,0.713803
558,1.261508
559,1.242093
560,0.938635
561,1.059191
562,0.989923
563,1.102637
564,0.201262
565,0.883996
566,0.659894
567,1.189606
568,0.763319
569,0.968783
570,1.880963
571,2.037163
572,1.583639
573,2.176329
574,1.982954
575,1.883958
576,1.972200
577,1.598831
578,1.541541
579,1.931065
580,1.499051
581,0.808413
582,0.088150
583,0.351217
584,0.779445
585,0.944103
586,1.184350
587,1.338781
588,1.443350
589,1.591582
590,1.556274
591,1.607120
592,1.496692
593,1.248082
594,1.381805
595,1.683982
596,2.066197
597,2.009770
598,1.841900
599,1.757349
600,1.686624
601,2.174867
602,2.181517
603,1.990742
604,0.004568
605,0.039225
606,0.118975
607,0.312024
608,0.505913
609,0.646258
610,0.787331
611,0.417548
612,0.385803
613,0.824112
614,0.700040
615,0.643712
616,0.489951
617,0.492423
618,0.811460
619,0.851513
620,0.662819
621,0.736435
622,0.689641
623,0.646924
624,0.727389
625,0.660287
626,0.750850
627,0.731420
628,0.658736
629,0.752617
630,0.641663
631,0.698112
632,0.681184
633,0.615858
634,0.699198
635,0.674205
636,0.675550
637,0.728605
638,0.691871
639,0.738884
640,0.684170
641,0.753927
642,0.911202
643,1.199361
644,1.341123
645,1.301087
646,1.378266
647,1.248129
648,0.992402
649,1.104993
650,0.717783
651,0.807865
652,0.862745
653,0.055751
654,0.062143
655,0.238466
656,0.779681
657,0.815316
658,0.310662
659,0.806307
660,0.771792
661,0.482041
662,0.566320
663,0.619926
664,0.733339
665,0.865154
666,1.137389
667,1.011453
668,1.234938
669,1.502806
670,1.441867
671,1.398808
672,1.300014
673,1.699474
674,0.982400
675,1.061420
676,1.304918
677,1.325840
678,1.256763
679,1.717319
680,1.575191
681,1.468759
682,2.122068
683,1.937743
684,2.100784
685,0.611869
686,1.197643
687,1.300907
688,0.248216
689,1.027706
690,1.648235
691,0.051033
692,1.477224
693,0.939361
694,1.637824
695,1.321728
696,0.874787
697,0.470661
698,0.767358
699,1.193125
700,0.741999
701,0.343820
702,0.789868
703,1.191100
704,1.256991
705,1.459426
706,1.582277
707,1.696940
708,1.782364
709,1.731648
710,1.710171
711,1.828051
712,1.543261
713,1.661811
714,1.403747
715,1.827191
716,2.379178
717,2.459426
718,2.247166
719,2.727673
720,2.831866
721,2.731841
722,2.512494
723,2.384808
724,2.972377
725,2.903143
726,2.746974
727,0.478837
728,0.334815
729,0.265504
730,0.095749
731,0.198841
732,0.387922
733,0.650428
734,0.743159
735,0.938190
736,0.999941
737,0.766507
738,1.084887
739,1.059252
740,1.371313
741,0.767070
742,0.839207
743,0.795176
744,0.883041
745,0.836876
746,0.800640
747,0.866426
748,0.784459
749,0.758811
750,0.709689
751,0.805101
752,0.769090
753,0.753333
754,0.816469
755,0.780583
756,0.822966
757,0.746206
758,0.814392
759,0.734820
760,0.827987
761,1.101569
762,1.310717
763,1.457074
764,1.481933
765,1.363278
766,1.498232
767,1.286919
768,1.093095
769,0.630181
770,0.519990
771,0.554096
772,0.861163
773,0.151959
774,0.012831
775,0.080321
776,0.152293
777,0.262319
778,0.414757
779,0.653892
780,0.615563
781,0.902236
782,1.065817
783,0.587390
784,1.116343
785,0.679319
786,0.783007
787,0.895724
788,1.227210
789,1.010069
790,1.067273
791,1.983013
792,2.039119
793,2.034423
794,1.949104
795,1.588362
796,2.104537
797,1.274526
798,1.029645
799,1.128267
800,1.623763
801,1.686306
802,1.840455
803,1.884484
804,1.784374
805,2.082026
806,1.899380
807,2.012789
808,0.301400
809,0.378924
810,0.414762
811,1.787215
812,0.629362
813,0.450702
814,0.377029
815,0.166245
816,0.581890
817,0.933117
818,1.304180
819,1.554375
820,1.583808
821,1.077534
822,1.378298
823,0.901453
824,1.311821
825,1.225631
826,1.553731
827,1.563581
828,1.678310
829,1.715821
830,1.778148
831,1.824319
832,1.856394
833,1.861196
834,1.918901
835,1.716984
836,1.797559
837,1.623004
838,1.887157
839,1.942212
840,2.513176
841,2.934083
842,2.893851
843,2.846064
844,2.889101
845,3.409531
846,3.347421
847,3.215085
848,3.144721
849,3.659716
850,3.566108
851,3.490624
852,3.246695
853,3.106500
854,3.751361
855,3.589906
856,3.463202
857,1.365592
858,0.971561
859,0.667315
860,0.692730
861,0.116070
862,0.006702
863,0.400232
864,0.596623
865,0.859172
866,1.081524
867,1.320317
868,1.286338
869,1.197878
870,1.576136
871,1.690839
872,1.140885
873,0.913229
874,1.002484
875,0.952949
876,0.851792
877,0.981539
878,0.909751
879,0.885437
880,0.878954
881,0.966349
882,0.846910
883,0.910178
884,0.893365
885,0.887101
886,0.898881
887,0.779277
888,0.795913
889,0.778391
890,0.949685
891,1.259589
892,1.472833
893,1.548664
894,1.464903
895,1.623308
896,1.309695
897,1.144818
898,1.238899
899,0.616769
900,0.644355
901,0.921320
902,0.008473
903,0.209685
904,0.005909
905,0.282509
906,0.145690
907,0.065244
908,0.128476
909,0.697552
910,1.337078
911,1.129881
912,0.492885
913,0.320505
914,0.648879
915,0.560199
916,0.708076
917,0.665633
918,0.808357
919,0.745873
920,0.857713
921,1.326147
922,0.920719
923,2.513872
924,2.408706
925,2.468173
926,2.572869
927,1.429131
928,2.221604
929,1.011366
930,1.464488
931,1.846799
932,1.952380
933,1.941935
934,1.967763
935,1.887573
936,1.867633
937,1.870273
938,1.978237
939,1.826987
940,1.775793
941,1.840524
942,0.330825
943,0.506329
944,0.183333
945,1.113764
946,0.044792
947,0.275337
948,1.926438
949,0.582578
950,0.096083
951,1.190563
952,1.113175
953,1.432378
954,1.540097
955,1.510295
956,1.591402
957,1.550455
958,1.521034
959,1.617230
960,1.920577
961,1.834991
962,1.894937
963,1.991958
964,2.054422
965,1.956932
966,1.603542
967,1.870933
968,2.091266
969,2.088241
970,3.485503
971,3.427613
972,3.375676
973,3.377288
974,3.840141
975,3.809187
976,3.787952
977,3.625115
978,4.205539
979,4.250628
980,4.149120
981,3.960360
982,4.452543
983,4.448519
984,4.216756
985,4.105046
986,3.804276
987,4.314871
988,4.028173
989,3.746698
990,3.623092
991,3.374694
992,2.545063
993,2.554819
994,1.998231
995,1.498719
996,1.549727
997,0.849500
998,0.699116
999,0.090192
1000,0.075124
1001,0.545150
1002,0.949507
1003,1.182420
1004,1.481147
1005,1.606469
1006,1.771349
1007,2.063516
1008,1.177985
1009,1.059885
1010,1.135813
1011,1.031136
1012,1.110013
1013,1.080060
1014,1.034594
1015,0.984224
1016,1.071130
1017,0.968020
1018,1.004268
1019,0.902527
1020,0.853286
1021,0.903025
1022,0.910431
1023,1.062961
1024,0.989545
1025,1.297294
1026,1.447005
1027,1.666696
1028,1.517181
1029,1.695367
1030,1.377647
1031,1.254736
1032,1.528695
1033,1.529105
1034,0.672181
1035,0.765441
1036,1.038782
1037,0.028342
1038,0.017745
1039,0.040859
1040,0.153101
1041,0.118806
1042,0.325159
1043,0.409543
1044,0.095039
1045,0.811648
1046,1.600913
1047,1.283652
1048,0.619249
1049,0.677105
1050,0.772716
1051,0.711594
1052,0.728130
1053,0.733177
1054,1.191855
1055,0.764495
1056,1.430859
1057,2.998079
1058,2.736485
1059,3.102014
1060,2.931709
1061,1.513391
1062,2.266685
1063,1.642984
1064,1.005905
1065,2.089947
1066,2.077696
1067,1.951054
1068,2.104167
1069,1.816616
1070,1.816068
1071,1.566465
1072,1.636313
1073,1.386743
1074,1.411895
1075,1.830413
1076,0.987857
1077,1.947241
1078,1.034676
1079,1.542562
1080,1.804795
1081,2.258975
1082,2.194492
1083,2.024134
1084,2.154878
1085,1.846809
1086,2.329658
1087,4.007354
1088,3.944872
1089,3.559730
1090,3.901795
1091,3.874892
1092,4.302664
1093,4.243803
1094,4.297491
1095,4.857705
1096,4.732837
1097,4.688399
1098,4.633265
1099,5.138821
1100,5.174306
1101,5.116782
1102,5.042155
1103,4.897719
1104,4.624353
1105,5.139991
1106,4.875351
1107,4.461891
1108,4.831386
1109,4.282104
1110,4.399500
1111,5.038402
1112,4.307064
1113,4.036577
1114,3.222095
1115,2.851790
1116,3.328844
1117,2.347220
1118,2.627729
1119,1.844244
1120,1.641954
1121,0.937282
1122,0.738989
1123,0.088176
1124,0.685834
1125,1.009329
1126,1.257135
1127,1.820367
1128,1.681414
1129,2.037561
1130,2.332990
1131,1.506778
1132,1.187893
1133,1.287798
1134,1.265068
1135,1.138802
1136,1.231503
1137,1.112060
1138,1.046234
1139,1.038787
1140,1.126001
1141,1.017944
1142,1.025571
1143,1.103018
1144,0.995685
1145,0.909605
1146,0.958940
1147,1.045147
1148,1.252620
1149,1.569059
1150,1.692461
1151,1.589557
1152,1.763208
1153,1.394938
1154,1.391168
1155,0.894325
1156,1.780843
1157,1.718553
1158,1.690251
1159,1.027482
1160,1.307001
1161,0.079401
1162,0.069556
1163,0.107033
1164,0.345606
1165,0.055992
1166,0.241862
1167,0.892008
1168,1.800870
1169,1.434672
1170,0.460527
1171,0.218291
1172,0.631328
1173,0.539114
1174,1.052102
1175,0.683497
1176,0.688460
1177,0.633726
1178,0.585764
1179,1.104647
1180,0.426642
1181,3.266700
1182,3.049024
1183,3.258807
1184,3.213741
1185,1.222608
1186,1.717323
1187,2.359444
1188,1.285499
1189,1.876921
1190,2.202793
1191,2.192449
1192,2.073124
1193,1.862658
1194,1.654643
1195,1.595909
1196,1.504555
1197,1.366675
1198,1.379851
1199,1.580870
1200,2.247059
1201,2.135840
1202,1.760851
1203,2.276496
1204,2.184039
1205,1.482163
1206,2.232232
1207,2.315001
1208,1.986184
1209,2.435132
1210,2.446952
1211,4.049107
1212,4.309260
1213,4.374349
1214,4.270066
1215,4.251771
1216,4.751551
1217,4.744343
1218,4.837758
1219,5.159733
1220,5.214608
1221,5.669894
1222,5.703758
1223,5.716479
1224,5.651558
1225,5.482035
1226,5.391110
1227,5.848482
1228,5.743059
1229,5.543004
1230,5.319983
1231,5.446247
1232,5.808777
1233,5.534933
1234,5.056860
1235,4.951008
1236,4.411404
1237,3.643593
1238,2.803213
1239,2.915369
1240,1.948850
1241,1.965610
1242,0.993613
1243,0.005278
1244,0.537915
1245,1.027228
1246,1.372085
1247,1.812928
1248,2.002130
1249,2.233042
1250,2.567592
1251,1.351484
1252,1.437876
1253,1.244338
1254,1.378012
1255,1.256254
1256,1.235164
1257,1.169609
1258,1.264617
1259,1.101983
1260,1.168449
1261,1.176503
1262,1.045712
1263,1.082798
1264,0.922793
1265,0.945926
1266,1.066738
1267,0.970244
1268,1.333583
1269,1.638792
1270,1.723949
1271,1.628529
1272,1.777729
1273,1.566953
1274,1.565911
1275,1.147743
1276,1.945477
1277,1.852277
1278,1.565687
1279,0.137204
1280,0.037917
1281,0.089766
1282,0.273830
1283,0.511323
1284,0.161287
1285,0.247233
1286,0.354514
1287,0.065651
1288,1.061393
1289,1.949738
1290,1.598732
1291,0.646349
1292,0.567911
1293,0.674113
1294,0.653999
1295,1.867892
1296,1.305090
1297,0.629661
1298,0.650941
1299,0.344534
1300,0.527260
1301,0.851001
1302,0.189713
1303,1.635344
1304,3.340507
1305,3.005441
1306,3.348857
1307,3.023267
1308,1.123179
1309,2.213572
1310,1.397648
1311,1.909574
1312,2.163615
1313,2.194634
1314,1.954400
1315,1.833563
1316,1.760150
1317,1.635022
1318,1.132938
1319,1.118791
1320,1.375600
1321,2.347297
1322,1.593502
1323,2.132519
1324,2.395106
1325,2.378611
1326,1.025382
1327,2.358457
1328,2.138781
1329,1.460298
1330,4.112391
1331,4.556151
1332,4.507372
1333,4.843074
1334,4.782469
1335,4.765081
1336,4.752678
1337,5.169257
1338,5.193741
1339,5.205183
1340,5.211676
1341,5.673835
1342,5.678461
1343,6.151400
1344,6.107178
1345,6.104955
1346,6.079304
1347,6.035488
1348,6.210299
1349,6.345016
1350,6.059845
1351,6.187484
1352,5.913638
1353,5.775330
1354,5.336839
1355,4.831835
1356,4.069116
1357,4.792134
1358,3.914604
1359,2.974701
1360,3.932329
1361,2.990996
1362,1.941566
1363,0.936147
1364,0.272591
1365,0.593717
1366,1.077783
1367,1.424365
1368,2.342682
1369,2.048196
1370,2.668707
1371,1.916925
1372,1.705549
1373,1.464217
1374,1.391238
1375,1.511673
1376,1.383339
1377,1.274989
1378,1.408852
1379,1.161463
1380,1.251971
1381,1.080392
1382,0.920910
1383,0.989763
1384,1.067188
1385,1.283980
1386,1.500765
1387,1.758608
1388,1.744756
1389,1.802741
1390,1.731409
1391,1.740503
1392,1.399591
1393,1.755511
1394,0.247351
1395,0.039089
1396,0.192587
1397,0.409088
1398,0.615756
1399,0.141075
1400,0.416164
1401,1.216979
1402,1.833299
1403,2.022673
1404,0.424768
1405,0.210458
1406,0.002159
1407,0.645645
1408,0.473684
1409,1.732527
1410,1.416805
1411,0.676285
1412,0.575417
1413,0.638219
1414,0.369620
1415,0.533248
1416,0.256251
1417,0.165110
1418,0.425624
1419,0.016058
1420,3.390421
1421,3.070811
1422,3.317731
1423,2.722238
1424,1.156003
1425,0.935243
1426,1.244259
1427,1.847036
1428,1.331238
1429,2.053037
1430,2.035705
1431,1.901100
1432,1.683851
1433,1.455105
1434,0.829120
1435,1.229555
1436,0.970553
1437,0.892993
1438,2.152800
1439,1.263373
1440,0.548998
1441,0.495091
1442,1.027932
1443,4.986163
1444,4.950197
1445,5.170441
1446,5.177502
1447,5.160857
1448,5.158591
1449,5.584843
1450,5.543336
1451,5.636871
1452,6.043956
1453,6.111597
1454,6.365780
1455,6.378523
1456,6.370943
1457,6.411925
1458,6.603100
1459,6.516831
1460,6.431555
1461,6.091726
1462,5.447318
1463,5.707279
1464,5.057738
1465,4.844933
1466,3.995613
1467,2.966649
1468,1.922614
1469,0.996299
1470,0.111711
1471,0.540194
1472,1.047443
1473,1.394229
1474,1.925800
1475,2.109962
1476,2.369247
1477,2.689733
1478,1.616466
1479,1.526355
1480,1.521818
1481,1.672022
1482,1.498639
1483,1.373931
1484,1.453473
1485,1.226054
1486,1.308051
1487,1.337334
1488,1.078081
1489,1.149088
1490,0.912218
1491,0.956416
1492,1.038651
1493,0.937203
1494,1.306008
1495,1.611078
1496,1.797446
1497,1.809623
1498,1.805172
1499,1.835107
1500,1.914325
1501,1.704283
1502,2.000670
1503,0.280470
1504,0.164446
1505,0.120424
1506,0.545944
1507,0.549513
1508,0.082847
1509,0.691722
1510,0.322439
1511,0.191505
1512,1.671936
1513,2.070961
1514,0.634015
1515,0.598233
1516,0.418933
1517,0.667437
1518,0.667141
1519,1.726132
1520,1.612565
1521,0.593607
1522,0.654566
1523,0.253084
1524,0.454636
1525,0.045508
1526,0.084567
1527,0.088054
1528,1.658228
1529,3.258527
1530,2.950480
1531,3.023382
1532,2.485536
1533,0.687513
1534,1.090918
1535,0.384146
1536,1.145593
1537,1.625963
1538,1.828554
1539,1.893567
1540,1.717940
1541,1.505638
1542,1.350166
1543,1.309627
1544,0.555071
1545,1.084651
1546,0.701089
1547,0.592065
1548,0.099423
1549,0.235136
1550,0.126767
1551,5.018413
1552,5.196502
1553,5.268164
1554,5.210548
1555,5.484229
1556,5.485550
1557,5.496489
1558,5.519926
1559,5.861254
1560,5.907675
1561,5.977380
1562,6.314428
1563,6.235828
1564,6.530503
1565,6.573852
1566,6.636635
1567,6.624362
1568,6.530546
1569,6.658503
1570,6.376510
1571,6.118779
1572,5.653039
1573,5.801223
1574,4.949486
1575,4.052147
1576,3.003626
1577,1.987631
1578,1.163369
1579,0.188654
1580,0.459236
1581,1.001097
1582,1.349881
1583,2.332782
1584,2.627946
1585,2.067649
1586,1.838721
1587,1.596437
1588,1.765648
1589,1.650381
1590,1.779569
1591,1.543443
1592,1.433288
1593,1.569675
1594,1.229530
1595,1.377497
1596,1.123399
1597,0.889632
1598,0.974274
1599,0.983507
1600,1.233653
1601,1.532611
1602,1.801986
1603,1.931184
1604,1.863429
1605,1.975849
1606,2.028761
1607,1.954049
1608,2.090217
1609,0.614366
1610,0.113082
1611,0.011743
1612,0.116590
1613,0.446672
1614,0.184225
1615,0.867583
1616,2.073270
1617,1.467132
1618,2.046779
1619,0.325120
1620,0.208675
1621,0.639906
1622,0.547476
1623,0.370293
1624,1.732911
1625,1.870928
1626,0.689154
1627,0.677850
1628,0.566593
1629,0.642172
1630,0.232167
1631,0.412378
1632,0.531884
1633,0.009384
1634,0.230398
1635,0.082372
1636,0.119664
1637,2.995587
1638,2.713088
1639,2.592452
1640,1.100159
1641,0.574255
1642,0.096587
1643,1.587515
1644,1.340293
1645,1.688105
1646,0.975657
1647,1.554983
1648,1.420092
1649,1.158732
1650,0.322293
1651,0.798849
1652,0.407115
1653,0.070688
1654,0.016583
1655,0.030142
1656,5.544773
1657,5.495737
1658,5.378656
1659,5.481619
1660,5.687255
1661,5.702053
1662,5.722279
1663,5.809083
1664,6.077410
1665,6.008555
1666,6.170227
1667,6.329747
1668,6.425148
1669,6.619063
1670,6.537519
1671,6.687457
1672,6.709737
1673,6.449690
1674,6.301837
1675,6.058037
1676,5.724503
1677,5.061083
1678,3.986819
1679,2.979122
1680,1.974321
1681,1.029280
1682,0.216670
1683,0.443406
1684,0.935379
1685,1.261284
1686,1.948386
1687,1.758411
1688,2.191455
1689,2.494051
1690,1.687850
1691,1.740288
1692,1.878780
1693,1.654454
1694,1.514509
1695,1.626336
1696,1.277153
1697,1.445632
1698,1.161649
1699,0.874316
1700,1.017227
1701,0.868256
1702,1.229016
1703,1.013200
1704,1.513661
1705,1.692615
1706,2.012351
1707,1.927837
1708,2.060860
1709,2.127554
1710,2.176213
1711,2.188539
1712,0.419559
1713,0.531518
1714,0.073452
1715,0.138084
1716,0.056770
1717,0.176956
1718,1.288305
1719,0.381389
1720,0.312635
1721,2.125801
1722,2.039181
1723,0.619006
1724,0.528339
1725,0.700122
1726,0.713300
1727,1.927412
1728,2.141324
1729,0.608824
1730,0.701387
1731,0.349130
1732,0.514512
1733,0.023677
1734,0.162194
1735,0.086336
1736,1.484372
1737,2.522261
1738,2.344592
1739,1.727932
1740,0.146221
1741,0.322565
1742,0.187005
1743,0.873619
1744,1.222071
1745,1.434162
1746,1.556620
1747,1.446518
1748,1.223361
1749,0.982656
1750,0.908304
1751,0.094750
1752,0.582117
1753,0.299227
1754,0.018416
1755,0.045476
1756,5.628768
1757,5.687068
1758,5.708644
1759,5.680552
1760,5.848372
1761,5.814059
1762,5.853309
1763,5.907440
1764,6.062602
1765,6.136166
1766,6.236194
1767,6.428190
1768,6.310568
1769,6.366536
1770,6.472616
1771,6.548425
1772,6.582189
1773,6.561437
1774,6.266560
1775,5.578305
1776,4.893020
1777,4.122831
1778,2.944613
1779,1.983913
1780,1.078749
1781,0.276539
1782,0.361169
1783,0.848859
1784,1.156855
1785,2.160100
1786,2.000072
1787,1.822401
1788,1.642669
1789,1.402389
1790,1.815967
1791,1.772615
1792,1.546301
1793,1.755747
1794,1.344075
1795,1.451509
1796,1.138527
1797,1.247751
1798,0.860814
1799,0.970820
1800,0.920025
1801,0.848225
1802,1.118165
1803,1.437794
1804,1.747044
1805,2.018832
1806,1.917633
1807,2.160203
1808,2.212171
1809,2.304748
1810,2.296355
1811,0.014361
1812,0.194916
1813,0.475805
1814,0.169885
1815,0.320324
1816,0.148536
1817,1.022448
1818,2.116167
1819,2.053072
1820,0.492478
1821,0.473462
1822,0.661389
1823,0.615459
1824,0.578747
1825,2.144371
1826,2.343362
1827,0.701828
1828,0.721541
1829,0.623784
1830,0.704342
1831,0.368434
1832,0.521280
1833,0.636953
1834,0.204071
1835,0.381781
1836,0.044769
1837,1.808430
1838,1.833440
1839,0.846820
1840,0.089642
1841,0.399680
1842,0.051795
1843,1.427278
1844,1.309726
1845,1.208495
1846,0.944109
1847,1.282875
1848,1.095759
1849,0.756633
1850,0.182937
1851,0.488984
1852,0.364424
1853,0.135768
1854,5.725633
1855,5.659308
1856,5.795108
1857,5.792793
1858,5.804228
1859,5.840495
1860,5.872384
1861,5.928329
1862,5.978681
1863,6.086609
1864,6.001998
1865,6.194566
1866,6.117742
1867,6.232378
1868,6.141436
1869,6.031733
