source_vertex_id,distance_to_surface
169,0.992226
170,0.546995
171,0.343695
172,2.397934
173,2.098134
174,0.679062
175,0.384855
176,0.547267
177,0.623494
178,0.394632
179,0.479419
180,0.501969
181,0.642863
182,0.376412
183,0.413933
184,0.490829
185,0.357984
186,0.307551
187,0.339268
188,0.291730
189,0.174085
190,0.102959
191,0.562991
192,0.703655
193,0.776732
194,0.858251
195,0.788932
196,0.600567
197,0.391744
198,0.155360
199,0.177728
200,0.026677
201,0.009186
202,0.111054
203,0.073811
204,0.453950
205,0.594780
206,0.760224
207,0.879424
208,0.906331
209,0.968367
210,0.727931
211,0.562894
212,0.908817
213,0.457966
214,0.314941
215,0.244042
216,0.102255
217,0.006208
218,0.007017
219,0.169866
220,0.101870
221,0.184103
222,0.194449
223,0.224779
224,0.336761
225,0.312354
226,0.374516
227,0.460391
228,0.602596
229,0.787562
230,0.892060
231,1.026276
232,1.042586
233,1.141464
234,0.621467
235,0.824676
236,1.001321
237,0.357357
238,0.115666
239,0.110835
240,0.207181
241,0.194779
242,0.369496
243,0.152352
244,0.241771
245,0.469035
246,0.415523
247,0.551408
248,0.594182
249,0.261832
250,0.379507
251,0.401008
252,0.380744
253,0.471349
254,0.610767
255,0.775350
256,0.919438
257,1.073669
258,1.200879
259,1.113217
260,1.180290
261,0.396694
262,0.681056
263,0.926914
264,0.134617
265,1.041226
266,0.088759
267,0.287965
268,0.382905
269,0.337481
270,0.464978
271,0.565120
272,0.128223
273,0.275307
274,0.104038
275,0.316184
276,0.581703
277,0.752860
278,0.583326
279,0.751598
280,0.759901
281,0.831229
282,0.328623
283,0.371578
284,0.361714
285,0.390836
286,0.399530
287,0.435132
288,0.500568
289,0.627912
290,0.785374
291,0.939383
292,1.107839
293,1.088045
294,0.929538
295,1.277576
296,1.254966
297,1.113070
298,1.195079
299,1.265425
300,0.470460
301,0.783556
302,0.925625
303,0.159782
304,1.041450
305,0.079253
306,0.283162
307,0.469874
308,0.561408
309,0.641237
310,0.750652
311,0.062421
312,0.149660
313,0.083942
314,0.381885
315,0.679007
316,0.714449
317,0.900314
318,1.016178
319,0.955829
320,0.963570
321,1.017100
322,1.168775
323,0.360436
324,0.496020
325,0.394015
326,0.451514
327,0.408768
328,0.433432
329,0.411029
330,0.467223
331,0.470697
332,0.541953
333,0.569332
334,0.635410
335,0.672542
336,0.716312
337,0.810983
338,0.839132
339,1.076091
340,1.282634
341,1.326861
342,1.333688
343,1.346474
344,1.139674
345,1.245583
346,0.196801
347,0.491619
348,0.746971
349,0.061231
350,0.930011
351,0.277082
352,1.028614
353,0.461304
354,0.631005
355,0.713011
356,0.799887
357,0.923083
358,0.169173
359,0.236844
360,0.190171
361,0.281778
362,0.221176
363,0.042338
364,0.064508
365,0.035818
366,0.593033
367,0.305234
368,0.537712
369,0.496777
370,0.473526
371,0.868299
372,0.120015
373,0.103330
374,0.295993
375,0.753385
376,0.495234
377,0.300919
378,0.058963
379,0.235824
380,0.869570
381,1.321042
382,1.792051
383,0.085050
384,0.393267
385,0.804296
386,0.998200
387,1.100947
388,1.175862
389,1.275419
390,1.189225
391,1.158826
392,1.426929
393,1.319818
394,1.171921
395,0.051151
396,0.161812
397,0.261095
398,0.412000
399,0.264547
400,0.302742
401,0.323901
402,0.291971
403,0.379620
404,0.374267
405,0.349377
406,0.313805
407,0.418605
408,0.505677
409,0.588294
410,0.512234
411,0.598655
412,0.528153
413,0.468655
414,0.541789
415,0.500826
416,0.545135
417,0.521006
418,0.588422
419,0.584479
420,0.664219
421,0.718299
422,0.818222
423,1.011544
424,1.296086
425,1.400985
426,1.472738
427,1.513462
428,1.464736
429,1.329372
430,1.434173
431,1.133805
432,1.266907
433,0.234499
434,0.522509
435,0.692823
436,0.028254
437,0.800811
438,0.825918
439,0.265557
440,0.902239
441,0.469196
442,0.608658
443,0.777472
444,0.853097
445,0.964179
446,0.936786
447,1.090379
448,0.172582
449,0.376231
450,0.653728
451,0.019023
452,0.310942
453,0.306012
454,0.301420
455,1.003558
456,0.907581
457,0.493566
458,0.988202
459,1.083359
460,1.053495
461,0.996875
462,0.129549
463,0.325867
464,0.159317
465,0.145330
466,0.127660
467,0.850538
468,1.402240
469,0.874160
470,1.469870
471,0.568797
472,1.042800
473,2.470263
474,1.275372
475,1.967850
476,2.200620
477,2.766766
478,2.326773
479,1.204028
480,0.081454
481,0.420243
482,0.863342
483,1.155915
484,1.315619
485,1.430219
486,1.457626
487,1.520876
488,1.414529
489,1.346076
490,1.665711
491,1.812053
492,1.680774
493,1.567783
494,0.042679
495,0.078488
496,0.227852
497,0.310995
498,0.249902
499,0.272635
500,0.213283
501,0.289959
502,0.379143
503,0.628441
504,0.565232
505,0.668892
506,0.753489
507,0.716051
508,0.655683
509,0.746634
510,0.684055
511,0.708219
512,0.631983
513,0.748003
514,0.661863
515,0.574489
516,0.660326
517,0.596402
518,0.677903
519,0.655046
520,0.656656
521,0.734170
522,0.733770
523,0.763418
524,0.798391
525,0.948040
526,1.246339
527,1.559132
528,1.593546
529,1.667680
530,1.747593
531,1.566380
532,1.369794
533,1.428935
534,1.062267
535,1.208184
536,0.005711
537,0.296793
538,0.225497
539,0.725126
540,0.831851
541,0.459763
542,0.786577
543,0.748462
544,0.621512
545,0.709517
546,0.759128
547,0.904804
548,1.127631
549,1.054258
550,1.231100
551,0.374415
552,0.306681
553,0.865961
554,1.072339
555,0.741104
556,0.894345
557,0.816408
558,1.348177
559,1.387664
560,1.069397
561,1.183665
562,1.042180
563,1.211175
564,0.257572
565,0.997222
566,0.741278
567,1.281577
568,0.812205
569,1.116090
570,2.093660
571,2.324115
572,1.827654
573,2.325229
574,2.258219
575,2.152794
576,2.218349
577,1.723382
578,1.642212
579,1.995533
580,1.482011
581,0.674424
582,0.095179
583,0.427745
584,0.894850
585,1.080822
586,1.344401
587,1.507307
588,1.617417
589,1.787516
590,1.738460
591,1.790085
592,1.660809
593,1.387902
594,1.528483
595,1.897242
596,2.360923
597,2.271979
598,2.087527
599,1.960687
600,1.860003
601,2.275934
602,2.342909
603,2.047132
604,0.233011
605,0.461306
606,0.256320
607,0.105627
608,0.081405
609,0.251411
610,0.391271
611,0.307194
612,0.302033
613,0.529225
614,0.441680
615,0.531801
616,0.367812
617,0.371028
618,0.653413
619,0.730912
620,0.790887
621,0.878481
622,0.841798
623,0.776745
624,0.868982
625,0.796577
626,0.896764
627,0.860812
628,0.762718
629,0.856204
630,0.746046
631,0.798682
632,0.783635
633,0.718441
634,0.817669
635,0.796361
636,0.793059
637,0.852771
638,0.813575
639,0.867189
640,0.794890
641,0.895454
642,1.130614
643,1.526746
644,1.742141
645,1.716925
646,1.792916
647,1.611981
648,1.183791
649,1.369394
650,0.790159
651,0.855223
652,0.945680
653,0.139141
654,0.006672
655,0.243860
656,1.022853
657,1.039999
658,0.420009
659,0.990996
660,0.922016
661,0.611333
662,0.578855
663,0.754330
664,0.867965
665,0.998977
666,1.267721
667,1.145227
668,1.328385
669,1.417866
670,1.613654
671,1.604298
672,1.533701
673,1.958154
674,1.036752
675,1.144922
676,1.401065
677,1.468460
678,1.410468
679,2.019575
680,1.839896
681,1.682458
682,2.444891
683,2.285544
684,2.473337
685,0.641574
686,1.287352
687,1.597549
688,0.446001
689,1.090503
690,1.970909
691,0.007814
692,1.528185
693,0.929602
694,1.669327
695,1.288692
696,0.808622
697,0.380759
698,0.709550
699,1.165650
700,0.728666
701,0.387427
702,0.870816
703,1.327369
704,1.401738
705,1.634341
706,1.775945
707,1.906301
708,1.991902
709,1.954496
710,1.930350
711,2.085771
712,1.739673
713,1.872253
714,1.579376
715,2.097618
716,2.585626
717,2.685033
718,2.436853
719,2.763799
720,2.899536
721,2.704060
722,2.482765
723,2.325429
724,2.852281
725,2.728378
726,2.509286
727,0.856783
728,0.876257
729,0.853635
730,0.731382
731,0.375842
732,0.287069
733,0.073125
734,0.151416
735,0.451175
736,0.681436
737,0.573402
738,0.905909
739,0.821935
740,1.211189
741,0.918673
742,1.003485
743,0.953749
744,1.053200
745,1.003203
746,0.941690
747,1.026362
748,0.907667
749,0.892905
750,0.840068
751,0.943534
752,0.911907
753,0.880847
754,0.950543
755,0.919519
756,0.967086
757,0.855938
758,0.921377
759,0.842613
760,0.985799
761,1.356202
762,1.663601
763,1.858679
764,1.878270
765,1.753035
766,1.919904
767,1.609195
768,1.270306
769,0.620014
770,0.516588
771,0.546811
772,0.886539
773,0.266783
774,0.142688
775,0.220649
776,0.371310
777,0.237172
778,0.565196
779,0.753524
780,0.451485
781,1.117362
782,1.332567
783,0.753203
784,1.388070
785,0.841167
786,0.945029
787,1.048969
788,1.385422
789,1.149974
790,0.668381
791,2.013846
792,1.908162
793,2.295535
794,2.337996
795,1.814677
796,2.423084
797,1.381622
798,1.196337
799,1.184795
800,1.802513
801,1.915505
802,2.216486
803,2.265618
804,2.107318
805,2.443317
806,2.293979
807,2.405712
808,0.176109
809,0.568242
810,0.407988
811,2.057361
812,0.644402
813,0.521444
814,0.605813
815,0.376588
816,0.492795
817,0.877795
818,1.310562
819,1.589628
820,1.620999
821,1.052206
822,1.402448
823,0.928811
824,1.335475
825,1.304761
826,1.642338
827,1.699613
828,1.783073
829,1.908034
830,1.909018
831,2.070334
832,2.083748
833,2.127340
834,2.223453
835,1.969290
836,2.053347
837,1.855987
838,2.183005
839,2.258281
840,2.750018
841,3.074327
842,3.031127
843,2.976464
844,2.969742
845,3.350274
846,3.285786
847,3.133162
848,3.051257
849,3.436820
850,3.323758
851,3.182378
852,2.929709
853,2.758184
854,3.334776
855,3.130595
856,2.962643
857,1.957771
858,1.645960
859,1.372738
860,1.504520
861,0.920307
862,0.842148
863,0.392018
864,0.229059
865,0.180403
866,0.454556
867,1.030166
868,0.905697
869,0.697308
870,1.345115
871,1.496026
872,1.145656
873,1.096587
874,1.200877
875,1.146164
876,1.015576
877,1.170280
878,1.082660
879,1.055143
880,1.021624
881,1.137320
882,1.001542
883,1.075162
884,1.039869
885,1.012425
886,1.041373
887,0.893852
888,0.920743
889,0.933677
890,1.142438
891,1.534171
892,1.798048
893,1.957133
894,1.849208
895,2.028532
896,1.571303
897,1.274720
898,1.540239
899,0.720475
900,0.638985
901,0.981806
902,0.172979
903,0.360018
904,0.140706
905,0.565461
906,0.368010
907,0.103092
908,0.024322
909,0.775426
910,1.696853
911,1.191054
912,0.682587
913,0.514930
914,0.852560
915,0.764527
916,0.906647
917,0.861753
918,0.992568
919,0.945416
920,1.025429
921,1.489966
922,1.058441
923,2.542336
924,2.255580
925,2.866463
926,3.053026
927,1.719140
928,2.677741
929,1.061956
930,1.600069
931,2.055939
932,2.242442
933,2.345673
934,2.387769
935,2.290062
936,2.285540
937,2.285766
938,2.374159
939,2.248769
940,2.188375
941,2.260095
942,0.161654
943,0.451291
944,0.257380
945,1.131016
946,0.204390
947,0.519237
948,2.176609
949,0.441483
950,0.147121
951,1.174176
952,1.072558
953,1.468918
954,1.593817
955,1.570581
956,1.658751
957,1.612898
958,1.577671
959,1.696337
960,2.191442
961,1.994951
962,2.183612
963,2.264627
964,2.385495
965,2.250825
966,1.842870
967,2.128379
968,2.429912
969,2.434169
970,3.471238
971,3.425631
972,3.382783
973,3.360331
974,3.688912
975,3.657563
976,3.601386
977,3.462538
978,3.885241
979,3.890445
980,3.769923
981,3.559047
982,3.970754
983,3.891929
984,3.677795
985,3.501704
986,3.178441
987,3.668043
988,3.381058
989,3.399156
990,3.511851
991,3.499598
992,2.809767
993,2.948414
994,2.603955
995,2.292095
996,2.362773
997,1.731844
998,1.622757
999,1.031498
1000,0.866366
1001,0.340544
1002,0.214391
1003,0.571770
1004,1.050121
1005,1.277177
1006,1.476619
1007,1.844785
1008,1.329163
1009,1.271688
1010,1.364426
1011,1.225101
1012,1.333221
1013,1.294644
1014,1.220032
1015,1.136527
1016,1.234104
1017,1.121219
1018,1.173663
1019,1.043559
1020,0.989042
1021,1.045096
1022,1.045347
1023,1.286127
1024,1.182675
1025,1.548906
1026,1.780834
1027,2.053820
1028,1.857513
1029,2.097539
1030,1.611372
1031,1.407878
1032,1.927862
1033,1.959524
1034,1.031863
1035,0.797384
1036,1.079422
1037,0.209777
1038,0.225923
1039,0.187679
1040,0.037274
1041,0.364169
1042,0.232752
1043,0.616204
1044,0.251865
1045,0.834383
1046,2.033818
1047,1.385259
1048,0.847159
1049,0.902688
1050,0.984240
1051,0.925965
1052,0.893571
1053,0.934494
1054,1.363639
1055,0.952915
1056,0.879640
1057,3.093611
1058,2.571143
1059,3.382874
1060,3.475534
1061,1.868830
1062,2.762802
1063,1.799817
1064,1.090386
1065,2.398791
1066,2.504374
1067,2.405135
1068,2.549901
1069,2.255807
1070,2.131736
1071,1.971245
1072,2.070686
1073,1.374337
1074,1.308018
1075,1.878559
1076,0.850331
1077,2.264216
1078,0.873862
1079,1.461594
1080,1.870592
1081,2.605394
1082,2.502471
1083,2.345175
1084,2.490930
1085,2.123465
1086,2.686086
1087,3.828907
1088,3.791844
1089,3.527471
1090,3.758708
1091,3.728051
1092,4.007589
1093,3.982527
1094,3.983795
1095,4.400083
1096,4.274977
1097,4.225617
1098,4.149155
1099,4.564277
1100,4.591764
1101,4.517454
1102,4.383625
1103,4.251543
1104,4.004065
1105,4.445048
1106,4.247994
1107,3.869298
1108,4.280461
1109,3.843385
1110,4.071730
1111,4.631122
1112,4.191299
1113,4.181875
1114,3.519374
1115,3.323241
1116,3.745363
1117,2.954566
1118,3.271287
1119,2.632107
1120,2.486013
1121,1.866659
1122,1.646573
1123,1.027719
1124,0.201106
1125,0.200080
1126,0.522124
1127,1.433602
1128,1.187034
1129,1.704629
1130,2.095892
1131,0.907439
1132,1.431593
1133,1.555247
1134,1.636514
1135,1.336075
1136,1.471422
1137,1.303375
1138,1.228213
1139,1.223714
1140,1.323885
1141,1.179990
1142,1.194822
1143,1.290879
1144,1.146320
1145,1.077797
1146,1.086828
1147,1.259477
1148,1.546860
1149,1.929064
1150,2.091805
1151,1.907268
1152,2.138519
1153,1.650056
1154,1.571889
1155,0.957590
1156,2.291499
1157,2.110922
1158,2.100207
1159,1.458966
1160,1.472029
1161,0.071396
1162,0.116035
1163,0.023792
1164,0.283186
1165,0.280758
1166,0.122250
1167,0.915244
1168,2.227026
1169,1.551682
1170,0.694196
1171,0.422526
1172,0.881212
1173,0.799037
1174,1.400936
1175,0.928255
1176,0.920792
1177,0.834124
1178,0.735416
1179,1.280784
1180,0.587035
1181,3.290793
1182,2.903725
1183,3.621733
1184,3.815679
1185,1.446316
1186,2.141040
1187,2.888495
1188,1.384599
1189,1.984593
1190,2.549902
1191,2.610910
1192,2.541795
1193,2.312976
1194,2.092492
1195,1.915233
1196,1.908550
1197,1.773059
1198,1.761057
1199,2.000051
1200,2.370987
1201,2.194210
1202,1.619079
1203,2.529192
1204,2.345955
1205,1.829322
1206,2.578803
1207,2.665121
1208,2.278548
1209,2.740583
1210,2.745646
1211,3.856541
1212,4.033415
1213,4.077659
1214,4.010485
1215,3.991571
1216,4.340647
1217,4.331997
1218,4.405538
1219,4.616655
1220,4.676390
1221,4.995989
1222,5.049170
1223,5.042545
1224,4.974282
1225,4.818501
1226,4.693379
1227,5.132989
1228,5.069982
1229,4.887729
1230,4.706865
1231,4.882549
1232,5.192330
1233,5.130669
1234,4.764870
1235,4.841421
1236,4.562130
1237,4.061927
1238,3.431834
1239,3.506385
1240,2.746872
1241,2.739991
1242,1.878401
1243,0.939067
1244,0.379117
1245,0.209744
1246,0.628827
1247,1.292079
1248,1.588766
1249,1.904675
1250,2.321287
1251,1.626688
1252,1.705154
1253,1.479274
1254,1.647573
1255,1.483630
1256,1.470339
1257,1.378922
1258,1.492917
1259,1.282857
1260,1.361208
1261,1.381579
1262,1.179449
1263,1.249878
1264,1.042686
1265,1.066891
1266,1.331026
1267,1.137095
1268,1.673817
1269,2.018782
1270,2.100399
1271,1.943837
1272,2.142486
1273,1.861978
1274,1.818745
1275,1.306849
1276,2.482981
1277,2.301213
1278,1.820024
1279,0.051276
1280,0.169336
1281,0.070926
1282,0.178347
1283,0.493393
1284,0.421141
1285,0.116135
1286,0.601044
1287,0.242568
1288,1.154590
1289,2.432508
1290,1.743766
1291,0.913579
1292,0.841571
1293,0.936894
1294,0.933788
1295,2.289803
1296,1.689866
1297,0.860474
1298,0.913686
1299,0.472330
1300,0.699624
1301,1.005395
1302,0.330950
1303,0.989997
1304,3.369223
1305,2.909404
1306,3.781123
1307,3.715336
1308,1.389016
1309,2.800285
1310,1.455700
1311,2.186176
1312,2.587689
1313,2.641019
1314,2.430250
1315,2.290736
1316,2.214529
1317,2.071284
1318,1.504726
1319,1.502075
1320,1.799598
1321,2.529384
1322,1.836822
1323,2.396044
1324,2.650014
1325,2.668527
1326,1.354436
1327,2.660321
1328,2.456387
1329,1.773656
1330,3.894890
1331,4.186365
1332,4.159856
1333,4.384933
1334,4.352013
1335,4.344330
1336,4.341973
1337,4.639793
1338,4.656172
1339,4.668839
1340,4.676811
1341,5.006657
1342,5.034563
1343,5.419673
1344,5.383443
1345,5.386311
1346,5.371751
1347,5.301738
1348,5.485227
1349,5.593415
1350,5.381039
1351,5.583239
1352,5.408520
1353,5.389949
1354,5.147049
1355,4.880413
1356,4.364123
1357,4.877479
1358,4.258903
1359,3.544983
1360,4.230142
1361,3.519658
1362,2.680359
1363,1.787784
1364,1.178024
1365,0.313156
1366,0.220233
1367,0.628835
1368,2.026419
1369,1.604678
1370,2.449363
1371,1.364936
1372,1.023672
1373,1.760626
1374,1.640657
1375,1.809797
1376,1.634010
1377,1.488017
1378,1.655918
1379,1.335164
1380,1.457467
1381,1.219180
1382,1.076269
1383,1.097342
1384,1.280608
1385,1.583052
1386,1.865683
1387,2.127996
1388,2.073136
1389,2.165662
1390,2.079419
1391,2.095652
1392,1.627829
1393,2.057508
1394,0.227784
1395,0.247704
1396,0.020176
1397,0.350552
1398,0.626238
1399,0.369033
1400,0.223215
1401,1.187760
1402,2.015497
1403,2.502052
1404,0.683148
1405,0.438175
1406,0.189662
1407,0.942977
1408,0.749935
1409,2.178795
1410,1.789603
1411,0.965828
1412,0.794812
1413,0.901503
1414,0.539906
1415,0.770377
1416,0.368796
1417,0.291134
1418,0.648988
1419,0.102717
1420,3.491069
1421,3.011976
1422,3.716463
1423,3.365367
1424,1.579926
1425,1.056554
1426,1.693518
1427,2.166738
1428,1.459532
1429,2.496949
1430,2.529280
1431,2.367034
1432,2.130601
1433,1.882316
1434,1.159654
1435,1.619023
1436,1.339093
1437,1.236571
1438,2.439429
1439,1.555951
1440,0.823326
1441,0.776029
1442,1.277700
1443,4.472483
1444,4.450660
1445,4.615524
1446,4.617747
1447,4.614918
1448,4.622091
1449,4.927294
1450,4.893573
1451,4.966028
1452,5.296116
1453,5.362381
1454,5.597713
1455,5.605257
1456,5.612354
1457,5.662006
1458,5.862453
1459,5.804702
1460,5.763292
1461,5.622640
1462,5.284742
1463,5.457009
1464,5.057058
1465,4.883729
1466,4.262750
1467,3.488745
1468,2.640322
1469,1.833743
1470,1.040497
1471,0.380605
1472,0.177247
1473,0.595203
1474,1.366519
1475,1.688090
1476,2.061562
1477,2.504744
1478,1.956167
1479,1.805968
1480,1.846211
1481,1.990671
1482,1.762777
1483,1.610225
1484,1.708456
1485,1.418351
1486,1.511619
1487,1.570928
1488,1.200370
1489,1.309790
1490,1.026939
1491,1.037070
1492,1.239741
1493,1.052198
1494,1.585892
1495,1.971842
1496,2.148307
1497,2.178463
1498,2.187704
1499,2.202628
1500,2.313874
1501,1.975640
1502,2.394374
1503,0.275769
1504,0.010316
1505,0.041813
1506,0.442783
1507,0.534245
1508,0.089279
1509,0.520825
1510,0.598000
1511,0.436106
1512,1.835571
1513,2.518478
1514,0.935954
1515,0.910739
1516,0.721211
1517,0.953211
1518,0.988337
1519,2.197187
1520,1.966102
1521,0.858909
1522,0.955104
1523,0.418677
1524,0.675366
1525,0.159656
1526,0.243044
1527,0.021721
1528,0.974976
1529,3.525298
1530,2.947718
1531,3.370472
1532,2.973815
1533,0.755895
1534,1.672125
1535,0.684909
1536,1.297603
1537,1.954061
1538,2.272751
1539,2.368340
1540,2.180051
1541,1.944483
1542,1.765478
1543,1.705393
1544,0.848185
1545,1.482253
1546,1.027557
1547,0.816140
1548,0.303076
1549,0.436870
1550,0.352218
1551,4.495099
1552,4.622907
1553,4.677250
1554,4.635805
1555,4.832925
1556,4.833354
1557,4.848361
1558,4.866499
1559,5.136761
1560,5.181599
1561,5.240533
1562,5.549364
1563,5.475093
1564,5.750342
1565,5.789682
1566,5.851737
1567,5.851209
1568,5.888096
1569,5.968287
1570,5.801145
1571,5.698516
1572,5.421106
1573,5.530789
1574,4.945406
1575,4.294332
1576,3.490475
1577,2.651827
1578,1.934350
1579,1.085684
1580,0.449691
1581,0.134487
1582,0.551787
1583,2.050909
1584,2.485530
1585,1.644305
1586,1.277115
1587,0.926631
1588,2.112587
1589,1.925706
1590,2.108163
1591,1.820934
1592,1.672691
1593,1.843671
1594,1.397577
1595,1.587406
1596,1.244804
1597,0.983014
1598,1.056024
1599,1.138332
1600,1.475874
1601,1.879666
1602,2.152598
1603,2.328776
1604,2.272953
1605,2.390791
1606,2.460627
1607,2.303444
1608,2.536734
1609,0.621648
1610,0.113162
1611,0.236106
1612,0.045736
1613,0.298601
1614,0.045239
1615,0.753224
1616,2.380134
1617,1.601124
1618,2.545036
1619,0.618778
1620,0.479626
1621,0.972026
1622,0.889625
1623,0.696112
1624,2.217898
1625,2.245885
1626,1.017079
1627,1.019955
1628,0.828120
1629,0.945995
1630,0.390827
1631,0.639830
1632,0.800689
1633,0.123241
1634,0.397581
1635,0.085505
1636,0.008392
1637,3.127444
1638,2.760331
1639,2.956479
1640,1.547005
1641,0.602828
1642,0.158117
1643,2.022723
1644,1.589273
1645,2.149250
1646,1.028631
1647,2.006824
1648,1.849765
1649,1.578244
1650,0.579790
1651,1.159210
1652,0.711097
1653,0.084858
1654,0.163881
1655,0.134904
1656,4.898553
1657,4.850736
1658,4.769940
1659,4.833802
1660,4.999596
1661,5.008390
1662,5.016317
1663,5.093749
1664,5.327744
1665,5.256608
1666,5.412311
1667,5.566819
1668,5.656332
1669,5.894912
1670,5.823287
1671,5.966947
1672,5.990971
1673,5.913928
1674,5.830790
1675,5.665173
1676,5.465015
1677,4.994686
1678,4.211034
1679,3.425893
1680,2.611098
1681,1.788224
1682,1.087615
1683,0.440001
1684,0.076407
1685,0.463769
1686,1.517959
1687,1.212537
1688,1.933847
1689,2.407607
1690,1.997968
1691,2.070075
1692,2.244514
1693,1.969250
1694,1.765505
1695,1.906384
1696,1.453688
1697,1.665628
1698,1.296831
1699,0.939387
1700,1.100668
1701,1.002024
1702,1.508858
1703,1.240259
1704,1.807395
1705,2.056462
1706,2.429933
1707,2.322465
1708,2.499302
1709,2.571424
1710,2.621415
1711,2.666224
1712,0.343177
1713,0.512107
1714,0.032048
1715,0.402741
1716,0.305511
1717,0.045752
1718,1.173998
1719,0.681836
1720,0.614446
1721,2.404161
1722,2.552018
1723,0.979012
1724,0.877839
1725,1.026333
1726,1.070058
1727,2.402383
1728,2.575087
1729,0.907087
1730,1.031987
1731,0.576751
1732,0.785856
1733,0.121008
1734,0.333531
1735,0.063397
1736,0.784194
1737,2.717079
1738,2.415464
1739,2.052747
1740,0.471257
1741,0.289788
1742,0.177248
1743,0.980270
1744,1.494943
1745,1.818456
1746,1.981679
1747,1.869166
1748,1.650023
1749,1.370187
1750,1.294960
1751,0.301008
1752,0.914502
1753,0.563288
1754,0.187979
1755,0.099165
1756,4.977928
1757,5.009819
1758,5.041366
1759,5.000035
1760,5.133668
1761,5.115719
1762,5.122358
1763,5.166528
1764,5.328749
1765,5.377263
1766,5.470325
1767,5.712134
1768,5.596843
1769,5.719047
1770,5.819359
1771,5.904221
1772,5.958412
1773,5.951945
1774,5.791682
1775,5.364860
1776,4.870517
1777,4.272226
1778,3.373586
1779,2.586631
1780,1.812236
1781,1.120000
1782,0.499082
1783,0.007566
1784,0.378670
1785,2.079998
1786,1.750741
1787,1.418586
1788,1.077401
1789,0.711521
1790,2.147170
1791,2.105741
1792,1.789011
1793,2.053767
1794,1.519997
1795,1.674573
1796,1.252432
1797,1.400023
1798,0.943870
1799,1.048637
1800,1.039342
1801,0.940305
1802,1.348856
1803,1.751525
1804,2.114388
1805,2.457952
1806,2.299817
1807,2.614549
1808,2.684936
1809,2.823456
1810,2.813741
1811,0.260156
1812,0.013065
1813,0.413288
1814,0.150414
1815,0.613542
1816,0.038080
1817,0.923863
1818,2.357592
1819,2.546531
1820,0.830727
1821,0.812734
1822,1.025133
1823,0.981652
1824,0.941505
1825,2.639631
1826,2.850548
1827,1.061257
1828,1.090006
1829,0.929555
1830,1.035603
1831,0.586140
1832,0.792819
1833,0.938924
1834,0.389730
1835,0.606995
1836,0.197663
1837,1.985005
1838,1.911647
1839,1.103664
1840,0.210812
1841,0.349496
1842,0.054815
1843,1.845479
1844,1.676513
1845,1.500614
1846,1.021099
1847,1.703823
1848,1.496420
1849,1.127480
1850,0.380705
1851,0.794844
1852,0.612513
1853,0.294081
1854,5.080572
1855,5.019350
1856,5.171786
1857,5.144159
1858,5.125019
1859,5.201410
1860,5.203839
1861,5.229240
1862,5.266451
1863,5.411456
1864,5.345807
1865,5.501093
1866,5.502723
1867,5.595192
1868,5.644839
1869,5.538815
1870,5.727667
