source_vertex_id,target_vertex_id,distance
637,4165,0.000001
638,4166,0.000000
639,4167,0.000001
640,4168,0.000000
641,4169,0.000000
642,4170,0.000000
643,4171,0.000000
644,4172,0.000000
645,4173,0.000000
646,4174,0.000000
647,4175,0.000000
648,4176,0.000000
649,4177,0.000000
650,4178,0.000000
651,4179,0.000000
652,4180,0.000000
653,4181,0.000001
654,4182,0.000000
655,4183,0.000001
656,4184,0.000000
657,4185,0.000000
658,4186,0.000001
659,4187,0.000000
660,4188,0.000000
661,4189,0.000000
662,4190,0.000000
663,4191,0.000001
664,4192,0.000001
665,4193,0.000001
666,4194,0.000001
667,4195,0.000001
668,4196,0.000000
669,4197,0.000001
670,4198,0.000001
671,4199,0.000001
672,4200,0.000001
673,4201,0.000001
674,4202,0.000000
675,4203,0.000001
676,4204,0.000000
677,4205,0.000000
678,4206,0.000000
679,4207,0.000001
680,4208,0.000000
681,4209,0.000001
682,4210,0.000001
683,4211,0.000000
684,4212,0.000001
685,4214,0.000000
686,4213,0.000000
687,4216,0.000000
688,4215,0.000000
689,4217,0.000000
690,4218,0.000001
691,4219,0.000001
692,4220,0.000000
693,4221,0.000000
694,4222,0.000000
695,4223,0.000000
696,4224,0.000000
697,4225,0.000000
698,4226,0.000000
699,4227,0.000000
700,4228,0.000000
701,4229,0.000000
702,4230,0.000000
703,4231,0.000001
704,4232,0.000000
705,4233,0.000000
706,4234,0.000001
707,4235,0.000000
708,4236,0.000001
709,4237,0.000001
710,4238,0.000001
711,4239,0.000001
712,4240,0.000001
713,4241,0.000001
714,4242,0.000001
715,4243,0.000001
716,4245,0.000000
717,4244,0.000000
718,4246,0.000000
719,4248,0.000001
720,4247,0.000001
721,4249,0.000000
722,4250,0.000000
723,4251,0.000000
724,4253,0.000000
725,4252,0.000001
726,4254,0.000000
727,727,0.000000
728,4255,0.000000
729,4256,0.000000
730,4257,0.000000
731,4258,0.000001
732,4259,0.000001
733,4260,0.000000
734,4261,0.000000
735,4262,0.000001
736,4263,0.000001
737,4264,0.000000
738,4265,0.000000
739,4266,0.000001
740,4267,0.000001
741,4268,0.000000
742,4269,0.000001
743,4270,0.000001
744,4271,0.000001
745,4272,0.000001
746,4273,0.000001
747,4274,0.000000
748,4275,0.000001
749,4276,0.000000
750,4277,0.000001
751,4278,0.000000
752,4279,0.000001
753,4280,0.000000
754,4281,0.000000
755,4282,0.000000
756,4283,0.000000
757,4284,0.000000
758,4285,0.000000
759,4286,0.000000
760,4287,0.000000
761,4288,0.000000
762,4289,0.000000
763,4290,0.000000
764,4291,0.000000
765,4292,0.000000
766,4293,0.000000
767,4294,0.000000
