-0.8784,55.2652,24.8849
-16.1087,39.1638,13.7471
16.1087,39.1638,13.7471
0.1398,3.7372,44.6691
-24.1187,-22.9251,34.6645
24.1187,-22.9251,34.6645
-30.7898,36.5712,14.2692
