vertex_id,distance
0,0.022663
1,0.022575
2,0.022423
3,0.022312
4,0.022915
5,0.023009
6,0.023112
7,0.022264
8,0.023321
9,0.022582
10,0.022436
11,0.023180
12,0.022366
13,0.022138
14,0.022930
15,0.023023
16,0.022211
17,0.023001
18,0.023151
19,0.023274
20,0.021629
21,0.023208
22,0.022815
23,0.022630
24,0.021971
25,0.023196
26,0.023430
27,0.021636
28,0.022131
29,0.023139
30,0.023284
31,0.022570
32,0.023029
33,0.022040
34,0.023376
35,0.021708
36,0.022936
37,0.023307
38,0.023437
39,0.023426
40,0.022370
41,0.022810
42,0.021929
43,0.021644
44,0.023277
45,0.021150
46,0.023379
47,0.022749
48,0.022296
49,0.023664
50,0.021779
51,0.023511
52,0.023326
53,0.023560
54,0.023474
55,0.021469
56,0.023257
57,0.023682
58,0.023448
59,0.022179
60,0.022686
61,0.023149
62,0.021170
63,0.021655
64,0.023533
65,0.022942
66,0.022477
67,0.023663
68,0.023533
69,0.021574
70,0.021555
71,0.022066
72,0.023754
73,0.023498
74,0.023409
75,0.022210
76,0.022622
77,0.021605
78,0.021961
79,0.021476
80,0.023622
81,0.023704
82,0.023549
83,0.023582
84,0.023191
85,0.023667
86,0.021239
87,0.024177
88,0.021168
89,0.021643
90,0.022276
91,0.022949
92,0.023466
93,0.021336
94,0.023639
95,0.023543
96,0.023809
97,0.021629
98,0.023792
99,0.024076
100,0.020984
101,0.022178
102,0.023905
103,0.022689
104,0.023223
105,0.023846
106,0.023994
107,0.021548
108,0.023735
109,0.021195
110,0.020894
111,0.024059
112,0.022088
113,0.023572
114,0.023395
115,0.022527
116,0.021070
117,0.021997
118,0.023956
119,0.023683
120,0.023049
121,0.021433
122,0.022799
123,0.020812
124,0.023994
125,0.021321
126,0.024124
127,0.020940
128,0.022252
129,0.023714
130,0.023286
131,0.021854
132,0.022488
133,0.024009
134,0.024116
135,0.021265
136,0.023966
137,0.024215
138,0.023864
139,0.020742
140,0.021791
141,0.020853
142,0.022774
143,0.023240
144,0.023890
145,0.024186
146,0.022199
147,0.021192
148,0.021702
149,0.024323
150,0.023822
151,0.022596
152,0.023144
153,0.020662
154,0.024160
155,0.023629
156,0.020748
157,0.022067
158,0.021572
159,0.021032
160,0.023658
161,0.024041
162,0.022521
163,0.024396
164,0.021428
165,0.021995
166,0.024254
167,0.023090
168,0.024324
169,0.023734
170,0.024383
171,0.023973
172,0.023543
173,0.024070
174,0.022403
175,0.021853
176,0.023608
177,0.020531
178,0.024381
179,0.024472
180,0.020632
181,0.024226
182,0.020969
183,0.023980
184,0.021411
185,0.021791
186,0.022970
187,0.022297
188,0.023399
189,0.023717
190,0.024552
191,0.021222
192,0.022824
193,0.020921
194,0.020510
195,0.021635
196,0.023966
197,0.023959
198,0.022232
199,0.023243
200,0.024383
201,0.024142
202,0.024409
203,0.021630
204,0.022743
205,0.020518
206,0.024515
207,0.022147
208,0.024009
209,0.024550
210,0.024221
211,0.024594
212,0.023153
213,0.020811
214,0.021111
215,0.024402
216,0.022660
217,0.023838
218,0.020696
219,0.023693
220,0.021959
221,0.023925
222,0.024281
223,0.021500
224,0.022144
225,0.024696
226,0.022502
227,0.024674
228,0.023082
229,0.021031
230,0.020709
231,0.024127
232,0.024042
233,0.021855
234,0.024765
235,0.021439
236,0.023406
237,0.023595
238,0.024316
239,0.022433
240,0.024542
241,0.022770
242,0.024012
243,0.023059
244,0.022303
245,0.024729
246,0.020544
247,0.021719
248,0.024726
249,0.024827
250,0.024671
251,0.023902
252,0.024074
253,0.021302
254,0.022265
255,0.020914
256,0.020538
257,0.024873
258,0.022709
259,0.023323
260,0.024053
261,0.024530
262,0.024542
263,0.024682
264,0.021673
265,0.022115
266,0.023798
267,0.022648
268,0.024484
269,0.020563
270,0.023197
271,0.024305
272,0.024979
273,0.021189
274,0.024051
275,0.022055
276,0.024328
277,0.024105
278,0.022558
279,0.025058
280,0.021521
281,0.023716
282,0.020873
283,0.020488
284,0.024616
285,0.023191
286,0.022453
287,0.024472
288,0.024178
289,0.024875
290,0.025005
291,0.021080
292,0.023627
293,0.024829
294,0.021923
295,0.023088
296,0.021460
297,0.022358
298,0.024154
299,0.024039
300,0.020370
301,0.024149
302,0.022934
303,0.020685
304,0.021878
305,0.023521
306,0.025044
307,0.024977
308,0.024639
309,0.024151
310,0.024911
311,0.024663
312,0.024771
313,0.022834
314,0.025116
315,0.020302
316,0.024242
317,0.023359
318,0.025113
319,0.022130
320,0.022346
321,0.022723
322,0.021335
323,0.024834
324,0.024441
325,0.024084
326,0.024438
327,0.020976
328,0.024029
329,0.024630
330,0.023247
331,0.021683
332,0.023815
333,0.025081
334,0.020535
335,0.025188
336,0.022675
337,0.022014
338,0.024443
339,0.023042
340,0.024161
341,0.020472
342,0.024593
343,0.025219
344,0.022534
345,0.024248
346,0.023160
347,0.024420
348,0.023577
349,0.025214
350,0.025057
351,0.025304
352,0.021179
353,0.023791
354,0.021649
355,0.025026
356,0.024662
357,0.020809
358,0.024251
359,0.024980
360,0.024330
361,0.025425
362,0.021939
363,0.024180
364,0.022436
365,0.023022
366,0.024803
367,0.024542
368,0.025422
369,0.023555
370,0.025296
371,0.020728
372,0.022914
373,0.021417
374,0.025258
375,0.024181
376,0.024715
377,0.022370
378,0.024911
379,0.024157
380,0.021135
381,0.023478
382,0.021833
383,0.020730
384,0.024355
385,0.022782
386,0.024024
387,0.024599
388,0.023340
389,0.024533
390,0.025476
391,0.022215
392,0.023928
393,0.025241
394,0.022707
395,0.024424
396,0.024496
397,0.025556
398,0.024355
399,0.025096
400,0.023198
401,0.025570
402,0.020585
403,0.024472
404,0.025506
405,0.025429
406,0.023826
407,0.025094
408,0.023082
409,0.024761
410,0.022548
411,0.021261
412,0.025537
413,0.021035
414,0.025269
415,0.021784
416,0.024635
417,0.023683
418,0.024280
419,0.024426
420,0.025282
421,0.024475
422,0.024846
423,0.020515
424,0.022107
425,0.024450
426,0.025650
427,0.022928
428,0.025035
429,0.023060
430,0.024620
431,0.023484
432,0.024518
433,0.021622
434,0.023632
435,0.022483
436,0.021177
437,0.020554
438,0.024531
439,0.025487
440,0.021930
441,0.024022
442,0.024183
443,0.024982
444,0.025668
445,0.020745
446,0.023441
447,0.024822
448,0.025589
449,0.022344
450,0.024580
451,0.025540
452,0.025668
453,0.022830
454,0.025476
455,0.024669
456,0.024921
457,0.025136
458,0.024752
459,0.025766
460,0.025664
461,0.025327
462,0.023309
463,0.023974
464,0.021403
465,0.024502
466,0.021835
467,0.020697
468,0.024727
469,0.022702
470,0.024735
471,0.024558
472,0.021105
473,0.025254
474,0.025857
475,0.023863
476,0.022225
477,0.025310
478,0.025100
479,0.020663
480,0.023179
481,0.024719
482,0.024887
483,0.024469
484,0.023726
485,0.025082
486,0.024752
487,0.024711
488,0.022592
489,0.024323
490,0.025876
491,0.025565
492,0.023066
493,0.023669
494,0.025830
495,0.025909
496,0.024838
497,0.023554
498,0.025607
499,0.024892
500,0.025693
501,0.025084
502,0.024826
503,0.021744
504,0.021275
505,0.024799
506,0.022895
507,0.020655
508,0.022058
509,0.024104
510,0.025021
511,0.020875
512,0.024859
513,0.025418
514,0.024843
515,0.024299
516,0.026052
517,0.024625
518,0.025987
519,0.024950
520,0.025846
521,0.022501
522,0.025350
523,0.024869
524,0.020751
525,0.024914
526,0.023301
527,0.025956
528,0.025622
529,0.026090
530,0.023461
531,0.023804
532,0.024879
533,0.024960
534,0.021514
535,0.021923
536,0.024050
537,0.025395
538,0.024904
539,0.025204
540,0.022874
541,0.022322
542,0.021119
543,0.024646
544,0.025293
545,0.025555
546,0.025045
547,0.024927
548,0.024481
549,0.025094
550,0.022681
551,0.023200
552,0.026148
553,0.023809
554,0.025192
555,0.025007
556,0.026197
557,0.025085
558,0.025763
559,0.021318
560,0.020753
561,0.024390
562,0.021863
563,0.023650
564,0.026071
565,0.025197
566,0.022105
567,0.026180
568,0.025914
569,0.025029
570,0.025491
571,0.024921
572,0.020979
573,0.025012
574,0.023056
575,0.025161
576,0.025219
577,0.024306
578,0.026007
579,0.025761
580,0.020552
581,0.025153
582,0.026152
583,0.022588
584,0.025153
585,0.023589
586,0.026069
587,0.025231
588,0.024137
589,0.025752
590,0.025893
591,0.025483
592,0.022908
593,0.026155
594,0.025173
595,0.024735
596,0.025414
597,0.026298
598,0.025325
599,0.025365
600,0.024807
601,0.025700
602,0.020479
603,0.025276
604,0.025341
605,0.025260
606,0.023878
607,0.026335
608,0.023500
609,0.022010
610,0.023316
611,0.024143
612,0.021217
613,0.025082
614,0.021613
615,0.024436
616,0.022431
617,0.025444
618,0.026316
619,0.025323
620,0.025657
621,0.025332
622,0.024647
623,0.020750
624,0.025442
625,0.026337
626,0.026108
627,0.025511
628,0.025592
629,0.026051
630,0.026441
631,0.022793
632,0.025246
633,0.025125
634,0.023817
635,0.025927
636,0.021911
637,0.025812
638,0.024365
639,0.025297
640,0.025231
641,0.020666
642,0.022240
643,0.023179
644,0.025635
645,0.026204
646,0.023670
647,0.026303
648,0.025145
649,0.024925
650,0.025297
651,0.026456
652,0.022707
653,0.024347
654,0.026117
655,0.021345
656,0.025811
657,0.025530
658,0.025202
659,0.025415
660,0.026494
661,0.024180
662,0.025616
663,0.022028
664,0.025877
665,0.026407
666,0.023560
667,0.025620
668,0.026493
669,0.022983
670,0.022469
671,0.021673
672,0.025731
673,0.025749
674,0.025533
675,0.025615
676,0.025291
677,0.021045
678,0.025839
679,0.024773
680,0.025582
681,0.020572
682,0.025723
683,0.024977
684,0.025821
685,0.022893
686,0.026190
687,0.023951
688,0.021223
689,0.025838
690,0.024055
691,0.026604
692,0.025999
693,0.024462
694,0.025488
695,0.025328
696,0.023415
697,0.026491
698,0.026428
699,0.020597
700,0.025687
701,0.024644
702,0.025959
703,0.023259
704,0.025384
705,0.026082
706,0.026210
707,0.025674
708,0.026629
709,0.025806
710,0.025235
711,0.025986
712,0.025352
713,0.026028
714,0.025908
715,0.025567
716,0.021901
717,0.026488
718,0.022330
719,0.026424
720,0.020804
721,0.024397
722,0.025341
723,0.021498
724,0.026131
725,0.026326
726,0.026686
727,0.023778
728,0.026306
729,0.022741
730,0.025015
731,0.021099
732,0.026167
733,0.025775
734,0.025811
735,0.025703
736,0.020682
737,0.026745
738,0.026289
739,0.025586
740,0.026610
741,0.025108
742,0.023689
743,0.025364
744,0.025532
745,0.023154
746,0.026803
747,0.024217
748,0.025928
749,0.025836
750,0.025775
751,0.024386
752,0.025523
753,0.023488
754,0.025995
755,0.024709
756,0.026211
757,0.026090
758,0.026428
759,0.025735
760,0.026254
761,0.026372
762,0.025920
763,0.024996
764,0.026295
765,0.026694
766,0.026079
767,0.026628
768,0.022580
769,0.021753
770,0.026785
771,0.022183
772,0.026423
773,0.021266
774,0.020569
775,0.025550
776,0.025313
777,0.020776
778,0.026838
779,0.026301
780,0.026594
781,0.023849
782,0.026215
783,0.026224
784,0.024713
785,0.024021
786,0.026468
787,0.022896
788,0.025810
789,0.026744
790,0.026653
791,0.026592
792,0.026029
793,0.026871
794,0.025235
795,0.024461
796,0.023412
797,0.026805
798,0.026032
799,0.022385
800,0.020574
801,0.026021
802,0.026410
803,0.025528
804,0.025542
805,0.025474
806,0.026245
807,0.025994
808,0.022816
809,0.024398
810,0.026783
811,0.026437
812,0.021866
813,0.023688
814,0.026870
815,0.026698
816,0.026213
817,0.026657
818,0.025761
819,0.025840
820,0.025685
821,0.025027
822,0.026909
823,0.026437
824,0.025395
825,0.026021
826,0.022666
827,0.021542
828,0.025966
829,0.025104
830,0.021073
831,0.022136
832,0.026245
833,0.026823
834,0.026383
835,0.023250
836,0.020628
837,0.026629
838,0.020539
839,0.025679
840,0.026970
841,0.024093
842,0.024755
843,0.026827
844,0.022997
845,0.026946
846,0.026644
847,0.024288
848,0.027008
849,0.026583
850,0.021831
851,0.024934
852,0.026495
853,0.027022
854,0.026361
855,0.026530
856,0.026350
857,0.025852
858,0.026745
859,0.025473
860,0.025559
861,0.023630
862,0.027091
863,0.025606
864,0.026106
865,0.026835
866,0.025497
867,0.026951
868,0.027010
869,0.025981
870,0.026783
871,0.025678
872,0.026241
873,0.026303
874,0.024610
875,0.026417
876,0.026406
877,0.023477
878,0.021931
879,0.023948
880,0.026862
881,0.027079
882,0.026624
883,0.026442
884,0.025270
885,0.021191
886,0.022470
887,0.026118
888,0.026258
889,0.027021
890,0.020878
891,0.021673
892,0.022840
893,0.024942
894,0.026952
895,0.025796
896,0.027130
897,0.026179
898,0.023272
899,0.025759
900,0.025453
901,0.026535
902,0.027172
903,0.020312
904,0.025595
905,0.026657
906,0.024441
907,0.026003
908,0.027204
909,0.026023
910,0.026568
911,0.026889
912,0.024457
913,0.026498
914,0.026257
915,0.023846
916,0.020347
917,0.026862
918,0.027270
919,0.025165
920,0.026787
921,0.027070
922,0.023579
923,0.026516
924,0.025577
925,0.027131
926,0.027192
927,0.026023
928,0.026780
929,0.025817
930,0.022203
931,0.026740
932,0.021830
933,0.024865
934,0.026813
935,0.026212
936,0.027119
937,0.025394
938,0.024231
939,0.022669
940,0.025058
941,0.026527
942,0.027078
943,0.023073
944,0.021085
945,0.027040
946,0.025892
947,0.027407
948,0.026321
949,0.026885
950,0.021318
951,0.025742
952,0.027107
953,0.025681
954,0.027221
955,0.020578
956,0.027059
957,0.026675
958,0.027396
959,0.027158
960,0.025718
961,0.027363
962,0.026630
963,0.025946
964,0.026782
965,0.026457
966,0.026656
967,0.023455
968,0.027359
969,0.026186
970,0.027086
971,0.024597
972,0.027121
973,0.027312
974,0.023884
975,0.024747
976,0.024081
977,0.026497
978,0.026198
979,0.025936
980,0.025385
981,0.027611
982,0.020458
983,0.027296
984,0.026716
985,0.022012
986,0.025609
987,0.026714
988,0.026912
989,0.026382
990,0.021524
991,0.025655
992,0.022425
993,0.027627
994,0.026708
995,0.026187
996,0.027299
997,0.025136
998,0.022961
999,0.025932
1000,0.027190
1001,0.027248
1002,0.024366
1003,0.026977
1004,0.020870
1005,0.026954
1006,0.025608
1007,0.023361
1008,0.026755
1009,0.027367
1010,0.021162
1011,0.026223
1012,0.026599
1013,0.027275
1014,0.027593
1015,0.027625
1016,0.027311
1017,0.027105
1018,0.025301
1019,0.027314
1020,0.026838
1021,0.020317
1022,0.027221
1023,0.023695
1024,0.026522
1025,0.027116
1026,0.025827
1027,0.026910
1028,0.027099
1029,0.025743
1030,0.025883
1031,0.027331
1032,0.027409
1033,0.020344
1034,0.024161
1035,0.026665
1036,0.026142
1037,0.024808
1038,0.025026
1039,0.027378
1040,0.027777
1041,0.021765
1042,0.025634
1043,0.026465
1044,0.026392
1045,0.022272
1046,0.027503
1047,0.027775
1048,0.024305
1049,0.022741
1050,0.021233
1051,0.026252
1052,0.026557
1053,0.026005
1054,0.027267
1055,0.026793
1056,0.023078
1057,0.020975
1058,0.027156
1059,0.027072
1060,0.026840
1061,0.027387
1062,0.027384
1063,0.025744
1064,0.025908
1065,0.027129
1066,0.026661
1067,0.024764
1068,0.023557
1069,0.020525
1070,0.027382
1071,0.026995
1072,0.027659
1073,0.027586
1074,0.026868
1075,0.025344
1076,0.027104
1077,0.026981
1078,0.027471
1079,0.027904
1080,0.026264
1081,0.026344
1082,0.025604
1083,0.027053
1084,0.027774
1085,0.023895
1086,0.020360
1087,0.024967
1088,0.027475
1089,0.025874
1090,0.025834
1091,0.026046
1092,0.026987
1093,0.027336
1094,0.027500
1095,0.025992
1096,0.026606
1097,0.027319
1098,0.027072
1099,0.022911
1100,0.022037
1101,0.027541
1102,0.022562
1103,0.027525
1104,0.025187
1105,0.021584
1106,0.026639
1107,0.024317
1108,0.024475
1109,0.026242
1110,0.028043
1111,0.021040
1112,0.027347
1113,0.026350
1114,0.026967
1115,0.023373
1116,0.026890
1117,0.020762
1118,0.028004
1119,0.025763
1120,0.027522
1121,0.025535
1122,0.026523
1123,0.027690
1124,0.026059
1125,0.024876
1126,0.027106
1127,0.022699
1128,0.023835
1129,0.026789
1130,0.027309
1131,0.026940
1132,0.026048
1133,0.020287
1134,0.027973
1135,0.027383
1136,0.027456
1137,0.027143
1138,0.025834
1139,0.027656
1140,0.026847
1141,0.027527
1142,0.027267
1143,0.027112
1144,0.026449
1145,0.024189
1146,0.028031
1147,0.027601
1148,0.025743
1149,0.025113
1150,0.020308
1151,0.027557
1152,0.026620
1153,0.027356
1154,0.026994
1155,0.023264
1156,0.022373
1157,0.021673
1158,0.024482
1159,0.027451
1160,0.027924
1161,0.022967
1162,0.027212
1163,0.025964
1164,0.027713
1165,0.027490
1166,0.028143
1167,0.026658
1168,0.027277
1169,0.027392
1170,0.021454
1171,0.025457
1172,0.022541
1173,0.027036
1174,0.026100
1175,0.026055
1176,0.025974
1177,0.024806
1178,0.020840
1179,0.026417
1180,0.026817
1181,0.023625
1182,0.027734
1183,0.027141
1184,0.027594
1185,0.026511
1186,0.020332
1187,0.025702
1188,0.027920
1189,0.020558
1190,0.026994
1191,0.027682
1192,0.027049
1193,0.024019
1194,0.026300
1195,0.026354
1196,0.027773
1197,0.027299
1198,0.027275
1199,0.027701
1200,0.027400
1201,0.028120
1202,0.028188
1203,0.026077
1204,0.027184
1205,0.027444
1206,0.026541
1207,0.025123
1208,0.026225
1209,0.027594
1210,0.027804
1211,0.027049
1212,0.025398
1213,0.024443
1214,0.022370
1215,0.026085
1216,0.022139
1217,0.027641
1218,0.027761
1219,0.022733
1220,0.023441
1221,0.026836
1222,0.025881
1223,0.027002
1224,0.028297
1225,0.027691
1226,0.026416
1227,0.026443
1228,0.024618
1229,0.027017
1230,0.027327
1231,0.023220
1232,0.021491
1233,0.027751
1234,0.026542
1235,0.027681
1236,0.027536
1237,0.021017
1238,0.027798
1239,0.020694
1240,0.025038
1241,0.026241
1242,0.026605
1243,0.026120
1244,0.027246
1245,0.027221
1246,0.027107
1247,0.027993
1248,0.023758
1249,0.027478
1250,0.026350
1251,0.027293
1252,0.028292
1253,0.026805
1254,0.025725
1255,0.026958
1256,0.027836
1257,0.026118
1258,0.027124
1259,0.025832
1260,0.027631
1261,0.026742
1262,0.020213
1263,0.024247
1264,0.026760
1265,0.025241
1266,0.027678
1267,0.026945
1268,0.027388
1269,0.027157
1270,0.027934
1271,0.027694
1272,0.028227
1273,0.020264
1274,0.026398
1275,0.027511
1276,0.022352
1277,0.026408
1278,0.027657
1279,0.022497
1280,0.027730
1281,0.028414
1282,0.021697
1283,0.027618
1284,0.027717
1285,0.022971
1286,0.025640
1287,0.026155
1288,0.026225
1289,0.027453
1290,0.026235
1291,0.027213
1292,0.028222
1293,0.027604
1294,0.021455
1295,0.023495
1296,0.027028
1297,0.027779
1298,0.024538
1299,0.027431
1300,0.024909
1301,0.026679
1302,0.027566
1303,0.023574
1304,0.028395
1305,0.020827
1306,0.026767
1307,0.025847
1308,0.026767
1309,0.026822
1310,0.027276
1311,0.026223
1312,0.026446
1313,0.027455
1314,0.020503
1315,0.024148
1316,0.027809
1317,0.025276
1318,0.027239
1319,0.026218
1320,0.027390
1321,0.027731
1322,0.026125
1323,0.027511
1324,0.020294
1325,0.025398
1326,0.026981
1327,0.026328
1328,0.027450
1329,0.024488
1330,0.027207
1331,0.026921
1332,0.027507
1333,0.027786
1334,0.027139
1335,0.028399
1336,0.027750
1337,0.028061
1338,0.027504
1339,0.022395
1340,0.028278
1341,0.026338
1342,0.027896
1343,0.027688
1344,0.022076
1345,0.022754
1346,0.026725
1347,0.028368
1348,0.021021
1349,0.024785
1350,0.027360
1351,0.023257
1352,0.021498
1353,0.028219
1354,0.025757
1355,0.027255
1356,0.027277
1357,0.026289
1358,0.028367
1359,0.026517
1360,0.028574
1361,0.027380
1362,0.025035
1363,0.027637
1364,0.027846
1365,0.023866
1366,0.027408
1367,0.023478
1368,0.027044
1369,0.026510
1370,0.026043
1371,0.020176
1372,0.028142
1373,0.020660
1374,0.028298
1375,0.026819
1376,0.026747
1377,0.027441
1378,0.024247
1379,0.025442
1380,0.028530
1381,0.026617
1382,0.028932
1383,0.022598
1384,0.027990
1385,0.028368
1386,0.026747
1387,0.026331
1388,0.027350
1389,0.026516
1390,0.027035
1391,0.027514
1392,0.025718
1393,0.027473
1394,0.026424
1395,0.022379
1396,0.027826
1397,0.024624
1398,0.027703
1399,0.027160
1400,0.020172
1401,0.022984
1402,0.027670
1403,0.027613
1404,0.028336
1405,0.027063
1406,0.027426
1407,0.027059
1408,0.027859
1409,0.021697
1410,0.024920
1411,0.026842
1412,0.027361
1413,0.028508
1414,0.028188
1415,0.023650
1416,0.026608
1417,0.027896
1418,0.028493
1419,0.027193
1420,0.021368
1421,0.027821
1422,0.023353
1423,0.028609
1424,0.026450
1425,0.028506
1426,0.028101
1427,0.020812
1428,0.022759
1429,0.027601
1430,0.027755
1431,0.025310
1432,0.024225
1433,0.026785
1434,0.026452
1435,0.027395
1436,0.027469
1437,0.025960
1438,0.026491
1439,0.027428
1440,0.026659
1441,0.027339
1442,0.026298
1443,0.025458
1444,0.027124
1445,0.020448
1446,0.024485
1447,0.026516
1448,0.026933
1449,0.028428
1450,0.027237
1451,0.028668
1452,0.027169
1453,0.027422
1454,0.026894
1455,0.026840
1456,0.026943
1457,0.022615
1458,0.027376
1459,0.020426
1460,0.028102
1461,0.027528
1462,0.027995
1463,0.028273
1464,0.027035
1465,0.021900
1466,0.027395
1467,0.026642
1468,0.024877
1469,0.028589
