vertex_id,distance
0,0.000401
1,0.000426
2,0.000422
3,0.000393
4,0.000225
5,0.000613
6,0.000512
7,0.000452
8,0.000337
9,0.000063
10,0.000065
11,0.000420
12,0.000207
13,0.000326
14,0.000086
15,0.000145
16,0.000061
17,0.000076
18,0.000023
19,0.000617
20,0.000267
21,0.000092
22,0.000044
23,0.000168
24,0.000270
25,0.000069
26,0.000478
27,0.000092
28,0.000031
29,0.000169
30,0.000145
31,0.000062
32,0.000125
33,0.000010
34,0.000093
35,0.000391
36,0.000125
37,0.000051
38,0.000349
39,0.000041
40,0.000115
41,0.000107
42,0.000055
43,0.000466
44,0.000049
45,0.000394
46,0.000092
47,0.000083
48,0.000026
49,0.000041
50,0.000071
51,0.000047
52,0.000183
53,0.000058
54,0.000329
55,0.000353
56,0.000168
57,0.000086
58,0.000021
59,0.000066
60,0.000156
61,0.000130
62,0.000092
63,0.000096
64,0.000018
65,0.000145
66,0.000065
67,0.000111
68,0.000140
69,0.000036
70,0.000467
71,0.000092
72,0.000027
73,0.000101
74,0.000237
75,0.000120
76,0.000082
77,0.000237
78,0.000108
79,0.000749
80,0.000085
81,0.000184
82,0.000223
83,0.000033
84,0.000237
85,0.000109
86,0.000134
87,0.000107
88,0.000470
89,0.000080
90,0.000084
91,0.000094
92,0.000004
93,0.000027
94,0.000353
95,0.000035
96,0.000210
97,0.000088
98,0.000079
99,0.000090
100,0.000420
101,0.000038
102,0.000142
103,0.000047
104,0.000070
105,0.000138
106,0.000077
107,0.000027
108,0.000058
109,0.000049
110,0.000365
111,0.000027
112,0.000032
113,0.000085
114,0.000035
115,0.000012
116,0.000037
117,0.000082
118,0.000077
119,0.000418
120,0.000054
121,0.000022
122,0.000040
123,0.000429
124,0.000028
125,0.000041
126,0.000043
127,0.000013
128,0.000092
129,0.000035
130,0.000031
131,0.000055
132,0.000041
133,0.000084
134,0.000100
135,0.000052
136,0.000096
137,0.000031
138,0.000011
139,0.000416
140,0.000036
141,0.000008
142,0.000020
143,0.000081
144,0.000035
145,0.000048
146,0.000032
147,0.000035
148,0.000034
149,0.000039
150,0.000037
151,0.000003
152,0.000018
